state,state_no,state_name,state_fips,state_icpsr,year,std_bowen1,std_bowen2
UT,44,Utah,49,67,2010,-1.4478292,0.33544847
UT,44,Utah,49,67,2011,-1.0483648,-0.081353202
UT,44,Utah,49,67,2012,-1.0483648,-0.081353202
UT,44,Utah,49,67,2013,-1.3308183,0.39522797
UT,44,Utah,49,67,2014,-1.3308183,0.39522797
UT,44,Utah,49,67,2015,-1.3308183,0.39522797
UT,44,Utah,49,67,2016,-1.3308183,0.39522797
UT,44,Utah,49,67,2017,-1.3308183,0.39522797
UT,44,Utah,49,67,2018,-1.3308183,0.39522797
UT,44,Utah,49,67,2019,-1.3308183,0.39522797
UT,44,Utah,49,67,2020,-1.3308183,0.39522797
VA,46,Virginia,51,40,1987,-0.11233085,0.52198315
VA,46,Virginia,51,40,1988,-0.11233085,0.52198315
VA,46,Virginia,51,40,1989,-0.42474034,0.43659803
VA,46,Virginia,51,40,1990,-0.42474034,0.43659803
VA,46,Virginia,51,40,1991,-0.33955967,0.25630942
VA,46,Virginia,51,40,1992,-0.33955967,0.25630942
VA,46,Virginia,51,40,1993,0.23722057,-0.46497336
VA,46,Virginia,51,40,1994,0.23722057,-0.46497336
VA,46,Virginia,51,40,1995,-0.63298059,0.52677983
VA,46,Virginia,51,40,1996,-0.63298059,0.52677983
VA,46,Virginia,51,40,1997,-0.37189013,0.25691071
VA,46,Virginia,51,40,1998,-0.37189013,0.25691071
VA,46,Virginia,51,40,1999,-0.60231107,0.63868314
VA,46,Virginia,51,40,2000,-0.60231107,0.63868314
VA,46,Virginia,51,40,2001,-0.57935977,0.47112852
VA,46,Virginia,51,40,2002,-0.57935977,0.47112852
VA,46,Virginia,51,40,2003,-0.7027787,0.51383948
VA,46,Virginia,51,40,2004,-0.7027787,0.51383948
VA,46,Virginia,51,40,2005,-0.60126317,0.41035599
VA,46,Virginia,51,40,2006,-0.60126317,0.41035599
VA,46,Virginia,51,40,2007,-0.65463108,0.51679599
VA,46,Virginia,51,40,2008,-0.65463108,0.51679599
VA,46,Virginia,51,40,2009,-0.64905971,0.44614601
VA,46,Virginia,51,40,2010,-0.64905971,0.44614601
VA,46,Virginia,51,40,2011,-0.70284957,0.51735729
VA,46,Virginia,51,40,2012,-0.70284957,0.51735729
VA,46,Virginia,51,40,2013,-0.70284957,0.51735729
VA,46,Virginia,51,40,2014,-0.70284957,0.51735729
VA,46,Virginia,51,40,2015,-0.70284957,0.51735729
VA,46,Virginia,51,40,2016,-0.70284957,0.51735729
VA,46,Virginia,51,40,2017,-0.70284957,0.51735729
VA,46,Virginia,51,40,2018,-0.70284957,0.51735729
VA,46,Virginia,51,40,2019,-0.70284957,0.51735729
VA,46,Virginia,51,40,2020,-0.70284957,0.51735729
VT,45,Vermont,50,6,1987,-0.70710427,-0.7106477
VT,45,Vermont,50,6,1988,-0.70710427,-0.7106477
VT,45,Vermont,50,6,1989,-0.78314626,-0.61308509
VT,45,Vermont,50,6,1990,-0.78314626,-0.61308509
VT,45,Vermont,50,6,1991,-0.78566992,-0.59358788
VT,45,Vermont,50,6,1992,-0.78566992,-0.59358788
VT,45,Vermont,50,6,1993,-0.51879603,-0.89143556
VT,45,Vermont,50,6,1994,-0.51879603,-0.89143556
VT,45,Vermont,50,6,1995,-0.80230218,-0.55224234
VT,45,Vermont,50,6,1996,-0.80230218,-0.55224234
VT,45,Vermont,50,6,1997,-0.51603812,-0.95772874
VT,45,Vermont,50,6,1998,-0.51603812,-0.95772874
VT,45,Vermont,50,6,1999,-0.67304635,-0.69896132
VT,45,Vermont,50,6,2000,-0.67304635,-0.69896132
VT,45,Vermont,50,6,2001,-0.51365364,-0.88715917
VT,45,Vermont,50,6,2002,-0.51365364,-0.88715917
VT,45,Vermont,50,6,2003,-0.93616396,-0.45370704
VT,45,Vermont,50,6,2004,-0.93616396,-0.45370704
VT,45,Vermont,50,6,2005,-0.7046845,-0.69053549
VT,45,Vermont,50,6,2006,-0.7046845,-0.69053549
VT,45,Vermont,50,6,2007,-0.96966749,-0.39955011
VT,45,Vermont,50,6,2008,-0.96966749,-0.39955011
VT,45,Vermont,50,6,2009,-1.2742412,-0.073083438
VT,45,Vermont,50,6,2010,-1.2742412,-0.073083438
VT,45,Vermont,50,6,2011,-0.89045537,-0.52733576
VT,45,Vermont,50,6,2012,-0.89045537,-0.52733576
VT,45,Vermont,50,6,2013,-0.88605881,-0.51960546
VT,45,Vermont,50,6,2014,-0.88605881,-0.51960546
VT,45,Vermont,50,6,2015,-0.88605881,-0.51960546
VT,45,Vermont,50,6,2016,-0.88605881,-0.51960546
VT,45,Vermont,50,6,2017,-0.88605881,-0.51960546
VT,45,Vermont,50,6,2018,-0.88605881,-0.51960546
VT,45,Vermont,50,6,2019,-0.88605881,-0.51960546
VT,45,Vermont,50,6,2020,-0.88605881,-0.51960546
WA,47,Washington,53,73,1987,0.27390796,0.30367738
WA,47,Washington,53,73,1988,0.27390796,0.30367738
WA,47,Washington,53,73,1989,0.81943029,0.10470875
WA,47,Washington,53,73,1990,0.81943029,0.10470875
WA,47,Washington,53,73,1991,0.66106045,0.25849262
WA,47,Washington,53,73,1992,0.66106045,0.25849262
WA,47,Washington,53,73,1993,0.35979009,0.47350928
WA,47,Washington,53,73,1994,0.35979009,0.47350928
WA,47,Washington,53,73,1995,0.79251897,-0.15434524
WA,47,Washington,53,73,1996,0.79251897,-0.15434524
WA,47,Washington,53,73,1997,0.27178839,0.59607762
WA,47,Washington,53,73,1998,0.27178839,0.59607762
WA,47,Washington,53,73,1999,0.55635029,0.4086794
WA,47,Washington,53,73,2000,0.55635029,0.4086794
WA,47,Washington,53,73,2001,0.72992951,0.14136684
WA,47,Washington,53,73,2002,0.72992951,0.14136684
WA,47,Washington,53,73,2003,0.54289699,0.42314187
WA,47,Washington,53,73,2004,0.54289699,0.42314187
WA,47,Washington,53,73,2005,0.36686009,0.64345896
WA,47,Washington,53,73,2006,0.36686009,0.64345896
WA,47,Washington,53,73,2007,0.48368183,0.68955398
WA,47,Washington,53,73,2008,0.48368183,0.68955398
WA,47,Washington,53,73,2009,0.65723509,0.47694185
WA,47,Washington,53,73,2010,0.65723509,0.47694185
WA,47,Washington,53,73,2011,0.79684031,-0.007483496
WA,47,Washington,53,73,2012,0.79684031,-0.007483496
WA,47,Washington,53,73,2013,0.41008791,0.2811965
WA,47,Washington,53,73,2014,0.41008791,0.2811965
WA,47,Washington,53,73,2015,0.41008791,0.2811965
WA,47,Washington,53,73,2016,0.41008791,0.2811965
WA,47,Washington,53,73,2017,0.41008791,0.2811965
WA,47,Washington,53,73,2018,0.41008791,0.2811965
WA,47,Washington,53,73,2019,0.41008791,0.2811965
WA,47,Washington,53,73,2020,0.41008791,0.2811965
WI,49,Wisconsin,55,25,1987,0.82694143,0.010160331
WI,49,Wisconsin,55,25,1988,0.82694143,0.010160331
WI,49,Wisconsin,55,25,1989,1.3912991,-0.61118704
WI,49,Wisconsin,55,25,1990,1.3912991,-0.61118704
WI,49,Wisconsin,55,25,1991,1.0179679,0.050092228
WI,49,Wisconsin,55,25,1992,1.0179679,0.050092228
WI,49,Wisconsin,55,25,1993,3.4370518,-3.1350033
WI,49,Wisconsin,55,25,1994,3.4370518,-3.1350033
WI,49,Wisconsin,55,25,1995,3.6469603,-3.2583163
WI,49,Wisconsin,55,25,1996,3.6469603,-3.2583163
WI,49,Wisconsin,55,25,1997,3.488785,-3.0900443
WI,49,Wisconsin,55,25,1998,3.488785,-3.0900443
WI,49,Wisconsin,55,25,1999,3.5822773,-3.0395923
WI,49,Wisconsin,55,25,2000,3.5822773,-3.0395923
WI,49,Wisconsin,55,25,2001,2.5838833,-1.6990535
WI,49,Wisconsin,55,25,2002,2.5838833,-1.6990535
WI,49,Wisconsin,55,25,2003,1.0227816,0.17270635
WI,49,Wisconsin,55,25,2004,1.0227816,0.17270635
WI,49,Wisconsin,55,25,2005,0.51805973,0.59406286
WI,49,Wisconsin,55,25,2006,0.51805973,0.59406286
WI,49,Wisconsin,55,25,2007,0.90560293,0.053268727
WI,49,Wisconsin,55,25,2008,0.90560293,0.053268727
WI,49,Wisconsin,55,25,2009,0.90560293,0.053268727
WI,49,Wisconsin,55,25,2010,0.90560293,0.053268727
WI,49,Wisconsin,55,25,2011,1.3175859,-0.61412692
WI,49,Wisconsin,55,25,2012,1.3175859,-0.61412692
WI,49,Wisconsin,55,25,2013,0.75425315,0.017210696
WI,49,Wisconsin,55,25,2014,0.75425315,0.017210696
WI,49,Wisconsin,55,25,2015,0.75425315,0.017210696
WI,49,Wisconsin,55,25,2016,0.75425315,0.017210696
WI,49,Wisconsin,55,25,2017,0.75425315,0.017210696
WI,49,Wisconsin,55,25,2018,0.75425315,0.017210696
WI,49,Wisconsin,55,25,2019,0.75425315,0.017210696
WI,49,Wisconsin,55,25,2020,0.75425315,0.017210696
WV,48,West Virginia,54,56,1987,-0.92026854,0.022986874
WV,48,West Virginia,54,56,1988,-0.92026854,0.022986874
WV,48,West Virginia,54,56,1989,-0.95100921,-0.049235631
WV,48,West Virginia,54,56,1990,-0.95100921,-0.049235631
WV,48,West Virginia,54,56,1991,-0.93815553,-0.069015644
WV,48,West Virginia,54,56,1992,-0.93815553,-0.069015644
WV,48,West Virginia,54,56,1993,-1.0084286,-0.003851831
WV,48,West Virginia,54,56,1994,-1.0084286,-0.003851831
WV,48,West Virginia,54,56,1995,-1.0084286,-0.003851831
WV,48,West Virginia,54,56,1996,-1.0084286,-0.003851831
WV,48,West Virginia,54,56,1997,-1.0084286,-0.003851831
WV,48,West Virginia,54,56,1998,-1.0084286,-0.003851831
WV,48,West Virginia,54,56,1999,-0.55770975,-0.04105188
WV,48,West Virginia,54,56,2000,-0.55770975,-0.04105188
WV,48,West Virginia,54,56,2001,-0.60766315,-0.047537643
WV,48,West Virginia,54,56,2002,-0.60766315,-0.047537643
WV,48,West Virginia,54,56,2003,-0.60766315,-0.047537643
WV,48,West Virginia,54,56,2004,-0.60766315,-0.047537643
WV,48,West Virginia,54,56,2005,-0.73668534,0.15923132
WV,48,West Virginia,54,56,2006,-0.73668534,0.15923132
WV,48,West Virginia,54,56,2007,-0.88460088,0.27711281
WV,48,West Virginia,54,56,2008,-0.88460088,0.27711281
WV,48,West Virginia,54,56,2009,-0.67356747,0.18927
WV,48,West Virginia,54,56,2010,-0.67356747,0.18927
WV,48,West Virginia,54,56,2011,-0.63394988,0.16268052
WV,48,West Virginia,54,56,2012,-0.63394988,0.16268052
WV,48,West Virginia,54,56,2013,-0.59159517,0.04770989
WV,48,West Virginia,54,56,2014,-0.59159517,0.04770989
WV,48,West Virginia,54,56,2015,-0.59159517,0.04770989
WV,48,West Virginia,54,56,2016,-0.59159517,0.04770989
WV,48,West Virginia,54,56,2017,-0.59159517,0.04770989
WV,48,West Virginia,54,56,2018,-0.59159517,0.04770989
WV,48,West Virginia,54,56,2019,-0.59159517,0.04770989
WV,48,West Virginia,54,56,2020,-0.59159517,0.04770989
WY,50,Wyoming,56,68,1987,-1.5485404,0.22008482
WY,50,Wyoming,56,68,1988,-1.5485404,0.22008482
WY,50,Wyoming,56,68,1989,-1.5727199,0.28774279
WY,50,Wyoming,56,68,1990,-1.5727199,0.28774279
WY,50,Wyoming,56,68,1991,-1.4486284,0.24383566
WY,50,Wyoming,56,68,1992,-1.4486284,0.24383566
WY,50,Wyoming,56,68,1993,-1.6297007,0.25357497
WY,50,Wyoming,56,68,1994,-1.6297007,0.25357497
WY,50,Wyoming,56,68,1995,-1.5822775,0.27554396
WY,50,Wyoming,56,68,1996,-1.5822775,0.27554396
WY,50,Wyoming,56,68,1997,-1.5708802,0.27638859
WY,50,Wyoming,56,68,1998,-1.5708802,0.27638859
WY,50,Wyoming,56,68,1999,-1.5760863,0.27613997
WY,50,Wyoming,56,68,2000,-1.5760863,0.27613997
WY,50,Wyoming,56,68,2001,-1.5795481,0.29035929
WY,50,Wyoming,56,68,2002,-1.5795481,0.29035929
WY,50,Wyoming,56,68,2003,-1.5246266,0.24757926
WY,50,Wyoming,56,68,2004,-1.5246266,0.24757926
WY,50,Wyoming,56,68,2005,-1.5605581,0.31376442
WY,50,Wyoming,56,68,2006,-1.5605581,0.31376442
WY,50,Wyoming,56,68,2007,-1.4744576,0.22856486
WY,50,Wyoming,56,68,2008,-1.4744576,0.22856486
WY,50,Wyoming,56,68,2009,-1.7023729,0.47823414
WY,50,Wyoming,56,68,2010,-1.7023729,0.47823414
WY,50,Wyoming,56,68,2011,-1.5463464,0.3440989
WY,50,Wyoming,56,68,2012,-1.5463464,0.3440989
WY,50,Wyoming,56,68,2013,-1.569172,0.35880834
WY,50,Wyoming,56,68,2014,-1.569172,0.35880834
WY,50,Wyoming,56,68,2015,-1.569172,0.35880834
WY,50,Wyoming,56,68,2016,-1.569172,0.35880834
WY,50,Wyoming,56,68,2017,-1.569172,0.35880834
WY,50,Wyoming,56,68,2018,-1.569172,0.35880834
WY,50,Wyoming,56,68,2019,-1.569172,0.35880834
WY,50,Wyoming,56,68,2020,-1.569172,0.35880834
