state_name,year,population_total,state_fips,state,state_icpsr,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,pctblack,incomepcap,hs_educ,hs_pct,college_educ,college_pct,pollib_median,state_no,std_bowen1,std_bowen2,unified,party_control,init,initiatives,initiaitves,std_init_use,evangelical_pop
NEVADA,2001,2097722,32,NV,65,,,160580,,,,,,,,,,,,,,,28,-0.60067713,0.83923644,,,2,0,0,-0.290064643871566,11.3
NEW HAMPSHIRE,2001,1259359,33,NH,4,,,12927,,,,,,,,,,,,,,,29,-1.8548793,0.39788675,,,1,0,0,-0.290064643871566,2.9000001
NEW JERSEY,2001,8511116,34,NJ,12,,,1255376,,,,,,,,,,,,,,,30,0.9776485,1.4632703,,,1,0,0,-0.290064643871566,2.5999999
NEW MEXICO,2001,1830935,35,NM,66,,,45618,,,,,,,,,,,,,,,31,-1.3541468,0.3546311,,,1,0,0,-0.290064643871566,15.4
NEW YORK,2001,19084350,36,NY,13,,,3449103,,,,,,,,,,,,,,,32,5.5354795,-1.6372461,,,1,0,0,-0.290064643871566,3.2
NORTH CAROLINA,2001,8206105,37,NC,47,,,1810110,,,,,,,,,,,,,,,33,1.1491396,-2.0985622,,,1,0,0,-0.290064643871566,26.1
NORTH DAKOTA,2001,636550,38,ND,36,,,5394,,,,,,,,,,,,,,,34,-1.5744025,0.30129206,,,2,0,0,-0.290064643871566,11.2
OHIO,2001,11389785,39,OH,24,,,1377082,,,,,,,,,,,,,,,35,1.8034105,-0.79348052,,,2,0,0,-0.290064643871566,10.3
OKLAHOMA,2001,3469577,40,OK,53,,,283838,,,,,,,,,,,,,,,36,0.3987515,-0.080544464,,,2,0,0,-0.290064643871566,42.200001
OREGON,2001,3473441,41,OR,72,,,72487,,,,,,,,,,,,,,,37,-0.003090409,-0.085680038,,,2,0,0,-0.290064643871566,14.5
PENNSYLVANIA,2001,12303104,42,PA,14,,,1305698,,,,,,,,,,,,,,,38,2.1621149,1.5858648,,,1,0,0,-0.290064643871566,6.0999999
RHODE ISLAND,2001,1059659,44,RI,5,,,66933,,,,,,,,,,,,,,,39,-0.19470654,-0.52055246,,,1,0,0,-0.290064643871566,1.8
SOUTH CAROLINA,2001,4062125,45,SC,48,,,1213113,,,,,,,,,,,,,,,40,-0.54233521,-0.25311145,,,1,0,0,-0.290064643871566,29.9
SOUTH DAKOTA,2001,758324,46,SD,37,,,6874,,,,,,,,,,,,,,,41,-1.3510746,0.12860541,,,2,0,0,-0.290064643871566,15.2
TENNESSEE,2001,5749398,47,TN,54,,,967418,,,,,,,,,,,,,,,42,-0.62739724,0.22872882,,,1,0,0,-0.290064643871566,37.400002
TEXAS,2001,21370983,48,TX,49,,,2546245,,,,,,,,,,,,,,,43,-0.047540095,1.2589771,,,1,0,0,-0.290064643871566,25.200001
UTAH,2001,2278712,49,UT,67,,,25371,,,,,,,,,,,,,,,44,-1.3705815,0.23517357,,,2,0,0,-0.290064643871566,68.400002
VERMONT,2001,612978,50,VT,6,,,4486,,,,,,,,,,,,,,,45,-0.51365364,-0.88715917,,,1,0,0,-0.290064643871566,2.9000001
VIRGINIA,2001,7196750,51,VA,40,,,1460102,,,,,,,,,,,,,,,46,-0.57935977,0.47112852,,,1,0,0,-0.290064643871566,17.9
WASHINGTON,2001,5993390,53,WA,73,,,238789,,,,,,,,,,,,,,,47,0.72992951,0.14136684,,,2,2,2,0.968848952882653,12.9
WEST VIRGINIA,2001,1800975,54,WV,56,,,61390,,,,,,,,,,,,,,,48,-0.60766315,-0.047537643,,,1,0,0,-0.290064643871566,11.7
WISCONSIN,2001,5405947,55,WI,25,,,329588,,,,,,,,,,,,,,,49,2.5838833,-1.6990535,,,1,0,0,-0.290064643871566,13
WYOMING,2001,493754,56,WY,68,,,5215,,,,,,,,,,,,,,,50,-1.5795481,0.29035929,,,2,0,0,-0.290064643871566,20.9
ALABAMA,2002,4478896,1,AL,41,2300000,2200000,1180598,,,,,0.513519402995738,0.491192472430706,,,,,,,,,1,-1.2625586,0.29476798,,,1,0,0,-0.290064643871566,41.099998
ALASKA,2002,641482,2,AK,81,310665,333121,29080,,,,,0.484292622396264,0.519299060612769,,,,,,,,,2,0.62530744,0.099076912,,,2,0,0,-0.290064643871566,15.5
ARIZONA,2002,5441125,4,AZ,61,2700000,2700000,206303,,,,,0.496220910197799,0.496220910197799,,,,,,,,,3,0.70272005,-0.78651792,,,2,0,0,-0.290064643871566,17.4
ARKANSAS,2002,2706268,5,AR,42,1400000,1300000,432785,,,,,0.517317575347305,0.480366319965355,,,,,,,,,4,-0.86360919,0.58497024,,,2,0,0,-0.290064643871566,43.799999
CALIFORNIA,2002,35001986,6,CA,71,1.8e+07,1.8e+07,2556618,,,,,0.514256533900676,0.514256533900676,,,,,,,,,5,8.5470572,1.3153201,,,2,0,0,-0.290064643871566,8.8000002
COLORADO,2002,4501051,8,CO,62,2200000,2300000,203335,,,,,0.48877473283462,0.510991766145285,,,,,,,,,6,0.4989748,-0.52696079,,,2,0,0,-0.290064643871566,12.8
CONNECTICUT,2002,3458587,9,CT,1,1800000,1700000,357841,,,,,0.520443753475046,0.491530211615322,,,,,,,,,7,0.46011308,-0.43657443,,,1,0,0,-0.290064643871566,2.7
DELAWARE,2002,805945,10,DE,11,415010,392375,164197,,,,,0.514935882721526,0.486850839697498,,,,,,,,,8,-0.20833831,0.27230296,,,1,0,0,-0.290064643871566,5.5999999
FLORIDA,2002,16691701,12,FL,43,8500000,8200000,2611419,,,,,0.509235098328205,0.491262094857798,,,,,,,,,9,1.1536163,1.7164305,,,2,0,0,-0.290064643871566,14.6
GEORGIA,2002,8544005,13,GA,44,4300000,4200000,2530535,,,,,0.503276859037419,0.491572746036549,,,,,,,,,10,-0.65319258,-0.044221278,,,1,0,0,-0.290064643871566,28.299999
HAWAII,2002,1240663,15,HI,82,620800,624098,37466,,,,,0.500377620675397,0.503035876785235,,,,,,,,,11,0.3476572,0.2998316,,,1,0,0,-0.290064643871566,11.6
IDAHO,2002,1343124,16,ID,63,669186,671945,9949,,,,,0.498230989841593,0.500285156098767,,,,,,,,,12,-0.49395087,-0.41126502,,,2,0,0,-0.290064643871566,33.099998
ILLINOIS,2002,12586447,17,IL,21,6400000,6200000,1947145,,,,,0.508483450492423,0.492593342664534,,,,,,,,,13,1.4779366,0.43566102,,,2,0,0,-0.290064643871566,10.6
INDIANA,2002,6156913,18,IN,22,3100000,3e+06,551520,,,,,0.503499074942264,0.487257169298965,,,,,,,,,14,-0.82845241,0.29659885,,,1,0,0,-0.290064643871566,16.5
IOWA,2002,2935840,19,IA,31,1500000,1400000,74582,,,,,0.510927025995967,0.476865224262903,,,,,,,,,15,-0.023106653,-0.51210988,,,1,0,0,-0.290064643871566,12.3
KANSAS,2002,2711769,20,KS,32,1400000,1300000,171719,,,,,0.516268162959308,0.479391865605072,,,,,,,,,16,-0.78501153,-0.39513898,,,1,0,0,-0.290064643871566,16.5
KENTUCKY,2002,4089822,21,KY,51,2100000,2e+06,317302,,,,,0.513469779369371,0.489018837494639,,,,,,,,,17,-0.5528776,0.16048448,,,1,0,0,-0.290064643871566,34.099998
LOUISIANA,2002,4476192,22,LA,45,2300000,2200000,1473510,,,,,0.513829612313324,0.491489194386657,,,,,,,,,18,-0.5248453,0.45111421,,,1,0,0,-0.290064643871566,21.9
MAINE,2002,1294894,23,ME,2,664327,630137,10920,,,,,0.513035816059075,0.486632110427572,,,,,,,,,19,-0.32255936,-0.71501011,,,2,0,0,-0.290064643871566,3.9000001
MARYLAND,2002,5450525,24,MD,52,2800000,2600000,1584408,,,,,0.513711981873306,0.477018268882355,,,,,,,,,20,0.19289045,0.22251983,,,1,0,0,-0.290064643871566,8.1999998
MASSACHUSETTS,2002,6421800,25,MA,3,3300000,3100000,446864,,,,,0.513874614594039,0.482730698558037,,,,,,,,,21,1.6006058,-0.82655168,,,2,0,0,-0.290064643871566,2.7
MICHIGAN,2002,10043221,26,MI,23,5100000,4900000,1481484,,,,,0.507805215079903,0.48789128507677,,,,,,,,,22,2.6911755,0.89603961,,,2,0,0,-0.290064643871566,11.2
MINNESOTA,2002,5024791,27,MN,33,2500000,2500000,213944,,,,,0.497533131228742,0.497533131228742,,,,,,,,,23,0.11551353,0.19151318,,,1,0,0,-0.290064643871566,37
MISSISSIPPI,2002,2866733,28,MS,46,1500000,1400000,1049559,,,,,0.523243706337493,0.48836079258166,,,,,,,,,24,-0.36286682,-0.78271049,,,2,0,0,-0.290064643871566,40.200001
MISSOURI,2002,5669544,29,MO,34,2900000,2800000,666121,,,,,0.51150498170576,0.49386687888832,,,,,,,,,25,0.21288924,-0.31570637,,,2,0,0,-0.290064643871566,25.5
MONTANA,2002,910372,30,MT,64,456316,453137,5234,,,,,0.501241250829331,0.497749271726283,,,,,,,,,26,-1.2737848,0.016091786,,,2,0,0,-0.290064643871566,14.8
NEBRASKA,2002,1727564,31,NE,35,875685,853495,77885,,,,,0.506890048646534,0.49404537255928,,,,,,,,,27,-0.041589096,-0.30990705,,,2,0,0,-0.290064643871566,15.5
NEVADA,2002,2167455,32,NV,65,1100000,1100000,169436,,,,,0.507507652984722,0.507507652984722,,,,,,,,,28,-0.60067713,0.83923644,,,2,0,0,-0.290064643871566,11.3
NEW HAMPSHIRE,2002,1274405,33,NH,4,647435,627621,13940,,,,,0.508029237173426,0.492481589447625,,,,,,,,,29,-1.8548793,0.39788675,,,1,0,0,-0.290064643871566,2.9000001
NEW JERSEY,2002,8575252,34,NJ,12,4400000,4200000,1264542,,,,,0.513104454539645,0.489781524787843,,,,,,,,,30,0.9776485,1.4632703,,,1,0,0,-0.290064643871566,2.5999999
NEW MEXICO,2002,1852044,35,NM,66,942900,912159,48637,,,,,0.509113174417023,0.492514756668848,,,,,,,,,31,-1.3541468,0.3546311,,,1,0,0,-0.290064643871566,15.4
NEW YORK,2002,19134293,36,NY,13,9900000,9300000,3453253,,,,,0.517395651880109,0.486038339644951,,,,,,,,,32,5.5354795,-1.6372461,,,1,0,0,-0.290064643871566,3.2
NORTH CAROLINA,2002,8305820,37,NC,47,4200000,4100000,1835213,,,,,0.505669518482221,0.493629768042168,,,,,,,,,33,1.1491396,-2.0985622,,,1,0,0,-0.290064643871566,26.1
NORTH DAKOTA,2002,633911,38,ND,36,317532,316578,5808,,,,,0.500909433658668,0.499404490535738,,,,,,,,,34,-1.5744025,0.30129206,,,2,0,0,-0.290064643871566,11.2
OHIO,2002,11408699,39,OH,24,5900000,5600000,1388912,,,,,0.517149238488981,0.490853514498016,,,,,,,,,35,1.8034105,-0.79348052,,,2,0,0,-0.290064643871566,10.3
OKLAHOMA,2002,3489700,40,OK,53,1800000,1700000,287186,,,,,0.515803650743617,0.487147892368972,,,,,,,,,36,0.3987515,-0.080544464,,,2,0,0,-0.290064643871566,42.200001
OREGON,2002,3520355,41,OR,72,1800000,1700000,75377,,,,,0.511312069379367,0.482905843302735,,,,,,,,,37,-0.003090409,-0.085680038,,,2,0,0,-0.290064643871566,14.5
PENNSYLVANIA,2002,12328827,42,PA,14,6400000,6e+06,1317912,,,,,0.519108589973726,0.486664303100368,,,,,,,,,38,2.1621149,1.5858648,,,1,0,0,-0.290064643871566,6.0999999
RHODE ISLAND,2002,1068326,44,RI,5,554996,514729,68729,,,,,0.519500601876206,0.481808923493391,,,,,,,,,39,-0.19470654,-0.52055246,,,1,0,0,-0.290064643871566,1.8
SOUTH CAROLINA,2002,4103770,45,SC,48,2100000,2e+06,1219792,,,,,0.51172458495481,0.487356747576009,,,,,,,,,40,-0.54233521,-0.25311145,,,1,0,0,-0.290064643871566,29.9
SOUTH DAKOTA,2002,760437,46,SD,37,383102,377961,7508,,,,,0.50379189860567,0.497031312258609,,,,,,,,,41,-1.3510746,0.12860541,,,2,0,0,-0.290064643871566,15.2
TENNESSEE,2002,5789796,47,TN,54,3e+06,2800000,979842,,,,,0.518152971192767,0.483609439779916,,,,,,,,,42,-0.62739724,0.22872882,,,1,0,0,-0.290064643871566,37.400002
TEXAS,2002,21736925,48,TX,49,1.1e+07,1.1e+07,2591555,,,,,0.506051338908332,0.506051338908332,,,,,,,,,43,-0.047540095,1.2589771,,,1,0,0,-0.290064643871566,25.200001
UTAH,2002,2318789,49,UT,67,1200000,1200000,27186,,,,,0.517511511396682,0.517511511396682,,,,,,,,,44,-1.3705815,0.23517357,,,2,0,0,-0.290064643871566,68.400002
VERMONT,2002,616408,50,VT,6,314348,302244,4789,,,,,0.509967424173599,0.490331079414933,,,,,,,,,45,-0.51365364,-0.88715917,,,1,0,0,-0.290064643871566,2.9000001
VIRGINIA,2002,7287829,51,VA,40,3700000,3600000,1478743,,,,,0.507695776067194,0.493974268605918,,,,,,,,,46,-0.57935977,0.47112852,,,1,0,0,-0.290064643871566,17.9
WASHINGTON,2002,6067060,53,WA,73,3e+06,3e+06,245517,,,,,0.494473435238814,0.494473435238814,,,,,,,,,47,0.72992951,0.14136684,,,2,0,0,-0.290064643871566,12.9
WEST VIRGINIA,2002,1804884,54,WV,56,924870,877003,62138,,,,,0.512426283351174,0.48590546539279,,,,,,,,,48,-0.60766315,-0.047537643,,,1,0,0,-0.290064643871566,11.7
WISCONSIN,2002,5439692,55,WI,25,2800000,2700000,336614,,,,,0.51473502543894,0.496351631673264,,,,,,,,,49,2.5838833,-1.6990535,,,1,0,0,-0.290064643871566,13
WYOMING,2002,498830,56,WY,68,247825,250878,5647,,,,,0.496812541346751,0.502932862899184,,,,,,,,,50,-1.5795481,0.29035929,,,2,0,0,-0.290064643871566,20.9
ALABAMA,2003,4503726,1,AL,41,2300000,2200000,1186654,,,,,0.510688261230812,0.488484423785994,,,,,,,,,1,-1.2373048,0.34227264,,,1,0,0,-0.290064643871566,41.099998
ALASKA,2003,648280,2,AK,81,313539,335279,29650,,,,,0.483647497994694,0.517182390325168,,,,,,,,,2,0.53789437,0.072404765,,,2,0,0,-0.290064643871566,15.5
ARIZONA,2003,5579222,4,AZ,61,2800000,2800000,216877,,,,,0.501862087581387,0.501862087581387,,,,,,,,,3,0.67418897,-1.0242803,,,2,0,0,-0.290064643871566,17.4
ARKANSAS,2003,2727774,5,AR,42,1400000,1300000,435551,,,,,0.513239000005132,0.476579071433337,,,,,,,,,4,-0.53633064,0.17071432,,,2,0,0,-0.290064643871566,43.799999
CALIFORNIA,2003,35462712,6,CA,71,1.8e+07,1.8e+07,2568796,,,,,0.507575393557041,0.507575393557041,,,,,,,,,5,7.2159743,3.1194153,,,2,0,0,-0.290064643871566,8.8000002
COLORADO,2003,4547633,8,CO,62,2300000,2300000,205989,,,,,0.50575761060754,0.50575761060754,,,,,,,,,6,0.25878465,-0.3222253,,,2,0,0,-0.290064643871566,12.8
CONNECTICUT,2003,3486960,9,CT,1,1800000,1700000,362561,,,,,0.51620896138757,0.487530685754927,,,,,,,,,7,0.31638351,-0.30502346,,,1,0,0,-0.290064643871566,2.7
DELAWARE,2003,818166,10,DE,11,419372,398119,167710,,,,,0.512575687574404,0.486599296475287,,,,,,,,,8,-0.24490522,0.29524809,,,1,0,0,-0.290064643871566,5.5999999
FLORIDA,2003,16999181,12,FL,43,8700000,8300000,2674715,,,,,0.511789362087503,0.488258816704169,,,,,,,,,9,1.2560633,1.6773425,,,2,0,0,-0.290064643871566,14.6
GEORGIA,2003,8676460,13,GA,44,4400000,4300000,2584305,,,,,0.507119262925202,0.495593825131448,,,,,,,,,10,-0.88680685,0.2277353,,,1,0,0,-0.290064643871566,28.299999
HAWAII,2003,1248755,15,HI,82,627091,630517,38787,,,,,0.502172964272415,0.504916496830844,,,,,,,,,11,0.17814384,0.34993806,,,1,0,0,-0.290064643871566,11.6
IDAHO,2003,1367034,16,ID,63,681517,684815,11066,,,,,0.49853697859746,0.500949500890249,,,,,,,,,12,-0.41195977,-0.57840496,,,2,0,0,-0.290064643871566,33.099998
ILLINOIS,2003,12649087,17,IL,21,6400000,6200000,1947667,,,,,0.505965371255649,0.49015395340391,,,,,,,,,13,1.4147723,0.10608219,,,2,0,0,-0.290064643871566,10.6
INDIANA,2003,6199571,18,IN,22,3100000,3e+06,559565,,,,,0.500034599168233,0.483904450807967,,,,,,,,,14,-0.90351874,0.39404172,,,1,0,0,-0.290064643871566,16.5
IOWA,2003,2941976,19,IA,31,1500000,1400000,76588,,,,,0.509861399277221,0.475870639325406,,,,,,,,,15,-0.20314889,-0.29430053,,,1,0,0,-0.290064643871566,12.3
KANSAS,2003,2724786,20,KS,32,1400000,1400000,172926,,,,,0.513801817830832,0.513801817830832,,,,,,,,,16,-0.79948169,-0.44397718,,,1,0,0,-0.290064643871566,16.5
KENTUCKY,2003,4118189,21,KY,51,2100000,2e+06,320144,,,,,0.509932885547507,0.485650367188101,,,,,,,,,17,-0.78622955,0.3670218,,,1,0,0,-0.290064643871566,34.099998
LOUISIANA,2003,4493665,22,LA,45,2300000,2200000,1478425,,,,,0.511831656342874,0.489578106067097,,,,,,,,,18,-0.33419719,0.15194163,,,1,0,0,-0.290064643871566,21.9
MAINE,2003,1309205,23,ME,2,669027,636701,12329,,,,,0.51101775504982,0.48632643474475,,,,,,,,,19,-0.85945064,-0.1617607,,,2,0,0,-0.290064643871566,3.9000001
MARYLAND,2003,5512310,24,MD,52,2800000,2700000,1609937,,,,,0.507954015648612,0.489812800804019,,,,,,,,,20,0.16050158,0.051133174,,,1,0,0,-0.290064643871566,8.1999998
MASSACHUSETTS,2003,6420357,25,MA,3,3300000,3100000,453831,,,,,0.513990109895758,0.4828391941445,,,,,,,,,21,1.6131103,-1.061201,,,2,0,0,-0.290064643871566,2.7
MICHIGAN,2003,10082364,26,MI,23,5100000,5e+06,1483759,,,,,0.505833750894136,0.495915442053074,,,,,,,,,22,2.7857366,0.27471173,,,2,0,0,-0.290064643871566,11.2
MINNESOTA,2003,5064172,27,MN,33,2600000,2500000,222178,,,,,0.513410681943662,0.493664117253521,,,,,,,,,23,0.17688678,-0.03123305,,,1,0,0,-0.290064643871566,37
MISSISSIPPI,2003,2882594,28,MS,46,1500000,1400000,1053792,,,,,0.520364643789587,0.485673667536948,,,,,,,,,24,-0.36286682,-0.78271049,,,2,0,0,-0.290064643871566,40.200001
MISSOURI,2003,5719204,29,MO,34,2900000,2800000,671873,,,,,0.50706357038497,0.48957861968204,,,,,,,,,25,0.38655078,-0.74036008,,,2,0,0,-0.290064643871566,25.5
MONTANA,2003,918157,30,MT,64,460084,457537,5804,,,,,0.501095128610902,0.49832109323351,,,,,,,,,26,-1.3244345,0.074610755,,,2,0,0,-0.290064643871566,14.8
NEBRASKA,2003,1737475,31,NE,35,880007,859284,79543,,,,,0.506486136491173,0.494559058403718,,,,,,,,,27,-0.29663849,-0.018731898,,,2,0,0,-0.290064643871566,15.5
NEVADA,2003,2242207,32,NV,65,1100000,1100000,177642,,,,,0.490588067917012,0.490588067917012,,,,,,,,,28,-0.29369709,0.5177936,,,2,0,0,-0.290064643871566,11.3
NEW HAMPSHIRE,2003,1288705,33,NH,4,653211,634476,15073,,,,,0.506873954861663,0.492336104849442,,,,,,,,,29,-1.8517038,0.40176767,,,1,0,0,-0.290064643871566,2.9000001
NEW MEXICO,2003,1878562,35,NM,66,952159,922455,51511,,,,,0.506855243532021,0.491043148961812,,,,,,,,,31,-1.3909042,0.40720737,,,1,0,0,-0.290064643871566,15.4
NEW YORK,2003,19212425,36,NY,13,9900000,9300000,3453439,,,,,0.51529153659676,0.484061746499986,,,,,,,,,32,4.1484923,0.037197083,,,1,0,0,-0.290064643871566,3.2
NORTH CAROLINA,2003,8421190,37,NC,47,4300000,4100000,1855865,,,,,0.510616670565561,0.486867057981117,,,,,,,,,33,-0.34702677,-0.17627662,,,1,0,0,-0.290064643871566,26.1
NORTH DAKOTA,2003,633400,38,ND,36,317092,316745,6161,,,,,0.500618882222924,0.500071045153142,,,,,,,,,34,-1.5969701,0.3033005,,,2,0,0,-0.290064643871566,11.2
OHIO,2003,11437680,39,OH,24,5900000,5600000,1399179,,,,,0.515838876415497,0.489609781004539,,,,,,,,,35,1.7139474,-0.89294285,,,2,0,0,-0.290064643871566,10.3
OKLAHOMA,2003,3506469,40,OK,53,1800000,1700000,288749,,,,,0.513336920988037,0.484818203155368,,,,,,,,,36,0.314408,-0.074866764,,,2,0,0,-0.290064643871566,42.200001
OREGON,2003,3564330,41,OR,72,1800000,1800000,77254,,,,,0.505003745444445,0.505003745444445,,,,,,,,,37,-0.092183866,-0.095960803,,,2,0,0,-0.290064643871566,14.5
PENNSYLVANIA,2003,12370761,42,PA,14,6400000,6e+06,1330359,,,,,0.517348932697027,0.485014624403462,,,,,,,,,38,2.695204,1.5417324,,,1,0,0,-0.290064643871566,6.0999999
RHODE ISLAND,2003,1076084,44,RI,5,557749,518415,70214,,,,,0.518313626073801,0.4817607175648,,,,,,,,,39,-0.46382165,-0.072244309,,,1,0,0,-0.290064643871566,1.8
SOUTH CAROLINA,2003,4148744,45,SC,48,2100000,2e+06,1227982,,,,,0.506177291247664,0.482073610712061,,,,,,,,,40,-0.73164088,-0.08937259,,,1,0,0,-0.290064643871566,29.9
SOUTH DAKOTA,2003,764905,46,SD,37,384442,379867,8074,,,,,0.502600976591864,0.496619841679686,,,,,,,,,41,-1.3754377,0.1256436,,,2,0,0,-0.290064643871566,15.2
TENNESSEE,2003,5845208,47,TN,54,3e+06,2900000,992216,,,,,0.513240931717058,0.496132900659823,,,,,,,,,42,-0.72919631,0.35253817,,,1,0,0,-0.290064643871566,37.400002
TEXAS,2003,22103374,48,TX,49,1.1e+07,1.1e+07,2632020,,,,,0.497661578725492,0.497661578725492,,,,,,,,,43,0.36531481,0.59026843,,,1,0,0,-0.290064643871566,25.200001
UTAH,2003,2352119,49,UT,67,1200000,1200000,28762,,,,,0.51017826904166,0.51017826904166,,,,,,,,,44,-1.4114635,0.27470794,,,2,0,0,-0.290064643871566,68.400002
VERMONT,2003,619343,50,VT,6,315009,304098,5125,,,,,0.508618003271208,0.491000947778533,,,,,,,,,45,-0.93616396,-0.45370704,,,1,0,0,-0.290064643871566,2.9000001
VIRGINIA,2003,7365284,51,VA,40,3800000,3600000,1496922,,,,,0.515933940904383,0.488779522962047,,,,,,,,,46,-0.7027787,0.51383948,,,1,0,0,-0.290064643871566,17.9
WEST VIRGINIA,2003,1811440,54,WV,56,927465,882889,63208,,,,,0.512004261802765,0.487396215165835,,,,,,,,,48,-0.60766315,-0.047537643,,,1,0,0,-0.290064643871566,11.7
WISCONSIN,2003,5474290,55,WI,25,2800000,2700000,341239,,,,,0.511481854267859,0.493214645186864,,,,,,,,,49,1.0227816,0.17270635,,,1,0,0,-0.290064643871566,13
WYOMING,2003,502111,56,WY,68,248900,252342,5964,,,,,0.495707124520275,0.50256218246563,,,,,,,,,50,-1.5246266,0.24757926,,,2,0,0,-0.290064643871566,20.9
NEW JERSEY,2003,8642412,34,NJ,12,4400000,4200000,1272297,,,,,0.509117130726931,0.485975442966616,,,,,,,,,30,0.82244313,1.2839965,,,1,0,0,-0.290064643871566,2.5999999
WASHINGTON,2003,6131298,53,WA,73,3100000,3100000,250569,,,,,0.505602565720994,0.505602565720994,,,,,,,,,47,0.54289699,0.42314187,,,2,0,0,-0.290064643871566,12.9
ALABAMA,2004,4525375,1,AL,41,2300000,2200000,1193528,,,,,0.508245173051957,0.486147556832307,,,,,,,,,1,-1.2373048,0.34227264,,,1,0,0,-0.290064643871566,41.099998
ALASKA,2004,657755,2,AK,81,316525,338910,30696,,,,,0.481220211172853,0.515252639660664,,,,,,,,,2,0.53789437,0.072404765,,,2,0,0,-0.290064643871566,15.5
ARIZONA,2004,5739879,4,AZ,61,2900000,2900000,230765,,,,,0.505237131305381,0.505237131305381,,,,,,,,,3,0.67418897,-1.0242803,,,2,0,0,-0.290064643871566,17.4
ARKANSAS,2004,2750000,5,AR,42,1400000,1300000,439602,,,,,0.509090909090909,0.472727272727273,,,,,,,,,4,-0.53633064,0.17071432,,,2,0,0,-0.290064643871566,43.799999
CALIFORNIA,2004,35842038,6,CA,71,1.8e+07,1.8e+07,2580607,,,,,0.502203585633161,0.502203585633161,,,,,,,,,5,7.2159743,3.1194153,,,2,0,0,-0.290064643871566,8.8000002
COLORADO,2004,4601821,8,CO,62,2300000,2300000,211880,,,,,0.499802143542741,0.499802143542741,,,,,,,,,6,0.25878465,-0.3222253,,,2,0,0,-0.290064643871566,12.8
CONNECTICUT,2004,3498966,9,CT,1,1800000,1700000,364877,,,,,0.514437693878706,0.485857821996556,,,,,,,,,7,0.31638351,-0.30502346,,,1,0,0,-0.290064643871566,2.7
DELAWARE,2004,830069,10,DE,11,425688,404676,171297,,,,,0.512834475206278,0.487520916935821,,,,,,,,,8,-0.24490522,0.29524809,,,1,0,0,-0.290064643871566,5.5999999
FLORIDA,2004,17385430,12,FL,43,8900000,8500000,2752742,,,,,0.511922914762534,0.488915143312532,,,,,,,,,9,1.2560633,1.6773425,,,2,0,0,-0.290064643871566,14.6
GEORGIA,2004,8918129,13,GA,44,4500000,4400000,2649182,,,,,0.504590144412578,0.493377030092299,,,,,,,,,10,-0.88680685,0.2277353,,,1,0,0,-0.290064643871566,28.299999
HAWAII,2004,1262124,15,HI,82,632815,630025,39664,,,,,0.501388928504648,0.499178369161826,,,,,,,,,11,0.17814384,0.34993806,,,1,0,0,-0.290064643871566,11.6
IDAHO,2004,1395140,16,ID,63,694638,698624,12280,,,,,0.49789841879668,0.500755479736801,,,,,,,,,12,-0.41195977,-0.57840496,,,2,0,0,-0.290064643871566,33.099998
ILLINOIS,2004,12712016,17,IL,21,6500000,6200000,1951795,,,,,0.511327235585607,0.487727517020117,,,,,,,,,13,1.4147723,0.10608219,,,2,0,0,-0.290064643871566,10.6
INDIANA,2004,6226537,18,IN,22,3200000,3100000,567996,,,,,0.513929331826021,0.497869040206458,,,,,,,,,14,-0.90351874,0.39404172,,,1,0,0,-0.290064643871566,16.5
IOWA,2004,2952904,19,IA,31,1500000,1500000,79014,,,,,0.507974522707139,0.507974522707139,,,,,,,,,15,-0.20314889,-0.29430053,,,1,0,0,-0.290064643871566,12.3
KANSAS,2004,2733697,20,KS,32,1400000,1400000,174818,,,,,0.512126984080533,0.512126984080533,,,,,,,,,16,-0.79948169,-0.44397718,,,1,0,0,-0.290064643871566,16.5
KENTUCKY,2004,4141835,21,KY,51,2100000,2e+06,326743,,,,,0.50702164620271,0.482877758288295,,,,,,,,,17,-0.78622955,0.3670218,,,1,0,0,-0.290064643871566,34.099998
LOUISIANA,2004,4506685,22,LA,45,2300000,2200000,1485449,,,,,0.510352953445826,0.488163694600355,,,,,,,,,18,-0.33419719,0.15194163,,,1,0,0,-0.290064643871566,21.9
MAINE,2004,1314985,23,ME,2,674110,643143,13390,,,,,0.512637026277866,0.489087708224809,,,,,,,,,19,-0.85945064,-0.1617607,,,2,0,0,-0.290064643871566,3.9000001
MARYLAND,2004,5561332,24,MD,52,2900000,2700000,1634383,,,,,0.521457809028485,0.485495201509279,,,,,,,,,20,0.16050158,0.051133174,,,1,0,0,-0.290064643871566,8.1999998
MASSACHUSETTS,2004,6407382,25,MA,3,3300000,3100000,459251,,,,,0.515030943995535,0.483816947389745,,,,,,,,,21,1.6131103,-1.061201,,,2,0,0,-0.290064643871566,2.7
MICHIGAN,2004,10104206,26,MI,23,5100000,5e+06,1486222,,,,,0.50474030319651,0.494843434506383,,,,,,,,,22,2.7857366,0.27471173,,,2,0,0,-0.290064643871566,11.2
MINNESOTA,2004,5096546,27,MN,33,2600000,2500000,230822,,,,,0.510149422765928,0.490528291121085,,,,,,,,,23,0.17688678,-0.03123305,,,1,0,0,-0.290064643871566,37
