state,statename,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,std_bowen1,std_bowen2,unified,duration,duration_sq,duration_cub,nbrs_lag,nbrs,lawrence,obergefell,std_init_use,evangelical_pop
CT,,1983,,,,,3162355,0.813561,,-0.137025490403175,-0.881470680236816,1,,,,,,,,-0.453598409891129,
CT,,1984,,,,,3180014,0.883548,,-0.137025490403175,-0.881470680236816,1,,,,,,,,-0.453598409891129,
CT,,1985,,,,,3201131,0.848158,,-0.10529787838459,-0.726259112358093,0,,,,,,,,-0.453598409891129,
CT,,1986,,,,,3223741,0.963579,,-0.10529787838459,-0.726259112358093,0,,,,,,,,-0.453598409891129,
CT,,1987,,,,,3247290,0.898547,,0.129232078790665,-0.363054126501083,1,,,,,,,,-0.453598409891129,
CT,,1988,,,,,3271954,0.857683,,0.129232078790665,-0.363054126501083,1,,,,,,,,-0.453598409891129,
CT,,1989,,,,,3283404,0.99972,,0.0922517478466034,-0.602335453033447,1,,,,,,,,-0.453598409891129,
CT,,1990,,,,,3291967,1.20284,,0.0922517478466034,-0.602335453033447,1,,,,,,,,-0.453598409891129,
CT,,1991,,,,,3302895,1.41909,,0.576476037502289,-2.08140254020691,0,,,,,,,,-0.453598409891129,
CT,,1992,,,,,3300712,1.39216,,0.576476037502289,-2.08140254020691,0,,,,,,,,-0.453598409891129,
CT,,1993,,,,,3309175,1.74586,,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1994,,,,,3316121,1.82286,,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1995,,,,,3324144,1.83156,,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1996,,,,,3336685,1.79886,,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1997,,,,,3349348,1.76118,,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1998,,,,,3365352,1.82,,0.261287450790405,-1.3446227312088,0,,,,,,,,-0.453598409891129,
CT,,1999,,,,,3386401,1.85286,,0.0829514190554619,-0.359247148036957,0,,,,,,,,-0.453598409891129,
CT,,2000,,,,,3411777,1.8076,,0.0829514190554619,-0.359247148036957,0,,,,,,,,-0.453598409891129,
CT,,2001,,,,,3432835,1.76616,,0.284402906894684,-0.602876663208008,0,,,,,,,,-0.453598409891129,
DE,,1975,,,,,588756,0.584794,,-0.218777254223824,-0.122646361589432,1,,,,,,,,-0.453598409891129,
DE,,1976,,,,,592755,0.58772,,-0.218777254223824,-0.122646361589432,1,,,,,,,,-0.453598409891129,
DE,,1977,,,,,594821,0.764147,,-0.280208349227905,-0.176465392112732,0,,,,,,,,-0.453598409891129,
DE,,1978,,,,,598188,0.741126,,-0.280208349227905,-0.176465392112732,0,,,,,,,,-0.453598409891129,
DE,,1979,,,,,598830,0.716146,,-0.420565217733383,-0.0856738984584808,0,,,,,,,,-0.453598409891129,
DE,,1980,,,,,594919,0.687227,,-0.420565217733383,-0.0856738984584808,0,,,,,,,,-0.453598409891129,
DE,,1981,,,,,595974,0.592678,,0.149287953972816,-1.75914919376373,0,,,,,,,,-0.453598409891129,
DE,,1982,,,,,599148,0.665603,,0.149287953972816,-1.75914919376373,0,,,,,,,,-0.453598409891129,
DE,,1983,,,,,605459,0.64432,,-0.468909680843353,0.0109501825645566,0,,,,,,,,-0.453598409891129,
DE,,1984,,,,,611565,0.54544,,-0.468909680843353,0.0109501825645566,0,,,,,,,,-0.453598409891129,
DE,,1985,,,,,618279,0.522544,,-0.313406735658646,0.071343295276165,0,,,,,,,,-0.453598409891129,
DE,,1986,,,,,627559,0.415392,,-0.313406735658646,0.071343295276165,0,,,,,,,,-0.453598409891129,
DE,,1987,,,,,636946,0.363575,,0.266479164361954,-1.09761440753937,0,,,,,,,,-0.453598409891129,
DE,,1988,,,,,647621,0.484109,,0.266479164361954,-1.09761440753937,0,,,,,,,,-0.453598409891129,
DE,,1989,,,,,658274,0.428106,,-0.242534160614014,0.329452395439148,0,,,,,,,,-0.453598409891129,
DE,,1990,,,,,669567,0.498297,,-0.242534160614014,0.329452395439148,0,,,,,,,,-0.453598409891129,
DE,,1991,,,,,683080,0.348535,,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1992,,,,,694925,0.278691,,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1993,,,,,706378,0.318415,,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1994,,,,,717545,0.245325,,-0.213806062936783,0.182886973023415,0,,,,,,,,-0.453598409891129,
DE,,1995,,,,,729734,0.417089,,-0.20972104370594,0.253069788217545,0,,,,,,,,-0.453598409891129,
DE,,1996,,,,,740977,0.425543,,-0.20972104370594,0.253069788217545,0,,,,,,,,-0.453598409891129,
DE,,1997,,,,,751487,0.338897,,-0.184252873063087,0.176747664809227,0,,,,,,,,-0.453598409891129,
DE,,1998,,,,,763335,0.197129,,-0.184252873063087,0.176747664809227,0,,,,,,,,-0.453598409891129,
DE,,1999,,,,,774990,0.56518,,-0.143024012446404,0.168452024459839,0,,,,,,,,-0.453598409891129,
DE,,2000,,,,,786373,0.5178,,-0.143024012446404,0.168452024459839,0,,,,,,,,-0.453598409891129,
DE,,2001,,,,,795699,0.53395,,-0.159880191087723,0.368635475635529,0,,,,,,,,-0.453598409891129,
FL,,1975,,,,,8541660,-1.36195,,0.138613253831863,1.03673553466797,1,,,,,,,,-0.453598409891129,
FL,,1976,,,,,8695356,-0.958516,,0.138613253831863,1.03673553466797,1,,,,,,,,-0.0104275494813919,
FL,,1977,,,,,8888958,-0.925289,,0.119105644524097,0.868718087673187,1,,,,,,,,-0.0104275494813919,
FL,,1978,,,,,9131554,-0.957394,,0.119105644524097,0.868718087673187,1,,,,,,,,-0.0104275494813919,
FL,,1979,,,,,9470585,-1.06732,,-0.0695712491869927,0.82227224111557,1,,,,,,,,-0.0104275494813919,
FL,,1980,,,,,9839835,-1.11397,,-0.0695712491869927,0.82227224111557,1,,,,,,,,-0.453598409891129,
FL,,1981,,,,,10192775,-1.09524,,-0.0620318241417408,0.660890638828278,1,,,,,,,,-0.453598409891129,
FL,,1982,,,,,10471405,-1.10138,,-0.0620318241417408,0.660890638828278,1,,,,,,,,-0.453598409891129,
FL,,1983,,,,,10749849,-1.03487,,-0.0672275796532631,0.824163198471069,1,,,,,,,,-0.453598409891129,
FL,,1984,,,,,11039925,-1.0686,,-0.0672275796532631,0.824163198471069,1,,,,,,,,-0.453598409891129,
FL,,1985,,,,,11351120,-1.05174,,-0.0559263564646244,1.18452334403992,1,,,,,,,,-0.453598409891129,
FL,,1986,,,,,11667503,-1.05204,,-0.0559263564646244,1.18452334403992,1,,,,,,,,0.432743310928345,
FL,,1987,,,,,11997282,-1.11113,,0.237499743700027,1.19027876853943,0,,,,,,,,0.432743310928345,
FL,,1988,,,,,12306400,-1.16397,,0.237499743700027,1.19027876853943,0,,,,,,,,0.432743310928345,
FL,,1989,,,,,12637718,-1.10905,,0.336888462305069,1.76056778430939,0,,,,,,,,0.432743310928345,
FL,,1990,,,,,13033307,-1.03841,,0.336888462305069,1.76056778430939,0,,,,,,,,-0.453598409891129,
FL,,1991,,,,,13369798,-1.05629,,0.715325117111206,1.76790773868561,1,,,,,,,,-0.453598409891129,
FL,,1992,,,,,13650553,-0.221148,,0.715325117111206,1.76790773868561,1,,,,,,,,0.432743310928345,
FL,,1993,,,,,13927185,-0.248244,,0.631157100200653,2.43366241455078,0,,,,,,,,0.432743310928345,
FL,,1994,,,,,14239444,-0.466408,,0.631157100200653,2.43366241455078,0,,,,,,,,0.87591415643692,
FL,,1995,,,,,14537875,-0.467685,,0.631157100200653,2.43366241455078,0,,,,,,,,0.87591415643692,
FL,,1996,,,,,14853360,-0.468497,,0.631157100200653,2.43366241455078,0,,,,,,,,1.3190850019455,
FL,,1997,,,,,15186304,-0.552325,,0.631157100200653,2.43366241455078,0,,,,,,,,1.3190850019455,
FL,,1998,,,,,15486559,-0.577495,,0.631157100200653,2.43366241455078,0,,,,,,,,-0.453598409891129,
FL,,1999,,,,,15759421,-0.592753,,0.672844052314758,2.60292601585388,1,,,,,,,,-0.453598409891129,
FL,,2000,,,,,16047515,-0.546726,,0.672844052314758,2.60292601585388,1,,,,,,,,-0.0104275494813919,
FL,,2001,,,,,16356966,-0.552861,,0.745336592197418,2.34780359268189,1,,,,,,,,-0.0104275494813919,
GA,,1975,,,,,5058535,-1.02843,,-0.424027413129807,0.140267863869667,1,,,,,,,,-0.453598409891129,
GA,,1976,,,,,5126155,-1.07197,,-0.424027413129807,0.140267863869667,1,,,,,,,,-0.453598409891129,
GA,,1977,,,,,5211771,-1.06346,,-0.548052430152893,0.340963542461395,1,,,,,,,,-0.453598409891129,
GA,,1978,,,,,5286148,-1.15057,,-0.548052430152893,0.340963542461395,1,,,,,,,,-0.453598409891129,
GA,,1979,,,,,5391265,-1.16345,,-0.632832407951355,0.315865039825439,1,,,,,,,,-0.453598409891129,
GA,,1980,,,,,5486174,-1.17877,,-0.632832407951355,0.315865039825439,1,,,,,,,,-0.453598409891129,
GA,,1981,,,,,5568346,-1.20412,,-0.583698451519013,0.0186204668134451,1,,,,,,,,-0.453598409891129,
GA,,1982,,,,,5649788,-1.19156,,-0.583698451519013,0.0186204668134451,1,,,,,,,,-0.453598409891129,
GA,,1983,,,,,5728248,-1.22008,,-0.697599172592163,0.348914444446564,1,,,,,,,,-0.453598409891129,
GA,,1984,,,,,5834943,-1.37126,,-0.697599172592163,0.348914444446564,1,,,,,,,,-0.453598409891129,
GA,,1985,,,,,5962639,-1.35971,,-0.728368937969208,0.312264800071716,1,,,,,,,,-0.453598409891129,
GA,,1986,,,,,6084645,-1.459,,-0.728368937969208,0.312264800071716,1,,,,,,,,-0.453598409891129,
GA,,1987,,,,,6208479,-1.50135,,-0.634853720664978,0.250078469514847,1,,,,,,,,-0.453598409891129,
GA,,1988,,,,,6316139,-1.55225,,-0.634853720664978,0.250078469514847,1,,,,,,,,-0.453598409891129,
GA,,1989,,,,,6411117,-1.45174,,-0.672155916690826,0.32836377620697,1,,,,,,,,-0.453598409891129,
GA,,1990,,,,,6512602,-1.3641,,-0.672155916690826,0.32836377620697,1,,,,,,,,-0.453598409891129,
GA,,1991,,,,,6653005,-1.38845,,-0.649118483066559,0.172027349472046,1,,,,,,,,-0.453598409891129,
GA,,1992,,,,,6817203,-1.38589,,-0.649118483066559,0.172027349472046,1,,,,,,,,-0.453598409891129,
GA,,1993,,,,,6978240,-1.35836,,-0.717747509479523,0.287609279155731,1,,,,,,,,-0.453598409891129,
GA,,1994,,,,,7157165,-1.42979,,-0.717747509479523,0.287609279155731,1,,,,,,,,-0.453598409891129,
GA,,1995,,,,,7328413,-1.42884,,-0.624652147293091,0.06851626932621,1,,,,,,,,-0.453598409891129,
GA,,1996,,,,,7501069,-1.44794,,-0.624652147293091,0.06851626932621,1,,,,,,,,-0.453598409891129,
GA,,1997,,,,,7685099,-1.49995,,-0.714354395866394,0.313638210296631,1,,,,,,,,-0.453598409891129,
GA,,1998,,,,,7863536,-1.4671,,-0.714354395866394,0.313638210296631,1,,,,,,,,-0.453598409891129,
GA,,1999,,,,,8045965,-1.45309,,-0.715335190296173,0.337927043437958,1,,,,,,,,-0.453598409891129,
GA,,2000,,,,,8227303,-1.44112,,-0.715335190296173,0.337927043437958,1,,,,,,,,-0.453598409891129,
GA,,2001,,,,,8377038,-1.43964,,-0.455550521612167,-0.0651590526103973,1,,,,,,,,-0.453598409891129,
HI,,1975,,,,,875052,1.80144,,0.224377855658531,0.423886358737946,1,,,,,,,,-0.453598409891129,
HI,,1976,,,,,892335,1.82781,,0.224377855658531,0.423886358737946,1,,,,,,,,-0.453598409891129,
HI,,1977,,,,,915749,1.75561,,0.16987644135952,0.326120465993881,1,,,,,,,,-0.453598409891129,
HI,,1978,,,,,928816,1.51565,,0.16987644135952,0.326120465993881,1,,,,,,,,-0.453598409891129,
HI,,1979,,,,,950050,1.44179,,0.0599264018237591,0.069520965218544,1,,,,,,,,-0.453598409891129,
HI,,1980,,,,,967710,1.3339,,0.0599264018237591,0.069520965218544,1,,,,,,,,-0.453598409891129,
HI,,1981,,,,,978195,1.36603,,0.0166239719837904,-0.0412440337240696,1,,,,,,,,-0.453598409891129,
HI,,1982,,,,,993780,1.32484,,0.0166239719837904,-0.0412440337240696,1,,,,,,,,-0.453598409891129,
HI,,1983,,,,,1012717,1.25908,,-0.103031203150749,0.214177951216698,1,,,,,,,,-0.453598409891129,
HI,,1984,,,,,1027922,1.32373,,-0.103031203150749,0.214177951216698,1,,,,,,,,-0.453598409891129,
HI,,1985,,,,,1039698,1.2317,,-0.027699975296855,0.133303195238113,1,,,,,,,,-0.453598409891129,
HI,,1986,,,,,1051762,1.15142,,-0.027699975296855,0.133303195238113,1,,,,,,,,-0.453598409891129,
HI,,1987,,,,,1067917,1.15786,,0.0159736182540655,0.268329441547394,1,,,,,,,,-0.453598409891129,
HI,,1988,,,,,1079827,1.41145,,0.0159736182540655,0.268329441547394,1,,,,,,,,-0.453598409891129,
HI,,1989,,,,,1094588,1.59516,,0.0774659290909767,0.520504951477051,1,,,,,,,,-0.453598409891129,
HI,,1990,,,,,1113491,1.60079,,0.0774659290909767,0.520504951477051,1,,,,,,,,-0.453598409891129,
HI,,1991,,,,,1136754,1.67984,,0.239990100264549,0.500709712505341,1,,,,,,,,-0.453598409891129,
HI,,1992,,,,,1158613,1.97706,,0.239990100264549,0.500709712505341,1,,,,,,,,-0.453598409891129,
HI,,1993,,,,,1172838,2.01971,,0.32271271944046,0.539812505245209,1,,,,,,,,-0.453598409891129,
HI,,1994,,,,,1187536,2.0234,,0.32271271944046,0.539812505245209,1,,,,,,,,-0.453598409891129,
HI,,1995,,,,,1196854,2.00837,,0.324159651994705,0.58864551782608,1,,,,,,,,-0.453598409891129,
HI,,1996,,,,,1203755,1.94534,,0.324159651994705,0.58864551782608,1,,,,,,,,-0.453598409891129,
HI,,1997,,,,,1211640,1.92509,,0.262782990932465,0.540006339550018,1,,,,,,,,-0.453598409891129,
HI,,1998,,,,,1215233,1.69594,,0.262782990932465,0.540006339550018,1,,,,,,,,-0.453598409891129,
HI,,1999,,,,,1210300,1.65516,,0.217350795865059,0.481934607028961,1,,,,,,,,-0.453598409891129,
HI,,2000,,,,,1213519,1.60775,,0.217350795865059,0.481934607028961,1,,,,,,,,-0.453598409891129,
HI,,2001,,,,,1225948,1.60079,,0.209659621119499,0.406363308429718,1,,,,,,,,-0.453598409891129,
ID,,1975,,,,,831981,0.200965,,-0.906297504901886,-0.150689616799355,0,,,,,,,,-0.0104275494813919,
ID,,1976,,,,,856979,0.107097,,-0.906297504901886,-0.150689616799355,0,,,,,,,,-0.453598409891129,
ID,,1977,,,,,883446,-0.089565,,-0.660884439945221,-0.594441115856171,0,,,,,,,,-0.453598409891129,
ID,,1978,,,,,910962,-0.138028,,-0.660884439945221,-0.594441115856171,0,,,,,,,,-0.0104275494813919,
ID,,1979,,,,,932636,-0.201652,,-0.702452600002289,-0.32958921790123,0,,,,,,,,-0.0104275494813919,
ID,,1980,,,,,947983,-0.285871,,-0.702452600002289,-0.32958921790123,0,,,,,,,,-0.453598409891129,
ID,,1981,,,,,962204,-0.305103,,-0.728373765945435,-0.315948903560638,0,,,,,,,,-0.453598409891129,
ID,,1982,,,,,973719,-0.300576,,-0.728373765945435,-0.315948903560638,0,,,,,,,,0.87591415643692,
ID,,1983,,,,,981866,-0.256925,,-0.687474727630615,-0.498433649539948,0,,,,,,,,0.87591415643692,
ID,,1984,,,,,990841,-0.316792,,-0.687474727630615,-0.498433649539948,0,,,,,,,,-0.0104275494813919,
ID,,1985,,,,,994052,-0.576325,,-0.842798113822937,-0.216691672801971,0,,,,,,,,-0.0104275494813919,
ID,,1986,,,,,990222,-0.558024,,-0.842798113822937,-0.216691672801971,0,,,,,,,,-0.0104275494813919,
ID,,1987,,,,,984997,-0.587828,,-0.73037326335907,-0.61827963590622,0,,,,,,,,-0.0104275494813919,
ID,,1988,,,,,985661,-0.473869,,-0.73037326335907,-0.61827963590622,0,,,,,,,,-0.453598409891129,
ID,,1989,,,,,994422,-0.483696,,-0.726515412330627,-0.606701374053955,0,,,,,,,,-0.453598409891129,
ID,,1990,,,,,1012384,-0.605316,,-0.726515412330627,-0.606701374053955,0,,,,,,,,-0.453598409891129,
ID,,1991,,,,,1041316,-0.655516,,-0.65682065486908,-0.359452605247498,0,,,,,,,,-0.453598409891129,
ID,,1992,,,,,1071685,-0.680796,,-0.65682065486908,-0.359452605247498,0,,,,,,,,-0.0104275494813919,
ID,,1993,,,,,1108768,-0.720031,,-0.596135079860687,-0.243717342615128,0,,,,,,,,-0.0104275494813919,
ID,,1994,,,,,1145140,-0.513659,,-0.596135079860687,-0.243717342615128,0,,,,,,,,0.432743310928345,
ID,,1995,,,,,1177322,-0.566943,,-0.643494784832001,0.0199944693595171,1,,,,,,,,0.432743310928345,
ID,,1996,,,,,1203083,-0.606262,,-0.643494784832001,0.0199944693595171,1,,,,,,,,1.3190850019455,
ID,,1997,,,,,1228520,-0.6852,,-0.622028946876526,-0.0294847320765257,1,,,,,,,,1.3190850019455,
ID,,1998,,,,,1252330,-0.725723,,-0.622028946876526,-0.0294847320765257,1,,,,,,,,-0.0104275494813919,
ID,,1999,,,,,1275674,-0.784099,,-0.421725064516068,-0.421410948038101,1,,,,,,,,-0.0104275494813919,
ID,,2000,,,,,1299430,-0.86114,,-0.421725064516068,-0.421410948038101,1,,,,,,,,-0.453598409891129,
ID,,2001,,,,,1319962,-1.00082,,-0.349711239337921,-0.568190276622772,1,,,,,,,,-0.453598409891129,
IL,,1975,,,,,11306351,0.650788,,1.38817811012268,-1.00528824329376,1,,,,,,,,-0.453598409891129,
IL,,1976,,,,,11360274,0.611054,,1.38817811012268,-1.00528824329376,1,,,,,,,,-0.453598409891129,
IL,,1977,,,,,11406312,0.442117,,0.936189949512482,-0.441283613443375,0,,,,,,,,-0.453598409891129,
IL,,1978,,,,,11434421,0.370979,,0.936189949512482,-0.441283613443375,0,,,,,,,,-0.453598409891129,
IL,,1979,,,,,11422782,0.27261,,0.940886437892914,-0.121655039489269,0,,,,,,,,-0.453598409891129,
IL,,1980,,,,,11434702,0.334015,,0.940886437892914,-0.121655039489269,0,,,,,,,,-0.0104275494813919,
IL,,1981,,,,,11443461,0.296086,,0.753016412258148,0.387240350246429,0,,,,,,,,-0.0104275494813919,
IL,,1982,,,,,11423413,0.36729,,0.753016412258148,0.387240350246429,0,,,,,,,,-0.453598409891129,
IL,,1983,,,,,11408817,0.4208,,0.678540349006653,0.292193114757538,0,,,,,,,,-0.453598409891129,
IL,,1984,,,,,11412128,0.383491,,0.678540349006653,0.292193114757538,0,,,,,,,,-0.453598409891129,
IL,,1985,,,,,11399803,0.535312,,0.697427749633789,0.335140198469162,0,,,,,,,,-0.453598409891129,
IL,,1986,,,,,11387256,0.479131,,0.697427749633789,0.335140198469162,0,,,,,,,,-0.453598409891129,
IL,,1987,,,,,11391176,0.456437,,0.664311647415161,0.702587008476257,0,,,,,,,,-0.453598409891129,
IL,,1988,,,,,11390186,0.388339,,0.664311647415161,0.702587008476257,0,,,,,,,,-0.453598409891129,
IL,,1989,,,,,11409782,0.359223,,0.687875866889954,0.412000596523285,0,,,,,,,,-0.453598409891129,
IL,,1990,,,,,11453316,0.34978,,0.687875866889954,0.412000596523285,0,,,,,,,,-0.453598409891129,
IL,,1991,,,,,11568964,0.284953,,1.13786888122559,-0.922102272510529,0,,,,,,,,-0.453598409891129,
IL,,1992,,,,,11694184,0.272662,,1.13786888122559,-0.922102272510529,0,,,,,,,,-0.453598409891129,
IL,,1993,,,,,11809579,0.415346,,0.76113098859787,0.034024927765131,0,,,,,,,,-0.453598409891129,
IL,,1994,,,,,11912585,0.318223,,0.76113098859787,0.034024927765131,0,,,,,,,,-0.453598409891129,
IL,,1995,,,,,12008437,0.417727,,0.640288829803467,0.701379001140595,1,,,,,,,,-0.453598409891129,
IL,,1996,,,,,12101997,0.292948,,0.640288829803467,0.701379001140595,1,,,,,,,,-0.453598409891129,
IL,,1997,,,,,12185715,0.408745,,0.622257173061371,0.902835786342621,0,,,,,,,,-0.453598409891129,
IL,,1998,,,,,12271847,0.320215,,0.622257173061371,0.902835786342621,0,,,,,,,,-0.453598409891129,
IL,,1999,,,,,12359020,0.273415,,0.676707267761231,0.957485854625702,0,,,,,,,,-0.453598409891129,
IL,,2000,,,,,12434161,0.307406,,0.676707267761231,0.957485854625702,0,,,,,,,,-0.453598409891129,
IL,,2001,,,,,12488445,0.385346,,0.960894584655762,0.592516720294952,0,,,,,,,,-0.453598409891129,
IN,,1975,,,,,5351080,-0.047594,,-0.487234950065613,0.286028325557709,0,,,,,,,,-0.453598409891129,
IN,,1976,,,,,5371552,-0.121996,,-0.487234950065613,0.286028325557709,0,,,,,,,,-0.453598409891129,
IN,,1977,,,,,5405075,0.000503,,-0.521232664585114,0.267015367746353,0,,,,,,,,-0.453598409891129,
IN,,1978,,,,,5446403,-0.031069,,-0.521232664585114,0.267015367746353,0,,,,,,,,-0.453598409891129,
IN,,1979,,,,,5474909,-0.125191,,-0.612657904624939,0.288185954093933,1,,,,,,,,-0.453598409891129,
IN,,1980,,,,,5490721,-0.174123,,-0.612657904624939,0.288185954093933,1,,,,,,,,-0.453598409891129,
IN,,1981,,,,,5480440,-0.165585,,-0.588575065135956,0.188612475991249,1,,,,,,,,-0.453598409891129,
IN,,1982,,,,,5467918,-0.167822,,-0.588575065135956,0.188612475991249,1,,,,,,,,-0.453598409891129,
IN,,1983,,,,,5450396,0.031822,,-0.559104800224304,0.23094055056572,1,,,,,,,,-0.453598409891129,
IN,,1984,,,,,5458322,-0.079559,,-0.559104800224304,0.23094055056572,1,,,,,,,,-0.453598409891129,
IN,,1985,,,,,5459214,-0.207618,,-0.529716074466705,0.275663375854492,1,,,,,,,,-0.453598409891129,
IN,,1986,,,,,5454103,-0.231365,,-0.529716074466705,0.275663375854492,1,,,,,,,,-0.453598409891129,
IN,,1987,,,,,5473023,-0.212818,,-0.457805037498474,0.319543898105621,1,,,,,,,,-0.453598409891129,
IN,,1988,,,,,5491733,-0.169372,,-0.457805037498474,0.319543898105621,1,,,,,,,,-0.453598409891129,
IN,,1989,,,,,5523679,-0.13452,,-0.398583263158798,0.273144543170929,0,,,,,,,,-0.453598409891129,
IN,,1990,,,,,5557798,-0.25079,,-0.398583263158798,0.273144543170929,0,,,,,,,,-0.453598409891129,
IN,,1991,,,,,5616388,-0.176492,,-0.484286248683929,0.246578767895699,0,,,,,,,,-0.453598409891129,
IN,,1992,,,,,5674547,-0.153501,,-0.484286248683929,0.246578767895699,0,,,,,,,,-0.453598409891129,
IN,,1993,,,,,5739019,-0.121803,,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1994,,,,,5793526,-0.17296,,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1995,,,,,5851459,-0.183979,,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1996,,,,,5906013,-0.248928,,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1997,,,,,5955267,-0.462229,,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1998,,,,,5998880,-0.50902,,-0.482965111732483,0.150406733155251,0,,,,,,,,-0.453598409891129,
IN,,1999,,,,,6044969,-0.56149,,-0.488178193569183,0.136441588401794,0,,,,,,,,-0.453598409891129,
IN,,2000,,,,,6091866,-0.383943,,-0.488178193569183,0.136441588401794,0,,,,,,,,-0.453598409891129,
IN,,2001,,,,,6127760,-0.306949,,-0.572036147117615,0.401932865381241,0,,,,,,,,-0.453598409891129,
IA,,1975,,,,,2881425,0.085036,,0.110770277678967,-1.06613945960999,0,,,,,,,,-0.453598409891129,
IA,,1976,,,,,2903770,0.080625,,0.110770277678967,-1.06613945960999,0,,,,,,,,-0.453598409891129,
IA,,1977,,,,,2914308,0.22072,,-0.0358857810497284,-0.882581233978272,0,,,,,,,,-0.453598409891129,
IA,,1978,,,,,2919008,0.263332,,-0.0358857810497284,-0.882581233978272,0,,,,,,,,-0.453598409891129,
IA,,1979,,,,,2916803,0.337635,,-0.0907659605145454,-0.459963202476502,1,,,,,,,,-0.453598409891129,
IA,,1980,,,,,2914018,0.278371,,-0.0907659605145454,-0.459963202476502,1,,,,,,,,-0.453598409891129,
IA,,1981,,,,,2907985,0.268075,,-0.0475076474249363,-0.777705430984497,1,,,,,,,,-0.453598409891129,
IA,,1982,,,,,2888190,0.429473,,-0.0475076474249363,-0.777705430984497,1,,,,,,,,-0.453598409891129,
IA,,1983,,,,,2870547,0.377648,,-0.116886012256145,-0.67603325843811,0,,,,,,,,-0.453598409891129,
IA,,1984,,,,,2858615,0.390392,,-0.116886012256145,-0.67603325843811,0,,,,,,,,-0.453598409891129,
IA,,1985,,,,,2829684,0.327512,,-0.139720156788826,-0.579010784626007,0,,,,,,,,-0.453598409891129,
IA,,1986,,,,,2791969,0.360036,,-0.139720156788826,-0.579010784626007,0,,,,,,,,-0.453598409891129,
IA,,1987,,,,,2767006,0.404578,,-0.150224730372429,-0.56812995672226,0,,,,,,,,-0.453598409891129,
IA,,1988,,,,,2768393,0.365941,,-0.150224730372429,-0.56812995672226,0,,,,,,,,-0.453598409891129,
IA,,1989,,,,,2770590,0.486328,,-0.173581093549728,-0.41385942697525,0,,,,,,,,-0.453598409891129,
IA,,1990,,,,,2781018,0.868581,,-0.173581093549728,-0.41385942697525,0,,,,,,,,-0.453598409891129,
IA,,1991,,,,,2797613,0.722396,,-0.070716418325901,-0.643907606601715,0,,,,,,,,-0.453598409891129,
IA,,1992,,,,,2818401,0.79267,,-0.070716418325901,-0.643907606601715,0,,,,,,,,-0.453598409891129,
IA,,1993,,,,,2836972,0.820806,,-0.160343319177628,-0.442162811756134,0,,,,,,,,-0.453598409891129,
IA,,1994,,,,,2850746,0.79583,,-0.160343319177628,-0.442162811756134,0,,,,,,,,-0.453598409891129,
IA,,1995,,,,,2867373,0.774267,,-0.0976753681898117,-0.567820549011231,0,,,,,,,,-0.453598409891129,
IA,,1996,,,,,2880000,0.59855,,-0.0976753681898117,-0.567820549011231,0,,,,,,,,-0.453598409891129,
IA,,1997,,,,,2891119,0.476948,,-0.155151203274727,-0.353444516658783,1,,,,,,,,-0.453598409891129,
IA,,1998,,,,,2902872,0.330907,,-0.155151203274727,-0.353444516658783,1,,,,,,,,-0.453598409891129,
IA,,1999,,,,,2917634,0.375819,,-0.127207711338997,-0.417963624000549,0,,,,,,,,-0.453598409891129,
IA,,2000,,,,,2929067,0.349623,,-0.127207711338997,-0.417963624000549,0,,,,,,,,-0.453598409891129,
IA,,2001,,,,,2931997,0.340071,,-0.0367668382823467,-0.706397533416748,0,,,,,,,,-0.453598409891129,
KS,,1975,,,,,2278621,-0.116752,,-0.54664009809494,-0.447933614253998,1,,,,,,,,-0.453598409891129,
KS,,1976,,,,,2298645,-0.148729,,-0.54664009809494,-0.447933614253998,1,,,,,,,,-0.453598409891129,
KS,,1977,,,,,2317836,-0.222978,,-0.591528534889221,-0.43550232052803,0,,,,,,,,-0.453598409891129,
KS,,1978,,,,,2332815,-0.159,,-0.591528534889221,-0.43550232052803,0,,,,,,,,-0.453598409891129,
KS,,1979,,,,,2347370,-0.181927,,-0.63377046585083,-0.478281676769257,0,,,,,,,,-0.453598409891129,
KS,,1980,,,,,2369039,-0.226586,,-0.63377046585083,-0.478281676769257,0,,,,,,,,-0.453598409891129,
