state,state_name,year,percent_black,percent_female,percent_hs,percent_college
AK,ALASKA,2015,4.33145009416196,51.2241054613936,67.7966101694915,27.4952919020716
AK,ALASKA,2016,0.581395348837209,50.5813953488372,69.3798449612403,32.1705426356589
AK,ALASKA,2017,0.863930885529158,46.2203023758099,68.682505399568,27.6457883369331
AK,ALASKA,2018,2.13178294573643,49.4186046511628,65.3100775193799,27.1317829457364
AK,ALASKA,2019,1.06007067137809,47.7031802120141,68.904593639576,29.1519434628975
AK,ALASKA,2020,1.64948453608247,51.5463917525773,68.8659793814433,31.7525773195876
AK,ALASKA,2021,2.51572327044025,51.1530398322851,65.1991614255765,28.9308176100629
AL,ALABAMA,1987,29.7635605006954,53.6856745479833,21.2795549374131,
AL,ALABAMA,1988,20.7334273624824,51.3399153737659,21.4386459802539,
AL,ALABAMA,1989,25.2396166134185,53.5143769968051,20.7667731629393,
AL,ALABAMA,1990,22.0082530949106,55.8459422283356,24.7592847317744,
AL,ALABAMA,1991,30.3418803418803,53.2763532763533,24.7863247863248,
AL,ALABAMA,1992,21.8559218559219,53.968253968254,54.3345543345543,13.6752136752137
AL,ALABAMA,1993,30.1538461538462,54.9230769230769,53.3846153846154,12.4615384615385
AL,ALABAMA,1994,23.0897009966777,52.4916943521595,56.312292358804,20.5980066445183
AL,ALABAMA,1996,34.4311377245509,55.9880239520958,52.9940119760479,15.5688622754491
AL,ALABAMA,1997,18.5735512630015,52.6002971768202,61.6641901931649,21.8424962852898
AL,ALABAMA,1998,30.6451612903226,53.5483870967742,59.1935483870968,18.0645161290323
AL,ALABAMA,1999,19.2248062015504,50.8527131782946,62.9457364341085,23.1007751937985
AL,ALABAMA,2000,26.2626262626263,54.6897546897547,57.5757575757576,17.027417027417
AL,ALABAMA,2001,24.1486068111455,54.953560371517,61.3003095975232,20.2786377708978
AL,ALABAMA,2002,26.7386091127098,51.7985611510791,56.4748201438849,22.9016786570743
AL,ALABAMA,2003,23.3766233766234,53.5064935064935,64.8051948051948,22.7272727272727
AL,ALABAMA,2004,23.7964236588721,50.4814305364512,61.0729023383769,26.5474552957359
AL,ALABAMA,2005,30.3389830508475,51.6949152542373,60.8474576271186,17.6271186440678
AL,ALABAMA,2006,22.3968565815324,52.6522593320236,65.2259332023576,21.8074656188605
AL,ALABAMA,2007,33.2695984703633,56.5965583173996,61.5678776290631,17.9732313575526
AL,ALABAMA,2008,22.7777777777778,54.0740740740741,64.4444444444445,26.4814814814815
AL,ALABAMA,2009,29.6625222024867,52.0426287744227,66.4298401420959,19.0053285968028
AL,ALABAMA,2010,24.6056782334385,54.2586750788644,66.403785488959,24.4479495268139
AL,ALABAMA,2011,24.5704467353952,53.0927835051547,65.4639175257732,20.6185567010309
AL,ALABAMA,2012,21.3689482470785,51.9198664440735,70.6176961602671,25.542570951586
AL,ALABAMA,2013,27.4621212121212,53.4090909090909,65.9090909090909,28.5984848484849
AL,ALABAMA,2014,17.7248677248677,54.7619047619048,70.3703703703704,31.4814814814815
AL,ALABAMA,2015,19.0635451505017,51.9509476031215,66.5551839464883,27.3132664437012
AL,ALABAMA,2016,25.6287425149701,52.3353293413174,68.2634730538922,24.1916167664671
AL,ALABAMA,2017,17.5598631698974,52.9076396807298,71.3797035347777,30.7867730900798
AL,ALABAMA,2018,20.3508771929825,51.4619883040936,69.4736842105263,28.5380116959064
AL,ALABAMA,2019,21.547619047619,53.2142857142857,71.4285714285714,31.1904761904762
AL,ALABAMA,2020,22.0357941834452,52.5727069351231,72.7069351230425,30.4250559284116
AL,ALABAMA,2021,22.2748815165877,52.9620853080569,71.2085308056872,31.3981042654028
AR,ARKANSAS,1987,20.4379562043796,53.7226277372263,18.978102189781,
AR,ARKANSAS,1988,10.1139601139601,50.2849002849003,24.7863247863248,
AR,ARKANSAS,1989,16.8067226890756,49.7198879551821,22.2689075630252,
AR,ARKANSAS,1990,7.46268656716418,52.2388059701493,28.3582089552239,
AR,ARKANSAS,1991,14.8148148148148,51.7146776406036,20.3017832647462,
AR,ARKANSAS,1992,10.0133511348465,53.4045393858478,56.8758344459279,14.1522029372497
AR,ARKANSAS,1993,14.6341463414634,52.6542324246772,52.6542324246772,11.6212338593974
AR,ARKANSAS,1994,12.6629422718808,54.0037243947859,56.2383612662942,13.780260707635
AR,ARKANSAS,1996,12.7009646302251,54.1800643086817,55.6270096463023,13.8263665594855
AR,ARKANSAS,1997,13.5359116022099,51.1049723756906,53.4530386740332,13.5359116022099
AR,ARKANSAS,1998,13.7745974955277,54.561717352415,57.0661896243292,13.4168157423971
AR,ARKANSAS,1999,14.4508670520231,54.9132947976879,57.9479768786127,15.028901734104
AR,ARKANSAS,2000,16.1234991423671,50.6003430531733,62.6072041166381,15.2658662092624
AR,ARKANSAS,2001,13.4416543574594,52.1418020679468,61.2998522895126,19.4977843426883
AR,ARKANSAS,2002,17.6068376068376,52.991452991453,60.6837606837607,17.4358974358974
AR,ARKANSAS,2003,13.5135135135135,51.3513513513514,60.731319554849,18.1240063593005
AR,ARKANSAS,2004,9.18114143920596,52.605459057072,62.2828784119107,16.3771712158809
AR,ARKANSAS,2005,13.9837398373984,51.5447154471545,60.1626016260163,19.6747967479675
AR,ARKANSAS,2006,12.0840630472855,52.7145359019264,65.6742556917688,21.7162872154116
AR,ARKANSAS,2007,14.954954954955,50.4504504504505,58.7387387387387,19.4594594594595
AR,ARKANSAS,2008,10.0346020761246,54.6712802768166,64.3598615916955,24.3944636678201
AR,ARKANSAS,2009,12.3595505617978,52.247191011236,63.2958801498127,16.8539325842697
AR,ARKANSAS,2010,8.02348336594912,53.4246575342466,66.9275929549902,20.1565557729941
AR,ARKANSAS,2011,18.0265654648956,51.9924098671727,69.2599620493359,24.0986717267552
AR,ARKANSAS,2012,11.4814814814815,53.1481481481482,67.4074074074074,22.4074074074074
AR,ARKANSAS,2013,11.070110701107,50.9225092250923,62.3616236162362,19.0036900369004
AR,ARKANSAS,2014,11.6279069767442,53.156146179402,64.4518272425249,26.2458471760797
AR,ARKANSAS,2015,16.7539267015707,53.6649214659686,68.586387434555,24.2146596858639
AR,ARKANSAS,2016,12.6275510204082,51.0204081632653,65.1785714285714,22.4489795918367
AR,ARKANSAS,2017,11.9854721549637,51.81598062954,65.7384987893463,26.5133171912833
AR,ARKANSAS,2018,11.9791666666667,54.8177083333333,68.359375,28.6458333333333
AR,ARKANSAS,2019,11.0103626943005,53.7564766839378,70.5958549222798,28.6269430051814
AR,ARKANSAS,2020,10.7142857142857,52.5297619047619,69.0476190476191,31.9940476190476
AR,ARKANSAS,2021,10.2857142857143,51.1428571428572,72.5714285714286,30
AZ,ARIZONA,1987,3.01724137931035,53.6637931034483,37.2844827586207,
AZ,ARIZONA,1988,2.27703984819734,48.1973434535104,35.1043643263757,
AZ,ARIZONA,1989,1.71306209850107,51.1777301927195,35.5460385438972,
AZ,ARIZONA,1990,1.26582278481013,51.4240506329114,36.0759493670886,
AZ,ARIZONA,1992,2.49520153550864,53.9347408829175,61.4203454894434,22.6487523992323
AZ,ARIZONA,1993,2.70793036750484,54.1586073500967,64.2166344294004,22.0502901353965
AZ,ARIZONA,1994,2.71844660194175,50.2912621359223,62.5242718446602,19.6116504854369
AZ,ARIZONA,1996,3.28638497652582,52.4256651017215,56.6510172143975,21.1267605633803
AZ,ARIZONA,1997,4.93653032440056,51.6220028208745,56.558533145275,18.4767277856135
AZ,ARIZONA,1998,1.89228529839884,49.3449781659389,58.0786026200873,21.5429403202329
AZ,ARIZONA,1999,0.944669365721997,55.3306342780027,58.029689608637,19.8380566801619
AZ,ARIZONA,2000,1.32890365448505,51.9933554817276,62.9568106312292,24.7508305647841
AZ,ARIZONA,2001,1.8361581920904,50.8474576271187,62.5706214689266,21.8926553672316
AZ,ARIZONA,2002,2.62390670553936,50.5830903790088,61.0787172011662,28.2798833819242
AZ,ARIZONA,2003,1.58273381294964,51.0791366906475,60.5755395683453,19.7122302158273
AZ,ARIZONA,2004,2.04678362573099,52.3391812865497,63.4502923976608,29.3859649122807
AZ,ARIZONA,2005,2.25442834138486,51.5297906602254,64.573268921095,26.0869565217391
AZ,ARIZONA,2006,3.53302611367127,51.3056835637481,58.2181259600614,22.5806451612903
AZ,ARIZONA,2007,2.05479452054795,50.5479452054795,63.5616438356164,25.2054794520548
AZ,ARIZONA,2008,2.30263157894737,50.6578947368421,61.6776315789474,26.1513157894737
AZ,ARIZONA,2009,5.43293718166384,52.1222410865874,68.081494057725,29.5415959252971
AZ,ARIZONA,2010,3.11986863711002,51.559934318555,61.576354679803,28.0788177339901
AZ,ARIZONA,2011,2.34741784037559,46.6353677621283,69.3270735524257,29.5774647887324
AZ,ARIZONA,2012,4.25531914893617,47.2995090016367,63.5024549918167,27.823240589198
AZ,ARIZONA,2013,6.61157024793388,48.7603305785124,63.4710743801653,26.6115702479339
AZ,ARIZONA,2014,3.73831775700935,52.3364485981308,65.0467289719626,30.0934579439252
AZ,ARIZONA,2015,2.322206095791,51.088534107402,62.2641509433962,25.3991291727141
AZ,ARIZONA,2016,2.05479452054795,52.054794520548,70.8904109589041,30.4794520547945
AZ,ARIZONA,2017,1.93321616871705,52.7240773286468,66.4323374340949,32.3374340949033
AZ,ARIZONA,2018,5.62962962962963,51.2592592592593,65.3333333333333,35.5555555555556
AZ,ARIZONA,2019,3.31412103746398,48.7031700288184,69.4524495677233,30.9798270893372
AZ,ARIZONA,2020,2.64550264550265,52.5573192239859,71.0758377425044,35.978835978836
AZ,ARIZONA,2021,3.37078651685393,51.310861423221,69.1011235955056,38.5767790262172
CA,CALIFORNIA,1987,5.05548705302096,52.2071516646116,37.731196054254,
CA,CALIFORNIA,1988,6.3848524878908,52.0035226772347,37.4284456186702,
CA,CALIFORNIA,1989,5.08969545264915,52.8577388402169,38.005840634126,
CA,CALIFORNIA,1990,6.05985037406484,51.7456359102244,35.2618453865337,
CA,CALIFORNIA,1991,4.40963855421687,51.6626506024096,36.8192771084337,
CA,CALIFORNIA,1992,6.74800796812749,51.5189243027889,57.4701195219124,22.2111553784861
CA,CALIFORNIA,1993,5,51.625,58.75,23.325
CA,CALIFORNIA,1994,6.56972215009089,51.7787587639574,56.8683458841859,22.3837964165152
CA,CALIFORNIA,1996,6.79637526652452,51.8923240938166,58.3955223880597,26.0660980810235
CA,CALIFORNIA,1997,5.76361221779549,51.4475431606906,56.1221779548473,23.6387782204515
CA,CALIFORNIA,1998,6.2317687616017,51.4187218244498,58.3134447096261,25.2452930257226
CA,CALIFORNIA,1999,4.9103663289166,51.9095869056898,57.9371265263705,22.733177448688
CA,CALIFORNIA,2000,6.35228848821082,51.0679611650486,57.753120665742,25.9361997226075
CA,CALIFORNIA,2001,6.86567164179105,51.6146540027137,56.9877883310719,23.3378561736771
CA,CALIFORNIA,2002,7.3487846240814,52.1481062747315,58.3380440927077,25.8620689655172
CA,CALIFORNIA,2003,6.22655663915979,51.3378344586147,55.5638909727432,24.9562390597649
CA,CALIFORNIA,2004,6.13238157040883,50.129785853342,61.3887086307593,29.2991563919533
CA,CALIFORNIA,2005,5.23382602374606,52.2171068572813,58.0324691058881,25.9995153864793
CA,CALIFORNIA,2006,4.82934757371721,50.7778035755747,59.9489203622011,27.4901323426979
CA,CALIFORNIA,2007,6.35651773376324,51.7273146015661,57.9226163058498,27.4988484569323
CA,CALIFORNIA,2008,5.83548160299977,51.5116006561987,61.4951956878369,28.0056245605812
CA,CALIFORNIA,2009,5.50655542312277,51.3230035756854,63.6471990464839,30.4886769964243
CA,CALIFORNIA,2010,5.48250501448629,50.412302206374,61.4218854468465,28.01426342768
CA,CALIFORNIA,2011,5.13706519235199,51.6701220916839,62.082469477079,29.463257313983
CA,CALIFORNIA,2012,4.75324084603138,50.0795997270867,63.384125540141,30.3843529679327
CA,CALIFORNIA,2013,5.68232662192394,51.2751677852349,63.2885906040269,30.8501118568233
CA,CALIFORNIA,2014,5.84039233169862,52.0954079358003,64.5786892554614,30.5171645118145
CA,CALIFORNIA,2015,3.99702085402185,52.1350546176763,64.746772591857,30.9334657398213
CA,CALIFORNIA,2016,4.94155154091392,50.8767268862912,65.0903294367694,31.05738575983
CA,CALIFORNIA,2017,4.08565793181178,51.9582981121443,66.4976049591434,32.9106790645252
CA,CALIFORNIA,2018,3.97919375812744,51.6775032509753,65.9297789336801,33.446033810143
CA,CALIFORNIA,2019,3.77899400573365,51.7070628094866,68.0218921032056,34.5061245764921
CA,CALIFORNIA,2020,5.02055196711685,49.7651203758074,67.3223722842044,34.2924251321198
CA,CALIFORNIA,2021,5.58987029030266,50.9264978381717,68.1902408894379,34.651019147622
CO,COLORADO,1987,4.02684563758389,51.9015659955257,37.3601789709172,
CO,COLORADO,1988,2.40295748613678,51.9408502772643,39.9260628465804,
CO,COLORADO,1989,3.89105058365759,51.9455252918288,37.15953307393,
CO,COLORADO,1990,2.10325047801147,49.3307839388145,41.3001912045889,
CO,COLORADO,1991,3.63636363636364,49.6363636363636,38.7272727272727,
CO,COLORADO,1992,4.76190476190476,51.0989010989011,65.018315018315,25.2747252747253
CO,COLORADO,1993,4.80274442538593,51.6295025728988,68.2675814751287,25.0428816466552
CO,COLORADO,1994,2.66666666666667,50.0952380952381,64.5714285714286,28.3809523809524
CO,COLORADO,1996,2.76338514680484,51.986183074266,62.0034542314335,21.9343696027634
CO,COLORADO,1997,2.63975155279503,51.8633540372671,64.9068322981366,26.7080745341615
CO,COLORADO,1998,1.5025041736227,49.5826377295493,62.4373956594324,27.212020033389
CO,COLORADO,1999,2.30769230769231,50.3076923076923,68.7692307692308,34
CO,COLORADO,2000,4.92610837438424,53.0377668308703,61.7405582922824,28.5714285714286
CO,COLORADO,2001,2.38568588469185,47.713717693837,71.5705765407555,34.7912524850895
CO,COLORADO,2002,1.88679245283019,50.2482621648461,64.1509433962264,30.188679245283
CO,COLORADO,2003,3.0891438658429,51.3680494263019,67.5198587819947,31.3327449249779
CO,COLORADO,2004,5.28414755732802,52.4426719840479,66.0019940179462,31.2063808574277
CO,COLORADO,2005,4.25531914893617,50.8704061895551,66.7311411992263,30.8510638297872
CO,COLORADO,2006,4.6535677352637,51.0858324715615,63.5987590486039,31.2306101344364
CO,COLORADO,2007,3.33333333333333,49.0350877192983,65.5263157894737,31.2280701754386
CO,COLORADO,2008,4.5881126173097,49.9478623566215,69.3430656934307,34.7236704900939
CO,COLORADO,2009,3.38983050847458,52.6271186440678,68.0508474576271,34.5762711864407
CO,COLORADO,2010,5.13068731848984,52.081316553727,67.5701839303001,34.3659244917715
CO,COLORADO,2011,3.33033303330333,52.025202520252,72.1872187218722,36.0936093609361
CO,COLORADO,2012,5.62977099236641,52.2900763358779,67.175572519084,35.8778625954199
CO,COLORADO,2013,5.16795865633075,50.2153316106805,68.6477174849268,37.4677002583979
CO,COLORADO,2014,6.54627539503386,50.5643340857788,69.0744920993228,39.6162528216704
CO,COLORADO,2015,3.50515463917526,49.4845360824742,72.5773195876289,37.9381443298969
CO,COLORADO,2016,3.515625,50.9765625,71.875,39.453125
CO,COLORADO,2017,1.13207547169811,51.3207547169811,71.3207547169811,40.5660377358491
CO,COLORADO,2018,2.18253968253968,52.5793650793651,70.4365079365079,42.2619047619048
CO,COLORADO,2019,1.42276422764228,51.0162601626016,72.7642276422764,44.9186991869919
CO,COLORADO,2020,0.967117988394584,49.5164410058027,70.7930367504836,44.8742746615087
CO,COLORADO,2021,2.46679316888046,51.0436432637571,69.8292220113852,40.2277039848197
CT,CONNECTICUT,1987,7.51748251748252,55.0699300699301,32.1678321678322,
CT,CONNECTICUT,1988,5.9447983014862,53.2908704883227,32.9087048832272,
CT,CONNECTICUT,1989,5.84677419354839,49.5967741935484,37.2983870967742,
CT,CONNECTICUT,1990,2.8673835125448,52.5089605734767,39.9641577060932,
CT,CONNECTICUT,1991,8.64978902953587,52.1097046413502,35.2320675105485,
CT,CONNECTICUT,1992,5,52.6923076923077,63.0769230769231,24.6153846153846
CT,CONNECTICUT,1993,9.14076782449726,52.6508226691042,66.1791590493602,21.9378427787934
CT,CONNECTICUT,1994,4.54545454545455,52.3715415019763,67.5889328063241,30.4347826086957
CT,CONNECTICUT,1996,7.21442885771543,54.5090180360722,62.124248496994,24.8496993987976
CT,CONNECTICUT,1997,10.6542056074766,52.5233644859813,59.6261682242991,27.4766355140187
CT,CONNECTICUT,1998,6.52173913043478,52.1739130434783,63.6363636363637,33.00395256917
CT,CONNECTICUT,1999,11.9922630560928,53.57833655706,63.6363636363636,28.2398452611219
CT,CONNECTICUT,2000,5.24412296564195,55.3345388788427,64.7377938517179,29.1139240506329
CT,CONNECTICUT,2001,8.24524312896406,50.7399577167019,63.6363636363637,24.9471458773784
CT,CONNECTICUT,2002,8.44772967265048,53.4318901795143,67.0538542766632,30.623020063358
CT,CONNECTICUT,2003,7.89473684210526,54.4534412955466,63.7651821862348,29.0485829959514
CT,CONNECTICUT,2004,6.21621621621622,50.6306306306306,65.1351351351351,32.7027027027027
CT,CONNECTICUT,2005,5.81597222222222,51.1284722222222,66.6666666666667,32.2916666666667
CT,CONNECTICUT,2006,6.31578947368421,50.7017543859649,67.719298245614,35.8771929824562
CT,CONNECTICUT,2007,7.80572419774501,53.3391153512576,66.695576756288,32.6973113616652
CT,CONNECTICUT,2008,7.65432098765432,51.2757201646091,69.2181069958848,34.156378600823
CT,CONNECTICUT,2009,8.22543792840823,52.3990860624524,66.5651180502666,31.5308453922315
CT,CONNECTICUT,2010,6.06837606837607,51.1111111111111,72.051282051282,34.6153846153846
CT,CONNECTICUT,2011,8.94495412844037,51.2232415902141,65.7492354740061,31.8807339449541
CT,CONNECTICUT,2012,8.93805309734513,53.8053097345133,70.1769911504425,36.4601769911505
CT,CONNECTICUT,2013,6.04949587534372,52.153987167736,71.2190650779102,37.121906507791
CT,CONNECTICUT,2014,6.52741514360313,51.6100957354221,70.4090513489991,35.7702349869452
CT,CONNECTICUT,2015,7.03933747412008,51.1387163561077,68.5300207039338,39.5445134575569
CT,CONNECTICUT,2016,9.93914807302231,52.3326572008114,70.1825557809331,34.0770791075051
CT,CONNECTICUT,2017,9.79899497487437,53.7688442211055,76.8844221105528,40.9547738693467
CT,CONNECTICUT,2018,10.8597285067873,52.0361990950226,75.1131221719457,41.4027149321267
CT,CONNECTICUT,2019,6.16113744075829,56.1611374407583,73.4597156398104,40.521327014218
CT,CONNECTICUT,2020,8.76132930513595,52.2658610271903,82.4773413897281,47.1299093655589
CT,CONNECTICUT,2021,10.5121293800539,50.4043126684636,76.5498652291105,40.7008086253369
DE,DELAWARE,1987,8.15533980582524,50.6796116504854,31.2621359223301,
DE,DELAWARE,1988,11.2903225806452,52.8225806451613,31.0483870967742,
DE,DELAWARE,1989,16.5735567970205,51.7690875232775,30.5400372439479,
DE,DELAWARE,1990,15.7790927021696,51.6765285996055,29.7830374753452,
DE,DELAWARE,1991,15.7894736842105,54.0485829959514,34.6153846153846,
DE,DELAWARE,1992,10.9053497942387,50.4115226337449,58.641975308642,19.1358024691358
DE,DELAWARE,1993,13.4653465346535,50.6930693069307,60.990099009901,20
DE,DELAWARE,1994,8.78048780487805,49.7560975609756,65.3658536585366,21.4634146341463
DE,DELAWARE,1996,17.960088691796,53.6585365853659,60.9756097560976,22.6164079822616
DE,DELAWARE,1997,21.7228464419476,50.749063670412,64.4194756554307,25.2808988764045
DE,DELAWARE,1998,19.2236598890943,55.637707948244,59.1497227356747,19.9630314232902
DE,DELAWARE,1999,21.9206680584551,53.6534446764092,62.4217118997912,24.6346555323591
DE,DELAWARE,2000,17.4812030075188,53.9473684210526,62.218045112782,22.3684210526316
DE,DELAWARE,2001,18.2948490230906,52.5754884547069,58.7921847246892,23.8010657193606
DE,DELAWARE,2002,16.4137931034483,53.3793103448276,66.7586206896552,24.551724137931
DE,DELAWARE,2003,16.4963503649635,50.2189781021898,66.4233576642336,24.6715328467153
DE,DELAWARE,2004,13.8328530259366,53.7463976945245,65.9942363112392,24.6397694524496
DE,DELAWARE,2005,17.7865612648221,53.3596837944664,65.8761528326746,23.8471673254282
DE,DELAWARE,2006,13.0184331797235,52.1889400921659,64.7465437788019,25.9216589861751
DE,DELAWARE,2007,11.9205298013245,52.5827814569536,66.7549668874172,24.635761589404
DE,DELAWARE,2008,16.6666666666667,53.6764705882353,66.6666666666667,30.8823529411765
DE,DELAWARE,2009,15,55,69.2682926829268,27.3170731707317
DE,DELAWARE,2010,16.2514827995255,51.2455516014235,66.5480427046263,27.2835112692764
DE,DELAWARE,2011,16.0233918128655,53.4502923976608,69.3567251461988,28.4210526315789
DE,DELAWARE,2012,20.2719406674907,53.89369592089,70.0865265760198,29.7898640296663
DE,DELAWARE,2013,20.5882352941176,54.5343137254902,72.0588235294118,31.8627450980392
DE,DELAWARE,2014,15.625,52.8935185185185,71.0648148148148,32.0601851851852
DE,DELAWARE,2015,18.8259109311741,52.4291497975709,69.4331983805668,31.9838056680162
DE,DELAWARE,2016,15.5660377358491,53.0660377358491,74.5283018867925,25.9433962264151
DE,DELAWARE,2017,18.1360201511335,55.6675062972292,71.2846347607053,30.2267002518892
DE,DELAWARE,2018,18.7376725838264,50.2958579881657,74.9506903353057,33.7278106508876
DE,DELAWARE,2019,17.6904176904177,53.0712530712531,74.2014742014742,32.9238329238329
DE,DELAWARE,2020,15.1685393258427,53.9325842696629,85.6741573033708,40.7303370786517
DE,DELAWARE,2021,14.8584905660377,51.8867924528302,73.8207547169811,31.6037735849057
FL,FLORIDA,1987,16.7749796913079,52.8025995125914,32.6969943135662,
FL,FLORIDA,1988,14.7915732855222,54.1909457642313,30.1210219632452,
FL,FLORIDA,1989,14.3489487274069,53.0062707488012,34.00959055699,
FL,FLORIDA,1990,12.9803586678053,54.0563620836892,31.468830059778,
FL,FLORIDA,1991,15.4190398698129,53.946297803092,36.2896663954434,
FL,FLORIDA,1992,12.2467771639042,53.683241252302,62.9834254143646,20.8563535911602
FL,FLORIDA,1993,15.8083296014331,53.0676220331393,61.6211374832065,22.0779220779221
FL,FLORIDA,1994,13.2969034608379,53.9162112932605,64.2531876138434,22.8597449908925
FL,FLORIDA,1996,11.181640625,52.734375,62.451171875,20.751953125
FL,FLORIDA,1997,10.9575518262586,52.4185587364265,64.8568608094768,24.4817374136229
FL,FLORIDA,1998,11.5516397454723,53.0592266275086,65.7856093979442,23.4948604992658
FL,FLORIDA,1999,13.4335368717708,52.9356505401597,65.7585720995773,23.2973226867074
FL,FLORIDA,2000,11.8521856692204,52.00540784137,63.0013519603425,22.6678684091933
FL,FLORIDA,2001,15.0870406189555,51.4023210831721,66.1508704061896,26.8375241779497
FL,FLORIDA,2002,10.5051408135896,51.6316495306214,62.27089852481,23.9159588734913
FL,FLORIDA,2003,12.2056703507929,52.3306102835176,67.9961556943777,26.7659778952427
FL,FLORIDA,2004,13.3121308496138,53.3848250795093,65.69741026806,26.715129486597
FL,FLORIDA,2005,13.2394366197183,52.4882629107981,66.5258215962441,26.5258215962441
FL,FLORIDA,2006,10.6529209621993,52.626411389298,69.5630829651448,28.8168875797742
FL,FLORIDA,2007,13.9903846153846,52.3076923076923,69.8076923076923,28.8942307692308
FL,FLORIDA,2008,8.77659574468085,53.4574468085106,72.0744680851064,31.2234042553192
FL,FLORIDA,2009,14.4367816091954,51.2183908045977,69.8390804597701,31.5862068965517
FL,FLORIDA,2010,11.3955823293173,53.5140562248996,70.7329317269076,31.8775100401606
FL,FLORIDA,2011,15.41079241614,51.5799708313077,71.609139523578,32.5230918813807
FL,FLORIDA,2012,12.691131498471,51.8348623853211,71.8144750254842,32.5178389398573
FL,FLORIDA,2013,14.7279549718574,53.6116322701689,72.1388367729831,33.7711069418386
FL,FLORIDA,2014,12.1212121212121,52.7168234064786,72.2570532915361,34.9007314524556
FL,FLORIDA,2015,13.4972403411942,53.4872052182639,71.098845960863,31.1088810837933
FL,FLORIDA,2016,14.1249296567248,52.1102982554868,74.4513224535734,34.8339898705684
FL,FLORIDA,2017,13.9978213507625,53.322440087146,74.1285403050109,36.2200435729848
FL,FLORIDA,2018,13.8904573687182,52.4562394127612,73.8565782044043,35.4037267080745
FL,FLORIDA,2019,16.1308516638466,52.566271855612,76.5933446136492,38.3530738860688
FL,FLORIDA,2020,12.6629422718808,51.8932340161391,76.9708255741775,39.4785847299814
FL,FLORIDA,2021,15.3367289190719,51.8958687040181,75.2122241086588,37.4646293152235
GA,GEORGIA,1987,24.287856071964,56.9715142428786,26.3868065967017,
GA,GEORGIA,1988,34.7003154574132,56.1514195583596,20.820189274448,
GA,GEORGIA,1989,27.6877761413844,51.9882179675994,30.6332842415317,
GA,GEORGIA,1990,34.3696027633852,53.3678756476684,27.979274611399,
GA,GEORGIA,1991,29.570747217806,55.1669316375199,26.7090620031797,
GA,GEORGIA,1992,28.5185185185185,52.5925925925926,54.6296296296296,16.6666666666667
GA,GEORGIA,1993,26.3719512195122,55.0304878048781,55.3353658536585,19.2073170731707
GA,GEORGIA,1994,30.6748466257669,53.3742331288344,61.9631901840491,23.7218813905931
GA,GEORGIA,1996,24.4845360824742,51.4175257731959,56.5721649484536,20.6185567010309
GA,GEORGIA,1997,28.9127837514934,52.8076463560335,59.7371565113501,20.4301075268817
GA,GEORGIA,1998,27.6649746192893,52.7918781725888,56.7258883248731,17.3857868020305
GA,GEORGIA,1999,30.5304010349289,53.4282018111255,59.2496765847348,23.1565329883571
GA,GEORGIA,2000,29.3577981651376,51.0703363914373,58.1039755351682,17.2782874617737
GA,GEORGIA,2001,28.6703601108033,51.6620498614958,59.9722991689751,24.6537396121884
GA,GEORGIA,2002,25.6476683937824,53.7564766839378,61.39896373057,22.6683937823834
GA,GEORGIA,2003,29.6551724137931,52.1379310344828,63.8620689655172,24.9655172413793
GA,GEORGIA,2004,25.8764607679466,51.7529215358932,63.2721202003339,27.212020033389
GA,GEORGIA,2005,25.5892255892256,54.6576879910213,65.2076318742985,25.1402918069585
GA,GEORGIA,2006,29.368029739777,52.2304832713755,64.0334572490706,27.6951672862454
GA,GEORGIA,2007,25.1461988304094,52.3391812865497,63.0604288499025,27.6803118908382
GA,GEORGIA,2008,31.6753926701571,51.5706806282723,63.8743455497382,28.5340314136126
GA,GEORGIA,2009,24.8181818181818,53.2727272727273,61.1818181818182,27.0909090909091
GA,GEORGIA,2010,31.151832460733,53.6649214659686,65.6195462478185,28.2722513089005
GA,GEORGIA,2011,24.3105209397344,52.1961184882533,66.1899897854954,27.9877425944842
GA,GEORGIA,2012,26.5822784810127,53.8461538461539,66.1148977604674,29.4060370009737
GA,GEORGIA,2013,23.6627379873073,52.6745240253853,67.2710788757933,30.2810516772439
GA,GEORGIA,2014,27.185628742515,55.0898203592815,69.3413173652695,34.4910179640719
GA,GEORGIA,2015,32.5961538461539,51.7307692307692,64.8076923076923,26.8269230769231
GA,GEORGIA,2016,30.5031446540881,52.2012578616352,64.9895178197065,29.979035639413
GA,GEORGIA,2017,28.1348788198103,52.581664910432,71.4436248682824,32.349841938883
GA,GEORGIA,2018,31.4741035856574,51.792828685259,66.5338645418327,32.4701195219124
GA,GEORGIA,2019,29.6213808463252,53.7861915367483,70.0445434298441,34.1870824053452
GA,GEORGIA,2020,29.6211251435132,54.7646383467279,67.7382319173364,34.902411021814
GA,GEORGIA,2021,27.9859484777518,51.6393442622951,68.5011709601874,34.0749414519906
HI,HAWAII,1987,1.9538188277087,50.088809946714,33.7477797513322,
HI,HAWAII,1988,2.68595041322314,49.7933884297521,29.1322314049587,
HI,HAWAII,1989,0.968992248062015,52.1317829457365,31.9767441860465,
HI,HAWAII,1990,3.09810671256454,51.2908777969019,37.3493975903614,
HI,HAWAII,1992,2.98769771528998,50.6151142355009,58.8752196836555,20.3866432337434
HI,HAWAII,1993,2.6530612244898,51.2244897959184,62.8571428571429,24.0816326530612
