state,state_no,state_name,state_fips,state_icpsr,year,female_pop,male_pop,black_pop,pct_hispanic,pct_white,population_total,white_pop,hispanic_pop,pct_female,pct_male,pct_black
ND,,NORTH DAKOTA,38,36,1999,,,3813.05716671422,,,633666,,,,,0.00601745583117008
ND,,NORTH DAKOTA,38,36,2000,,,3917.07960814238,,,642200,,,,,0.00609946995973587
ND,,NORTH DAKOTA,38,36,2001,,,4303.41755703557,,,636550,,,,,0.00676053343340755
ND,,NORTH DAKOTA,38,36,2002,,,4693.28224076843,,,633911,,,,,0.00740369269624353
ND,,NORTH DAKOTA,38,36,2003,,,5085.70598475635,,,633400,,,,,0.00802921690046787
ND,,NORTH DAKOTA,38,36,2004,,,5461.52752181888,,,636308,,,,,0.00858315080404282
ND,,NORTH DAKOTA,38,36,2005,,,5832.45413686149,,,634605,,,,,0.00919068418443203
ND,,NORTH DAKOTA,38,36,2006,,,6210.01886253618,,,635867,,,,,0.0097662229090929
ND,,NORTH DAKOTA,38,36,2007,,,6611.34147493169,,,639715,,,,,0.0103348232805729
ND,,NORTH DAKOTA,38,36,2008,,,6976.24009505566,,,641481,,,,,0.0108752092346549
ND,,NORTH DAKOTA,38,36,2009,,,7349.66887888312,,,646844,,,,,0.0113623514771461
ND,,NORTH DAKOTA,38,36,2010,,,7959.99985702988,,,674629,,,,,0.0117990775033832
ND,,NORTH DAKOTA,38,36,2011,,,7969.40374482423,,,684740,,,,,0.0116385836154223
ND,,NORTH DAKOTA,38,36,2012,,,8056.0560641326,,,699628,,,,,0.0115147707983851
ND,,NORTH DAKOTA,38,36,2013,,,8056.0560641326,,,699628,,,,,0.0115147707983851
ND,,NORTH DAKOTA,38,36,2014,,,8056.0560641326,,,699628,,,,,0.0115147707983851
OH,,OHIO,39,24,1987,,,1109184.18908119,,,10784000,,,,,0.102854616940022
OH,,OHIO,39,24,1988,,,1125953.00978422,,,10872000,,,,,0.103564478456974
OH,,OHIO,39,24,1989,,,1137320.14483213,,,10907000,,,,,0.104274332523346
OH,,OHIO,39,24,2010,,,1353481.48779094,,,11537968,,,,,0.117306746542454
OH,,OHIO,39,24,2011,,,1353837.98299368,,,11541007,,,,,0.117306746542454
OH,,OHIO,39,24,2012,,,1354215.47610406,,,11544225,,,,,0.117306746542454
OH,,OHIO,39,24,2013,,,1354215.47610406,,,11544225,,,,,0.117306746542454
OH,,OHIO,39,24,2014,,,1354215.47610406,,,11544225,,,,,0.117306746542454
OK,,OKLAHOMA,40,53,1987,,,230168.545603752,,,3272000,,,,,0.0703449100255966
OK,,OKLAHOMA,40,53,1988,,,232491.591498256,,,3263000,,,,,0.0712508708238602
OK,,OKLAHOMA,40,53,1989,,,232633.673191071,,,3224000,,,,,0.0721568465232849
OK,,OKLAHOMA,40,53,2010,,,274734.866009712,,,3760184,,,,,0.0730642080307007
OK,,OKLAHOMA,40,53,2011,,,276486.87265408,,,3784163,,,,,0.0730642080307007
OK,,OKLAHOMA,40,53,2012,,,278726.802079678,,,3814820,,,,,0.0730642080307007
OK,,OKLAHOMA,40,53,2013,,,278726.802079678,,,3814820,,,,,0.0730642080307007
OK,,OKLAHOMA,40,53,2014,,,278726.802079678,,,3814820,,,,,0.0730642080307007
OR,,OREGON,41,72,1987,,,43948.0098858476,,,2724000,,,,,0.0161336306482553
OR,,OREGON,41,72,1988,,,45107.9242769629,,,2741000,,,,,0.0164567399770021
OR,,OREGON,41,72,1989,,,45629.2106956244,,,2820000,,,,,0.0161805711686611
OR,,OREGON,41,72,2010,,,69904.1095498949,,,3838332,,,,,0.0182121060788631
OR,,OREGON,41,72,2011,,,68642.2183570396,,,3868229,,,,,0.0177451279014349
OR,,OREGON,41,72,2012,,,69194.5177178439,,,3899353,,,,,0.0177451279014349
OR,,OREGON,41,72,2013,,,69194.5177178439,,,3899353,,,,,0.0177451279014349
OR,,OREGON,41,72,2014,,,69194.5177178439,,,3899353,,,,,0.0177451279014349
PA,,PENNSYLVANIA,42,14,1987,,,1070710.93940735,,,11936000,,,,,0.0897043347358704
PA,,PENNSYLVANIA,42,14,1988,,,1083332.03847706,,,12027000,,,,,0.0900750011205673
PA,,PENNSYLVANIA,42,14,1989,,,1088964.85000849,,,12040000,,,,,0.0904455855488777
PA,,PENNSYLVANIA,42,14,2010,,,1347774.25966185,,,12717722,,,,,0.105976074934006
PA,,PENNSYLVANIA,42,14,2011,,,1350553.58820307,,,12743948,,,,,0.105976074934006
PA,,PENNSYLVANIA,42,14,2012,,,1352629.44755888,,,12763536,,,,,0.105976074934006
PA,,PENNSYLVANIA,42,14,2013,,,1352629.44755888,,,12763536,,,,,0.105976074934006
PA,,PENNSYLVANIA,42,14,2014,,,1352629.44755888,,,12763536,,,,,0.105976074934006
RI,,RHODE ISLAND,44,5,1987,,,35282.001554966,,,986000,,,,,0.0357829630374908
RI,,RHODE ISLAND,44,5,1988,,,36509.3749202788,,,995000,,,,,0.0366928391158581
RI,,RHODE ISLAND,44,5,1989,,,37635.576210916,,,998000,,,,,0.0377109982073307
RI,,RHODE ISLAND,44,5,2010,,,57591.4614109993,,,1052528,,,,,0.0547172725200653
RI,,RHODE ISLAND,44,5,2011,,,57488.4835041165,,,1050646,,,,,0.0547172725200653
RI,,RHODE ISLAND,44,5,2012,,,57469.1135896444,,,1050292,,,,,0.0547172725200653
RI,,RHODE ISLAND,44,5,2013,,,57469.1135896444,,,1050292,,,,,0.0547172725200653
RI,,RHODE ISLAND,44,5,2014,,,57469.1135896444,,,1050292,,,,,0.0547172725200653
SC,,SOUTH CAROLINA,45,48,1987,,,1019752.90775299,,,3425000,,,,,0.297738075256348
SC,,SOUTH CAROLINA,45,48,1988,,,1049442.06771255,,,3493000,,,,,0.300441473722458
SC,,SOUTH CAROLINA,45,48,1989,,,1034226.30572319,,,3512000,,,,,0.294483572244644
SC,,SOUTH CAROLINA,45,48,2010,,,1301095.29715222,,,4637106,,,,,0.280583471059799
SC,,SOUTH CAROLINA,45,48,2011,,,1283365.00642872,,,4673348,,,,,0.274613618850708
SC,,SOUTH CAROLINA,45,48,2012,,,1297198.66747832,,,4723723,,,,,0.274613618850708
SC,,SOUTH CAROLINA,45,48,2013,,,1297198.66747832,,,4723723,,,,,0.274613618850708
SC,,SOUTH CAROLINA,45,48,2014,,,1297198.66747832,,,4723723,,,,,0.274613618850708
SD,,SOUTH DAKOTA,46,37,1987,,,2980.71053018793,,,709000,,,,,0.00420410512015224
SD,,SOUTH DAKOTA,46,37,1988,,,3110.04927614704,,,715000,,,,,0.00434971926733851
SD,,SOUTH DAKOTA,46,37,1989,,,3230.08096078411,,,715000,,,,,0.0045175957493484
SD,,SOUTH DAKOTA,46,37,1990,,,3252.87295238674,,,696004,,,,,0.00467364117503166
SD,,SOUTH DAKOTA,46,37,1991,,,3397.46691985056,,,703000,,,,,0.00483281211927533
SD,,SOUTH DAKOTA,46,37,1992,,,3534.44681502879,,,711000,,,,,0.0049710925668478
SD,,SOUTH DAKOTA,46,37,1993,,,3649.5585902594,,,715000,,,,,0.00510427774861455
SD,,SOUTH DAKOTA,46,37,1994,,,3777.50774333254,,,721000,,,,,0.00523926177993417
SD,,SOUTH DAKOTA,46,37,1995,,,3923.46578137949,,,729000,,,,,0.00538198323920369
SD,,SOUTH DAKOTA,46,37,1996,,,4057.5878508389,,,732000,,,,,0.00554315280169249
SD,,SOUTH DAKOTA,46,37,1997,,,4221.3048543781,,,738000,,,,,0.0057199252769351
SD,,SOUTH DAKOTA,46,37,1998,,,4352.08116844296,,,738000,,,,,0.00589712895452976
SD,,SOUTH DAKOTA,46,37,1999,,,4437.70883507421,,,733133,,,,,0.00605307472869754
SD,,SOUTH DAKOTA,46,37,2000,,,4678.80162420869,,,754844,,,,,0.00619836896657944
SD,,SOUTH DAKOTA,46,37,2001,,,5239.63216855563,,,758324,,,,,0.00690949009731412
SD,,SOUTH DAKOTA,46,37,2002,,,5792.57619594969,,,760437,,,,,0.00761743076145649
SD,,SOUTH DAKOTA,46,37,2003,,,6351.36499135755,,,764905,,,,,0.00830346904695034
SD,,SOUTH DAKOTA,46,37,2004,,,6895.81323075574,,,770621,,,,,0.00894838478416205
SD,,SOUTH DAKOTA,46,37,2005,,,7440.14295554534,,,774883,,,,,0.00960163399577141
SD,,SOUTH DAKOTA,46,37,2006,,,7986.82142740861,,,781919,,,,,0.0102143846452236
SD,,SOUTH DAKOTA,46,37,2007,,,8599.98791396246,,,796214,,,,,0.010801101103425
SD,,SOUTH DAKOTA,46,37,2008,,,9160.35057495348,,,804194,,,,,0.0113907223567367
SD,,SOUTH DAKOTA,46,37,2009,,,9718.39450008422,,,812383,,,,,0.0119628235697746
SD,,SOUTH DAKOTA,46,37,2010,,,10206.9998295084,,,816598,,,,,0.0124994181096554
SD,,SOUTH DAKOTA,46,37,2011,,,10200.9429488014,,,823593,,,,,0.0123859029263258
SD,,SOUTH DAKOTA,46,37,2012,,,10223.819943713,,,833354,,,,,0.0122682796791196
SD,,SOUTH DAKOTA,46,37,2013,,,10223.819943713,,,833354,,,,,0.0122682796791196
SD,,SOUTH DAKOTA,46,37,2014,,,10223.819943713,,,833354,,,,,0.0122682796791196
TN,,TENNESSEE,47,54,1987,,,770798.88112843,,,4855000,,,,,0.15876393020153
TN,,TENNESSEE,47,54,1988,,,786414.523646236,,,4919000,,,,,0.159872844815254
TN,,TENNESSEE,47,54,1989,,,779020.196795464,,,4940000,,,,,0.157696396112442
TN,,TENNESSEE,47,54,2010,,,1050283.16274935,,,6357436,,,,,0.165205463767052
TN,,TENNESSEE,47,54,2011,,,1057279.77934535,,,6399787,,,,,0.165205463767052
TN,,TENNESSEE,47,54,2012,,,1050197.32488987,,,6456243,,,,,0.162663847208023
TN,,TENNESSEE,47,54,2013,,,1050197.32488987,,,6456243,,,,,0.162663847208023
TN,,TENNESSEE,47,54,2014,,,1050197.32488987,,,6456243,,,,,0.162663847208023
TX,,TEXAS,48,49,1987,,,1902652.94954181,,,16789000,,,,,0.113327354192734
TX,,TEXAS,48,49,1988,,,1932911.94289923,,,16780000,,,,,0.115191414952278
TX,,TEXAS,48,49,1989,,,1988889.46122676,,,16991000,,,,,0.117055468261242
TX,,TEXAS,48,49,2010,,,3009807.07964502,,,25253466,,,,,0.119183920323849
TX,,TEXAS,48,49,2011,,,2937399.72900076,,,25631778,,,,,0.114599920809269
TX,,TEXAS,48,49,2012,,,2986382.60015266,,,26059203,,,,,0.114599920809269
TX,,TEXAS,48,49,2013,,,2986382.60015266,,,26059203,,,,,0.114599920809269
TX,,TEXAS,48,49,2014,,,2986382.60015266,,,26059203,,,,,0.114599920809269
UT,,UTAH,49,67,1987,,,10880.9644728899,,,1680000,,,,,0.00647676456719637
UT,,UTAH,49,67,1988,,,11139.7109106183,,,1691000,,,,,0.00658764690160751
UT,,UTAH,49,67,1989,,,11434.3894058839,,,1707000,,,,,0.00669852923601866
UT,,UTAH,49,67,2010,,,29030.5190979727,,,2775479,,,,,0.0104596428573132
UT,,UTAH,49,67,2011,,,29437.0644965507,,,2814347,,,,,0.0104596428573132
UT,,UTAH,49,67,2012,,,28835.4458722603,,,2855287,,,,,0.0100989658385515
UT,,UTAH,49,67,2013,,,28835.4458722603,,,2855287,,,,,0.0100989658385515
UT,,UTAH,49,67,2014,,,28835.4458722603,,,2855287,,,,,0.0100989658385515
VT,,VERMONT,50,6,1987,,,1746.74894660711,,,548000,,,,,0.00318749807775021
VT,,VERMONT,50,6,1988,,,1818.80273204297,,,556000,,,,,0.00327122793532908
VT,,VERMONT,50,6,1989,,,1905.93438525684,,,567000,,,,,0.00336143630556762
VT,,VERMONT,50,6,1990,,,1943.9531026762,,,562758,,,,,0.00345433223992586
VT,,VERMONT,50,6,1991,,,2056.37535033748,,,567000,,,,,0.00362676428630948
VT,,VERMONT,50,6,1992,,,2162.96076541767,,,570000,,,,,0.00379466800950468
VT,,VERMONT,50,6,1993,,,2277.68790721893,,,576000,,,,,0.0039543192833662
VT,,VERMONT,50,6,1994,,,2380.05885854363,,,580000,,,,,0.00410354975610971
VT,,VERMONT,50,6,1995,,,2489.96610520408,,,585000,,,,,0.00425635231658816
VT,,VERMONT,50,6,1996,,,2597.46863739565,,,589000,,,,,0.00440996373072267
VT,,VERMONT,50,6,1997,,,2691.74747914076,,,589000,,,,,0.00457002967596054
VT,,VERMONT,50,6,1998,,,2796.05261050165,,,591000,,,,,0.00473105348646641
VT,,VERMONT,50,6,1999,,,2898.38095215149,,,593740,,,,,0.00488156592473388
VT,,VERMONT,50,6,2000,,,3059.02557876287,,,608827,,,,,0.00502445781603456
VT,,VERMONT,50,6,2001,,,3388.57360939588,,,612978,,,,,0.00552805094048381
VT,,VERMONT,50,6,2002,,,3711.61673136055,,,616408,,,,,0.00602136366069317
VT,,VERMONT,50,6,2003,,,4036.87928396836,,,619343,,,,,0.00651800259947777
VT,,VERMONT,50,6,2004,,,4357.81040986115,,,621233,,,,,0.0070147761143744
VT,,VERMONT,50,6,2005,,,4678.81040864997,,,622387,,,,,0.00751752592623234
VT,,VERMONT,50,6,2006,,,4999.54143114388,,,623908,,,,,0.00801326707005501
VT,,VERMONT,50,6,2007,,,5293.82331830636,,,621254,,,,,0.00852118991315365
VT,,VERMONT,50,6,2008,,,5608.19361752831,,,621270,,,,,0.00902698282152414
VT,,VERMONT,50,6,2009,,,5926.4616727829,,,621760,,,,,0.00953175127506256
VT,,VERMONT,50,6,2010,,,6277.00017484557,,,625909,,,,,0.0100286146625876
VT,,VERMONT,50,6,2011,,,6278.61344128847,,,626592,,,,,0.0100202579051256
VT,,VERMONT,50,6,2012,,,6263.312961936,,,626011,,,,,0.0100051164627075
VT,,VERMONT,50,6,2013,,,6263.312961936,,,626011,,,,,0.0100051164627075
VT,,VERMONT,50,6,2014,,,6263.312961936,,,626011,,,,,0.0100051164627075
VA,,VIRGINIA,51,40,1987,,,1117452.30674744,,,5904000,,,,,0.189270377159119
VA,,VIRGINIA,51,40,1988,,,1131373.48651886,,,5996000,,,,,0.188688039779663
VA,,VIRGINIA,51,40,1989,,,1147184.88335609,,,6098000,,,,,0.188124775886536
VA,,VIRGINIA,51,40,2010,,,1556044.07504699,,,8023953,,,,,0.193924874067307
VA,,VIRGINIA,51,40,2011,,,1552238.61857414,,,8104384,,,,,0.191530734300613
VA,,VIRGINIA,51,40,2012,,,1548725.16506842,,,8185867,,,,,0.1891950070858
VA,,VIRGINIA,51,40,2013,,,1548725.16506842,,,8185867,,,,,0.1891950070858
VA,,VIRGINIA,51,40,2014,,,1548725.16506842,,,8185867,,,,,0.1891950070858
WA,,WASHINGTON,53,73,1987,,,137694.927290082,,,4538000,,,,,0.0303426459431648
WA,,WASHINGTON,53,73,1988,,,141543.825309724,,,4619000,,,,,0.0306438244879246
WA,,WASHINGTON,53,73,1989,,,147268.156098202,,,4761000,,,,,0.0309321898967028
WA,,WASHINGTON,53,73,2010,,,241580.772843026,,,6742950,,,,,0.0358271636068821
WA,,WASHINGTON,53,73,2011,,,240863.343422178,,,6823267,,,,,0.0353002957999706
WA,,WASHINGTON,53,73,2012,,,239938.041587278,,,6897012,,,,,0.0347886942327023
WA,,WASHINGTON,53,73,2013,,,239938.041587278,,,6897012,,,,,0.0347886942327023
WA,,WASHINGTON,53,73,2014,,,239938.041587278,,,6897012,,,,,0.0347886942327023
WV,,WEST VIRGINIA,54,56,1987,,,58825.7721941918,,,1897000,,,,,0.0310098957270384
WV,,WEST VIRGINIA,54,56,1988,,,60752.9258430004,,,1884000,,,,,0.0322467759251595
WV,,WEST VIRGINIA,54,56,1989,,,58979.9727983773,,,1857000,,,,,0.0317608900368214
WV,,WEST VIRGINIA,54,56,2010,,,61607.9640419483,,,1854368,,,,,0.0332231596112251
WV,,WEST VIRGINIA,54,56,2011,,,61625.9045481384,,,1854908,,,,,0.0332231596112251
WV,,WEST VIRGINIA,54,56,2012,,,61642.6822437421,,,1855413,,,,,0.0332231596112251
WV,,WEST VIRGINIA,54,56,2013,,,61642.6822437421,,,1855413,,,,,0.0332231596112251
WV,,WEST VIRGINIA,54,56,2014,,,61642.6822437421,,,1855413,,,,,0.0332231596112251
WI,,WISCONSIN,55,25,1987,,,226457.764051855,,,4807000,,,,,0.0471099987626076
WI,,WISCONSIN,55,25,1988,,,235071.530938149,,,4858000,,,,,0.0483885407447815
WI,,WISCONSIN,55,25,1989,,,236796.431139112,,,4867000,,,,,0.0486534684896469
WI,,WISCONSIN,55,25,2010,,,358622.441732682,,,5691659,,,,,0.0630084201693535
WI,,WISCONSIN,55,25,2011,,,359768.186845042,,,5709843,,,,,0.0630084201693535
WI,,WISCONSIN,55,25,2012,,,360811.291240946,,,5726398,,,,,0.0630084201693535
WI,,WISCONSIN,55,25,2013,,,360811.291240946,,,5726398,,,,,0.0630084201693535
WI,,WISCONSIN,55,25,2014,,,360811.291240946,,,5726398,,,,,0.0630084201693535
WY,,WYOMING,56,68,1987,,,3600.98619479686,,,490000,,,,,0.00734895141795278
WY,,WYOMING,56,68,1988,,,3583.66812765598,,,471000,,,,,0.00760863721370697
WY,,WYOMING,56,68,1989,,,3701.9848707132,,,475000,,,,,0.00779365235939622
WY,,WYOMING,56,68,2010,,,4748.0002269093,,,564554,,,,,0.00841017905622721
WY,,WYOMING,56,68,2011,,,4741.29770115763,,,567356,,,,,0.00835683010518551
WY,,WYOMING,56,68,2012,,,4765.23683848977,,,576412,,,,,0.00826706737279892
WY,,WYOMING,56,68,2013,,,4765.23683848977,,,576412,,,,,0.00826706737279892
WY,,WYOMING,56,68,2014,,,4765.23683848977,,,576412,,,,,0.00826706737279892
AL,,ALABAMA,1,,2010,2463055,,,0.0381984707237701,0.694670310805719,,3324276,182795,0.514701902724558,0.485298097275443,
AK,,ALASKA,2,,2010,341549,,,0.0569981488379127,0.674156264965427,,481446,40705,0.478262148076164,0.521737851923836,
AZ,,ARIZONA,4,,2010,3223037,,,0.297655850674504,0.794519330414127,,5095378,1908914,0.502566286375605,0.497433713624395,
AR,,ARKANSAS,5,,2010,1490769,,,0.0625255854008163,0.783715910662284,,2289695,182674,0.510259831297226,0.489740168702774,
CA,,CALIFORNIA,6,,2010,18778858,,,0.377345767998766,0.62464058924322,,23322954,14089411,0.502939590175187,0.497060409824813,
CO,,COLORADO,8,,2010,2517709,,,0.207560207714734,0.833720639056424,,4208365,1047700,0.49878419681708,0.50121580318292,
CT,,CONNECTICUT,9,,2010,1838155,,,0.134778707749242,0.782536027149225,,2797956,481901,0.514097616611728,0.485902383388272,
DE,,DELAWARE,10,,2010,463161,,,0.0820656329462809,0.706887814072586,,636052,73842,0.514742295997297,0.485257704002703,
FL,,FLORIDA,12,,2010,9630778,,,0.225770177454147,0.764995862487329,,14411461,4253197,0.511225428326385,0.488774571673615,
GA,,GEORGIA,13,,2010,4969833,,,0.0882320992133879,0.607003675908452,,5895315,856924,0.511712588665937,0.488287411334063,
HI,,HAWAII,15,,2010,679534,,,0.0887521188476403,0.246129596093179,,335563,121001,0.498426313245447,0.501573686754553,
ID,,IDAHO,16,,2010,783944,,,0.112867274053499,0.922424514767342,,1449223,177326,0.498977151069759,0.501022848930241,
IL,,ILLINOIS,17,,2010,6548732,,,0.158686666697815,0.724628289407085,,9305662,2037851,0.509947219976982,0.490052780023018,
IN,,INDIANA,18,,2010,3293497,,,0.0600173604317121,0.850854971988817,,5522578,389550,0.507423941804037,0.492576058195963,
IA,,IOWA,19,,2010,1544004,,,0.0497462135294646,0.915216762693094,,2791596,151736,0.506197294474268,0.493802705525732,
KS,,KANSAS,20,,2010,1442035,,,0.105325267046804,0.852299098016434,,2436845,301140,0.504359173360689,0.495640826639311,
KY,,KENTUCKY,21,,2010,2205773,,,0.0301486719222823,0.882655663167038,,3837101,131063,0.507398171200327,0.492601828799673,
LA,,LOUISIANA,22,,2010,2317214,,,0.0426220859459891,0.628318698940872,,2855924,193732,0.509799590481951,0.49020040951805,
ME,,MAINE,23,,2010,678678,,,0.0124229779136177,0.953523447334936,,1265687,16490,0.511291801361932,0.488708198638068,
MD,,MARYLAND,24,,2010,2986385,,,0.081878174755919,0.589040944359013,,3408003,473721,0.516168278202687,0.483831721797313,
MA,,MASSACHUSETTS,25,,2010,3387087,,,0.0962579929481748,0.811559086722439,,5320148,631016,0.516681346528226,0.483318653471775,
MI,,MICHIGAN,26,,2010,5028814,,,0.0444746016130373,0.79322613836815,,7834808,439282,0.50913649827688,0.49086350172312,
MN,,MINNESOTA,27,,2010,2675187,,,0.0467544699734007,0.861136040016134,,4573199,248297,0.503739272986511,0.496260727013489,
MS,,MISSISSIPPI,28,,2010,1528511,,,0.0247249898318963,0.595114192517892,,1767532,73435,0.514637692284901,0.485362307715099,
MO,,MISSOURI,29,,2010,3063848,,,0.0355553924761267,0.831171761833243,,4983469,213180,0.511006276982812,0.488993723017188,
MT,,MONTANA,30,,2010,491663,,,0.028433092018027,0.898458865057853,,890335,28176,0.49614918089364,0.50385081910636,
NE,,NEBRASKA,31,,2010,923889,,,0.0919590348503203,0.889027676009663,,1627046,168298,0.50481848119899,0.495181518801011,
NV,,NEVADA,32,,2010,1339144,,,0.266269469578443,0.728743996098042,,1970730,720068,0.49519373527105,0.50480626472895,
NH,,NEW HAMPSHIRE,33,,2010,669410,,,0.0280534656939096,0.940474951910189,,1238424,36941,0.508358476223167,0.491641523776833,
NJ,,NEW JERSEY,34,,2010,4517575,,,0.177739697733747,0.693587192043996,,6103285,1564037,0.513384539489497,0.486615460510503,
NM,,NEW MEXICO,35,,2010,1044936,,,0.464400485402822,0.733573969474997,,1515500,959411,0.505798646893649,0.494201353106351,
NY,,NEW YORK,36,,2010,10004749,,,0.177099846219731,0.658702619606103,,12775673,3434888,0.515836181373892,0.484163818626108,
NC,,NORTH CAROLINA,37,,2010,4904402,,,0.0841847594943806,0.697287639612168,,6666233,804826,0.513000204806702,0.486999795193298,
ND,,NORTH DAKOTA,38,,2010,331054,,,0.0206320807436384,0.899839763781278,,607058,13919,0.490720084668759,0.509279915331241,
OH,,OHIO,39,,2010,5906064,,,0.0307693694418289,0.829434611016429,,9569990,355016,0.511880774847009,0.488119225152991,
OK,,OKLAHOMA,40,,2010,1905457,,,0.0884560436404176,0.73515205638873,,2764307,332611,0.506745680530527,0.493254319469473,
OR,,OREGON,41,,2010,1936772,,,0.117743853319619,0.850034337832163,,3262714,451940,0.504586888262923,0.495413111737078,
PA,,PENNSYLVANIA,42,,2010,6517525,,,0.0567799013062245,0.825025267889957,,10492442,722111,0.512475819175793,0.487524180824207,
RI,,RHODE ISLAND,44,,2010,544688,,,0.124826132891477,0.814698516334007,,857493,131383,0.517504522445009,0.482495477554991,
SC,,SOUTH CAROLINA,45,,2010,2383277,,,0.0498157687143663,0.670849016606478,,3110798,231001,0.513957843534308,0.486042156465692,
SD,,SOUTH DAKOTA,46,,2010,405293,,,0.0250637400532453,0.859517167565926,,701880,20467,0.496318874158399,0.503681125841601,
TN,,TENNESSEE,47,,2010,3261867,,,0.0452234202593624,0.783691727293834,,4982270,287505,0.513079014873292,0.486920985126708,
TX,,TEXAS,48,,2010,12725394,,,0.377527583738406,0.741146581621707,,18716520,9533880,0.503906830056516,0.496093169943484,
UT,,UTAH,49,,2010,1378620,,,0.130412083824089,0.888596166643668,,2466280,361956,0.496714260853712,0.503285739146288,
VT,,VERMONT,50,,2010,317788,,,0.0154846790827421,0.954332019510823,,597325,9692,0.507722368587127,0.492277631412873,
VA,,VIRGINIA,51,,2010,4082660,,,0.0785288747329402,0.694661845601538,,5573934,630112,0.508809062067039,0.491190937932961,
WA,,WASHINGTON,53,,2010,3386073,,,0.112774675772473,0.787206934650264,,5308097,760434,0.502164927813494,0.497835072186506,
WV,,WEST VIRGINIA,54,,2010,940813,,,0.0118735871197087,0.938605497937842,,1740520,22018,0.507349673851145,0.492650326148855,
WI,,WISCONSIN,55,,2010,2864848,,,0.0591333739424656,0.870019444242882,,4951854,336567,0.503341468629797,0.496658531370203,
WY,,WYOMING,56,,2010,277407,,,0.0897930047435675,0.909785423537872,,513623,50693,0.491373721557194,0.508626278442806,
AL,,ALABAMA,1,,2011,2478213.84,,,0.039,0.691,,3318693.34,187306.86,0.516,0.484,
AK,,ALASKA,2,,2011,349795.512,,,0.058,0.668,,482775.624,41917.644,0.484,0.516,
AZ,,ARIZONA,4,,2011,3254217.51,,,0.301,0.793,,5140626.465,1951234.005,0.502,0.498,
AR,,ARKANSAS,5,,2011,1489555.353,,,0.065,0.782,,2297499.578,190968.635,0.507,0.493,
CA,,CALIFORNIA,6,,2011,18959031.736,,,0.381,0.629,,23708212.648,14360618.472,0.503,0.497,
CO,,COLORADO,8,,2011,2548164.408,,,0.209,0.844,,4318575.824,1069410.364,0.498,0.502,
CT,,CONNECTICUT,9,,2011,1836903.717,,,0.138,0.778,,2785791.602,494137.842,0.513,0.487,
DE,,DELAWARE,10,,2011,467174.525,,,0.084,0.702,,636808.77,76199.34,0.515,0.485,
FL,,FLORIDA,12,,2011,9738403.962,,,0.229,0.763,,14540904.546,4364177.118,0.511,0.489,
GA,,GEORGIA,13,,2011,5005757.1,,,0.09,0.607,,5957832.47,883368.9,0.51,0.49,
HI,,HAWAII,15,,2011,686030.19,,,0.092,0.25,,343702.5,126482.52,0.499,0.501,
ID,,IDAHO,16,,2011,789322.53,,,0.115,0.925,,1466111.125,182273.275,0.498,0.502,
IL,,ILLINOIS,17,,2011,6563322.09,,,0.161,0.725,,9330212.775,2071950.699,0.51,0.49,
IN,,INDIANA,18,,2011,3310596.376,,,0.061,0.846,,5513316.012,397532.242,0.508,0.492,
IA,,IOWA,19,,2011,1549528.354,,,0.05,0.915,,2802012.735,153115.45,0.506,0.494,
KS,,KANSAS,20,,2011,1447103.952,,,0.107,0.851,,2443423.538,307222.466,0.504,0.496,
KY,,KENTUCKY,21,,2011,2224002.204,,,0.03,0.878,,3836294.568,131080.68,0.509,0.491,
LA,,LOUISIANA,22,,2011,2337741.196,,,0.043,0.628,,2872997.008,196717.948,0.511,0.489,
ME,,MAINE,23,,2011,677375.88,,,0.013,0.952,,1264434.976,17266.444,0.51,0.49,
MD,,MARYLAND,24,,2011,3007397.124,,,0.084,0.586,,3415377.354,489576.276,0.516,0.484,
MA,,MASSACHUSETTS,25,,2011,3399168.576,,,0.099,0.805,,5302966.48,652166.064,0.516,0.484,
MI,,MICHIGAN,26,,2011,5026979.183,,,0.045,0.793,,7831816.291,444428.415,0.509,0.491,
MN,,MINNESOTA,27,,2011,2688465.083,,,0.048,0.857,,4580545.877,256553.328,0.503,0.497,
MS,,MISSISSIPPI,28,,2011,1530955.168,,,0.027,0.594,,1769236.128,80419.824,0.514,0.486,
MO,,MISSOURI,29,,2011,3065450.88,,,0.036,0.83,,4988871.04,216384.768,0.51,0.49,
MT,,MONTANA,30,,2011,498101.301,,,0.029,0.893,,891391.707,28947.771,0.499,0.501,
NE,,NEBRASKA,31,,2011,930533.705,,,0.094,0.882,,1625209.362,173208.254,0.505,0.495,
NV,,NEVADA,32,,2011,1350767.712,,,0.271,0.715,,1947175.23,738020.262,0.496,0.504,
NH,,NEW HAMPSHIRE,33,,2011,667006.164,,,0.029,0.941,,1240420.554,38227.626,0.506,0.494,
NJ,,NEW JERSEY,34,,2011,4525252.515,,,0.181,0.692,,6104239.26,1596629.055,0.513,0.487,
NM,,NEW MEXICO,35,,2011,1045276.448,,,0.467,0.717,,1492954.608,972398.608,0.502,0.498,
NY,,NEW YORK,36,,2011,10024576.455,,,0.18,0.653,,12710773.641,3503735.46,0.515,0.485,
NC,,NORTH CAROLINA,37,,2011,4973046.515,,,0.086,0.701,,6769137.101,830450.486,0.515,0.485,
ND,,NORTH DAKOTA,38,,2011,339914.204,,,0.022,0.898,,614170.936,15046.504,0.497,0.503,
