state,statename,year,policy,category,direction,adoption_year,population_total,pollib_median,incomepcap,std_bowen1,std_bowen2,unified,std_init_use,evangelical_pop
RI,Rhode Island,1989,0,Nondiscrimination,"",2022,998000,1.44247,19389,-0.549245953559876,-0.824678599834442,0,-0.453598409891129,2.5999999
SC,South Carolina,1989,0,Nondiscrimination,"",2022,3512000,-1.29204,14931,-0.0695331692695618,-0.829135835170746,0,-0.453598409891129,44.400002
SD,South Dakota,1989,0,Nondiscrimination,N,2012,715000,-0.701553,14653,-0.977427423000336,0.154710531234741,1,1.76225590705872,15.7
TN,Tennessee,1989,0,Nondiscrimination,"",2022,4940000,-0.589082,15718,-0.452563971281052,0.304377049207687,1,-0.453598409891129,46.599998
TX,Texas,1989,0,Nondiscrimination,"",2022,16991000,-0.689465,16165,0.282518684864044,-0.324985384941101,0,-0.453598409891129,32.599998
UT,Utah,1989,0,Nondiscrimination,"",2022,1707000,-0.785843,13941,-0.98533034324646,0.467570602893829,1,0.87591415643692,74
VT,Vermont,1989,0,Nondiscrimination,P,2001,567000,0.996008,17195,-0.541923642158508,-0.844783425331116,1,-0.453598409891129,2.5
VT,Vermont,1989,0,Nondiscrimination,P,2007,567000,0.996008,17195,-0.541923642158508,-0.844783425331116,1,-0.453598409891129,2.5
VA,Virginia,1989,0,Nondiscrimination,P,2020,6098000,-0.466474,19614,-0.303710788488388,0.593800902366638,1,-0.453598409891129,25.299999
WA,Washington,1989,0,Nondiscrimination,P,2002,4761000,0.739754,18405,0.523221373558044,0.138948649168015,0,0.87591415643692,13
WA,Washington,1989,0,Nondiscrimination,P,2009,4761000,0.739754,18405,0.523221373558044,0.138948649168015,0,0.87591415643692,13
WV,West Virginia,1989,0,Nondiscrimination,"",2022,1857000,0.115424,13398,-0.65349292755127,-0.0720311924815178,1,-0.453598409891129,13.1
WI,Wisconsin,1989,0,Nondiscrimination,P,2001,4867000,0.910329,17192,0.903311371803284,-0.842182159423828,0,-0.453598409891129,15
WY,Wyoming,1989,0,Nondiscrimination,"",2022,475000,-0.643632,16382,-1.06671011447907,0.389795690774918,0,-0.453598409891129,22.6
AL,Alabama,1990,0,Nondiscrimination,"",2022,4040587,-1.99865,15618,-0.808178186416626,-0.0376984290778637,0,-0.453598409891129,56.700001
AK,Alaska,1990,0,Nondiscrimination,P,2020,550043,0.662571,22594,0.693395018577576,0.480662852525711,0,0.87591415643692,16.799999
AZ,Arizona,1990,0,Nondiscrimination,"",2022,3665228,-0.717696,16806,0.302332431077957,-1.30607151985168,0,2.64859747886658,15.5
AR,Arkansas,1990,0,Nondiscrimination,"",2022,2350725,-1.85603,14402,-0.72558856010437,0.403701514005661,1,-0.0104275494813919,46.400002
CA,California,1990,0,Nondiscrimination,P,2012,29760021,1.9067,21380,3.93285274505615,4.07723426818848,0,7.52347707748413,10.9
CO,Colorado,1990,0,Nondiscrimination,P,2008,3294394,-0.267947,19377,0.0382656119763851,-0.684637486934662,0,0.87591415643692,13.6
CT,Connecticut,1990,0,Nondiscrimination,P,1997,3287116,1.20284,26198,0.0922517478466034,-0.602335453033447,1,-0.453598409891129,5.4000001
CT,Connecticut,1990,0,Nondiscrimination,P,2011,3287116,1.20284,26198,0.0922517478466034,-0.602335453033447,1,-0.453598409891129,5.4000001
CT,Connecticut,1990,0,Nondiscrimination,P,2020,3287116,1.20284,26198,0.0922517478466034,-0.602335453033447,1,-0.453598409891129,5.4000001
DE,Delaware,1990,0,Nondiscrimination,"",2022,666168,0.498297,21209,-0.242534160614014,0.329452395439148,0,-0.453598409891129,11.5
FL,Florida,1990,0,Nondiscrimination,"",2022,12937926,-1.03841,19437,0.336888462305069,1.76056778430939,0,-0.453598409891129,19.6
GA,Georgia,1990,0,Nondiscrimination,"",2022,6478216,-1.3641,17563,-0.672155916690826,0.32836377620697,1,-0.453598409891129,41.5
HI,Hawaii,1990,0,Nondiscrimination,P,2018,1108229,1.60079,21818,0.0774659290909767,0.520504951477051,1,-0.453598409891129,9.8000002
ID,Idaho,1990,0,Nondiscrimination,"",2022,1006749,-0.605316,15603,-0.726515412330627,-0.606701374053955,0,-0.453598409891129,35.799999
IL,Illinois,1990,0,Nondiscrimination,P,2005,11430602,0.34978,20835,0.687875866889954,0.412000596523285,0,-0.453598409891129,14
IN,Indiana,1990,0,Nondiscrimination,"",2022,5544159,-0.25079,17454,-0.398583263158798,0.273144543170929,0,-0.453598409891129,19.4
IA,Iowa,1990,0,Nondiscrimination,P,2007,2776755,0.868581,17350,-0.173581093549728,-0.41385942697525,0,-0.453598409891129,11.9
KS,Kansas,1990,0,Nondiscrimination,"",2022,2477574,-0.418935,18034,-0.558415234088898,-0.548539340496063,1,-0.453598409891129,18.1
KY,Kentucky,1990,0,Nondiscrimination,"",2022,3685296,-0.579765,15360,-0.7462557554245,0.434082478284836,1,-0.453598409891129,39.799999
LA,Louisiana,1990,0,Nondiscrimination,"",2022,4219973,-0.825322,15171,-0.147917747497559,-0.102811187505722,1,-0.453598409891129,31.700001
ME,Maine,1990,0,Nondiscrimination,P,2005,1227928,0.701323,17211,-0.466270834207535,-0.491288542747498,0,0.87591415643692,3.3
MD,Maryland,1990,0,Nondiscrimination,P,2022,4781468,0.786914,22681,0.0305464100092649,-0.0187342781573534,1,-0.453598409891129,13.4
MA,Massachusetts,1990,0,Nondiscrimination,P,1993,6016425,1.57907,22797,2.27185344696045,-4.25225830078125,1,1.3190850019455,3.3
MA,Massachusetts,1990,0,Nondiscrimination,P,2011,6016425,1.57907,22797,2.27185344696045,-4.25225830078125,1,1.3190850019455,3.3
MI,Michigan,1990,0,Nondiscrimination,P,2022,9295297,0.922356,18719,2.96801710128784,-2.69883728027344,0,-0.453598409891129,14.5
MN,Minnesota,1990,0,Nondiscrimination,P,1993,4375099,0.903348,19710,0.235693573951721,0.152786508202553,1,-0.453598409891129,12.1
MS,Mississippi,1990,0,Nondiscrimination,"",2022,2573216,-2.08649,13117,-0.301941990852356,-0.899811387062073,1,-0.453598409891129,55.200001
MO,Missouri,1990,0,Nondiscrimination,N,2006,5117073,-0.26094,17582,0.195154994726181,-0.868238210678101,0,-0.0104275494813919,29.5
MT,Montana,1990,0,Nondiscrimination,"",2022,799065,0.275943,15346,-0.80616819858551,-0.192288115620613,0,0.432743310928345,14.1
NE,Nebraska,1990,0,Nondiscrimination,"",2022,1578385,-0.140511,17948,-0.153750985860825,-0.227309957146645,0,0.432743310928345,16.9
NV,Nevada,1990,0,Nondiscrimination,P,2009,1201833,-0.610424,20042,-0.306575477123261,0.333371341228485,0,0.432743310928345,14.4
NV,Nevada,1990,0,Nondiscrimination,P,2011,1201833,-0.610424,20042,-0.306575477123261,0.333371341228485,0,0.432743310928345,14.4
NH,New Hampshire,1990,0,Nondiscrimination,P,2019,1109252,0.123685,20236,-1.18559777736664,0.355500489473343,1,-0.453598409891129,2.5999999
NJ,New Jersey,1990,0,Nondiscrimination,P,1991,7730188,1.7323,24354,0.704956412315369,1.2976416349411,1,-0.453598409891129,5.8000002
NJ,New Jersey,1990,0,Nondiscrimination,P,2006,7730188,1.7323,24354,0.704956412315369,1.2976416349411,1,-0.453598409891129,5.8000002
NM,New Mexico,1990,0,Nondiscrimination,"",2022,1515069,-0.01123,14823,-0.959345042705536,0.442308038473129,0,-0.453598409891129,20.700001
NY,New York,1990,0,Nondiscrimination,P,2010,17990455,1.6321,23710,2.79230117797852,0.777271747589111,0,-0.453598409891129,6.5
NC,North Carolina,1990,0,Nondiscrimination,"",2022,6628637,-1.1024,17194,-0.177506670355797,-0.831568896770477,0,-0.453598409891129,40
ND,North Dakota,1990,0,Nondiscrimination,"",2022,638800,-0.990166,15866,-0.97058767080307,0.159050866961479,0,1.76225590705872,12.2
OH,Ohio,1990,0,Nondiscrimination,"",2022,10847115,0.182299,18638,1.01045191287994,-0.997891843318939,0,-0.0104275494813919,13.8
OK,Oklahoma,1990,0,Nondiscrimination,"",2022,3145585,-0.415378,16077,0.401135236024857,-0.879104912281036,0,0.87591415643692,47.200001
OR,Oregon,1990,0,Nondiscrimination,P,2007,2842321,1.03247,17895,-0.010784768499434,0.331327646970749,1,3.09176850318909,14.9
PA,Pennsylvania,1990,0,Nondiscrimination,"",2022,11881643,0.512514,19433,1.33158528804779,1.40435993671417,0,-0.453598409891129,7.5
RI,Rhode Island,1990,0,Nondiscrimination,"",2022,1003464,1.62892,19821,-0.549245953559876,-0.824678599834442,0,-0.453598409891129,2.5999999
SC,South Carolina,1990,0,Nondiscrimination,"",2022,3486703,-1.23856,15844,-0.0695331692695618,-0.829135835170746,0,-0.453598409891129,44.400002
SD,South Dakota,1990,0,Nondiscrimination,N,2012,696004,-0.746126,16075,-0.977427423000336,0.154710531234741,1,0.432743310928345,15.7
TN,Tennessee,1990,0,Nondiscrimination,"",2022,4877185,-0.651916,16574,-0.452563971281052,0.304377049207687,1,-0.453598409891129,46.599998
TX,Texas,1990,0,Nondiscrimination,"",2022,16986510,-0.746429,17260,0.282518684864044,-0.324985384941101,0,-0.453598409891129,32.599998
UT,Utah,1990,0,Nondiscrimination,"",2022,1722850,-0.782459,14847,-0.98533034324646,0.467570602893829,1,-0.0104275494813919,74
VT,Vermont,1990,0,Nondiscrimination,P,2001,562758,1.10915,17643,-0.541923642158508,-0.844783425331116,1,-0.453598409891129,2.5
VT,Vermont,1990,0,Nondiscrimination,P,2007,562758,1.10915,17643,-0.541923642158508,-0.844783425331116,1,-0.453598409891129,2.5
VA,Virginia,1990,0,Nondiscrimination,P,2020,6187358,-0.474441,20312,-0.303710788488388,0.593800902366638,1,-0.453598409891129,25.299999
WA,Washington,1990,0,Nondiscrimination,P,2002,4866692,0.823931,19637,0.523221373558044,0.138948649168015,0,0.432743310928345,13
WA,Washington,1990,0,Nondiscrimination,P,2009,4866692,0.823931,19637,0.523221373558044,0.138948649168015,0,0.432743310928345,13
WV,West Virginia,1990,0,Nondiscrimination,"",2022,1793477,0.042199,14436,-0.65349292755127,-0.0720311924815178,1,-0.453598409891129,13.1
WI,Wisconsin,1990,0,Nondiscrimination,P,2001,4891769,0.830676,17986,0.903311371803284,-0.842182159423828,0,-0.453598409891129,15
WY,Wyoming,1990,0,Nondiscrimination,"",2022,453588,-0.575766,17910,-1.06671011447907,0.389795690774918,0,-0.453598409891129,22.6
AL,Alabama,1991,0,Nondiscrimination,"",2022,4089000,-1.88236,16337,-0.716797351837158,-0.207260236144066,0,-0.453598409891129,56.700001
AK,Alaska,1991,0,Nondiscrimination,P,2020,570000,0.865673,23092,0.797186493873596,-0.0892974585294724,0,0.87591415643692,16.799999
AZ,Arizona,1991,0,Nondiscrimination,"",2022,3750000,-0.726871,17253,1.10355079174042,-3.35442090034485,0,2.64859747886658,15.5
AR,Arkansas,1991,0,Nondiscrimination,"",2022,2372000,-1.65038,15103,-0.834840595722199,0.65936017036438,1,-0.0104275494813919,46.400002
CA,California,1991,0,Nondiscrimination,P,2012,30380000,1.84029,21734,4.29514789581299,2.25287842750549,0,7.52347707748413,10.9
CO,Colorado,1991,0,Nondiscrimination,P,2008,3377000,-0.284316,20123,0.132184699177742,-1.00964486598969,0,0.87591415643692,13.6
CT,Connecticut,1991,0,Nondiscrimination,P,1997,3291000,1.41909,26430,0.576476037502289,-2.08140254020691,0,-0.453598409891129,5.4000001
CT,Connecticut,1991,0,Nondiscrimination,P,2011,3291000,1.41909,26430,0.576476037502289,-2.08140254020691,0,-0.453598409891129,5.4000001
CT,Connecticut,1991,0,Nondiscrimination,P,2020,3291000,1.41909,26430,0.576476037502289,-2.08140254020691,0,-0.453598409891129,5.4000001
DE,Delaware,1991,0,Nondiscrimination,"",2022,680000,0.348535,22073,-0.213806062936783,0.182886973023415,0,-0.453598409891129,11.5
FL,Florida,1991,0,Nondiscrimination,"",2022,13277000,-1.05629,19776,0.715325117111206,1.76790773868561,1,-0.453598409891129,19.6
GA,Georgia,1991,0,Nondiscrimination,"",2022,6623000,-1.38845,18110,-0.649118483066559,0.172027349472046,1,-0.453598409891129,41.5
HI,Hawaii,1991,0,Nondiscrimination,P,2018,1135000,1.67984,22763,0.239990100264549,0.500709712505341,1,-0.453598409891129,9.8000002
ID,Idaho,1991,0,Nondiscrimination,"",2022,1039000,-0.655516,16015,-0.65682065486908,-0.359452605247498,0,-0.453598409891129,35.799999
IL,Illinois,1991,0,Nondiscrimination,P,2005,11543000,0.284953,21148,1.13786888122559,-0.922102272510529,0,-0.453598409891129,14
IN,Indiana,1991,0,Nondiscrimination,"",2022,5610000,-0.176492,17865,-0.484286248683929,0.246578767895699,0,-0.453598409891129,19.4
IA,Iowa,1991,0,Nondiscrimination,P,2007,2795000,0.722396,17700,-0.070716418325901,-0.643907606601715,0,-0.453598409891129,11.9
KS,Kansas,1991,0,Nondiscrimination,"",2022,2495000,-0.484347,18605,-0.572452127933502,-0.529115557670593,0,-0.453598409891129,18.1
KY,Kentucky,1991,0,Nondiscrimination,"",2022,3713000,-0.472491,16142,-0.848862111568451,0.798879623413086,1,-0.453598409891129,39.799999
LA,Louisiana,1991,0,Nondiscrimination,"",2022,4252000,-0.842478,15931,-0.181424036622047,0.20737598836422,0,-0.453598409891129,31.700001
ME,Maine,1991,0,Nondiscrimination,P,2005,1235000,0.618565,17457,-0.555181086063385,-0.276876896619797,0,0.432743310928345,3.3
MD,Maryland,1991,0,Nondiscrimination,P,2022,4860000,0.82942,23282,0.115321412682533,-0.333853393793106,1,-0.453598409891129,13.4
MA,Massachusetts,1991,0,Nondiscrimination,P,1993,5996000,1.55397,23314,1.46675539016724,-3.09290194511414,0,1.3190850019455,3.3
MA,Massachusetts,1991,0,Nondiscrimination,P,2011,5996000,1.55397,23314,1.46675539016724,-3.09290194511414,0,1.3190850019455,3.3
MI,Michigan,1991,0,Nondiscrimination,P,2022,9368000,0.845681,19129,2.18012189865112,-0.975064814090729,0,-0.453598409891129,14.5
MN,Minnesota,1991,0,Nondiscrimination,P,1993,4432000,0.768171,20129,0.0563381798565388,0.650906264781952,0,-0.453598409891129,12.1
MS,Mississippi,1991,0,Nondiscrimination,"",2022,2592000,-2.05079,13749,-0.405178815126419,-0.649490594863892,1,-0.453598409891129,55.200001
MO,Missouri,1991,0,Nondiscrimination,N,2006,5158000,-0.355989,18320,0.170049220323563,-0.915501236915588,0,-0.0104275494813919,29.5
MT,Montana,1991,0,Nondiscrimination,"",2022,808000,0.347513,16250,-0.834895133972168,-0.132040470838547,0,0.432743310928345,14.1
NE,Nebraska,1991,0,Nondiscrimination,"",2022,1593000,-0.038784,18523,0.0251850169152021,-0.438003808259964,0,0.432743310928345,16.9
NV,Nevada,1991,0,Nondiscrimination,P,2009,1284000,-0.608883,20777,-0.460835427045822,0.248488053679466,1,0.432743310928345,14.4
NV,Nevada,1991,0,Nondiscrimination,P,2011,1284000,-0.608883,20777,-0.460835427045822,0.248488053679466,1,0.432743310928345,14.4
NH,New Hampshire,1991,0,Nondiscrimination,P,2019,1105000,0.219806,21056,-1.15621376037598,0.268539011478424,1,-0.453598409891129,2.5999999
NJ,New Jersey,1991,1,Nondiscrimination,P,1991,7760000,1.84765,24754,0.864484786987305,0.529881775379181,1,-0.453598409891129,5.8000002
NJ,New Jersey,1991,0,Nondiscrimination,P,2006,7760000,1.84765,24754,0.864484786987305,0.529881775379181,1,-0.453598409891129,5.8000002
NM,New Mexico,1991,0,Nondiscrimination,"",2022,1548000,-0.028615,15577,-0.912145435810089,0.422339528799057,1,-0.453598409891129,20.700001
NY,New York,1991,0,Nondiscrimination,P,2010,18058000,1.64422,23685,2.94567775726318,0.585525810718536,0,-0.453598409891129,6.5
NC,North Carolina,1991,0,Nondiscrimination,"",2022,6737000,-1.1451,17691,-0.244370490312576,-0.416414886713028,0,-0.453598409891129,40
ND,North Dakota,1991,0,Nondiscrimination,"",2022,635000,-1.00167,16167,-1.02043688297272,0.156860262155533,0,1.76225590705872,12.2
OH,Ohio,1991,0,Nondiscrimination,"",2022,10939000,0.11706,19013,1.09973895549774,-1.0506786108017,0,-0.0104275494813919,13.8
OK,Oklahoma,1991,0,Nondiscrimination,"",2022,3175000,-0.362731,16434,0.265378147363663,-0.200638711452484,1,0.87591415643692,47.200001
OR,Oregon,1991,0,Nondiscrimination,P,2007,2922000,1.14859,18469,-0.273564904928207,0.277717858552933,0,3.09176850318909,14.9
PA,Pennsylvania,1991,0,Nondiscrimination,"",2022,11961000,0.518673,20171,1.32225227355957,1.30566775798798,0,-0.453598409891129,7.5
RI,Rhode Island,1991,0,Nondiscrimination,"",2022,1004000,1.56883,19981,-0.541653990745544,-0.873306453227997,1,-0.453598409891129,2.5999999
SC,South Carolina,1991,0,Nondiscrimination,"",2022,3560000,-1.37049,16256,-0.374400645494461,-0.134134322404861,0,-0.453598409891129,44.400002
SD,South Dakota,1991,0,Nondiscrimination,N,2012,703000,-0.738614,16666,-0.940772473812103,0.182272210717201,1,0.432743310928345,15.7
TN,Tennessee,1991,0,Nondiscrimination,"",2022,4953000,-0.618672,17242,-0.371511161327362,0.197177022695541,1,-0.453598409891129,46.599998
TX,Texas,1991,0,Nondiscrimination,"",2022,17349000,-0.648498,17763,0.00222044321708381,0.655852138996124,1,-0.453598409891129,32.599998
UT,Utah,1991,0,Nondiscrimination,"",2022,1770000,-0.801939,15479,-0.946966826915741,0.473057568073273,1,-0.0104275494813919,74
VT,Vermont,1991,0,Nondiscrimination,P,2001,567000,1.20469,17869,-0.543600976467133,-0.818062603473663,0,-0.453598409891129,2.5
VT,Vermont,1991,0,Nondiscrimination,P,2007,567000,1.20469,17869,-0.543600976467133,-0.818062603473663,0,-0.453598409891129,2.5
VA,Virginia,1991,0,Nondiscrimination,P,2020,6286000,-0.481738,20953,-0.247095867991447,0.346716433763504,1,-0.453598409891129,25.299999
WA,Washington,1991,0,Nondiscrimination,P,2002,5018000,0.715026,20583,0.417961627244949,0.349708497524261,0,1.76225590705872,13
WA,Washington,1991,0,Nondiscrimination,P,2009,5018000,0.715026,20583,0.417961627244949,0.349708497524261,0,1.76225590705872,13
WV,West Virginia,1991,0,Nondiscrimination,"",2022,1801000,-0.021921,15086,-0.644949793815613,-0.0991395860910416,1,-0.453598409891129,13.1
WI,Wisconsin,1991,0,Nondiscrimination,P,2001,4955000,0.663629,18494,0.655178546905518,0.0640970319509506,0,-0.453598409891129,15
WY,Wyoming,1991,0,Nondiscrimination,"",2022,460000,-0.659356,18589,-0.984233200550079,0.329621225595474,0,-0.453598409891129,22.6
AL,Alabama,1992,0,Nondiscrimination,"",2022,4136000,-1.83879,17264,-0.716797351837158,-0.207260236144066,0,-0.453598409891129,56.700001
AK,Alaska,1992,0,Nondiscrimination,P,2020,587000,0.930174,23706,0.797186493873596,-0.0892974585294724,0,-0.453598409891129,16.799999
AZ,Arizona,1992,0,Nondiscrimination,"",2022,3832000,-0.693343,17762,1.10355079174042,-3.35442090034485,0,1.3190850019455,15.5
AR,Arkansas,1992,0,Nondiscrimination,"",2022,2399000,-1.677,16204,-0.834840595722199,0.65936017036438,1,-0.0104275494813919,46.400002
CA,California,1992,0,Nondiscrimination,P,2012,30867000,2.07754,22439,4.29514789581299,2.25287842750549,0,2.64859747886658,10.9
CO,Colorado,1992,0,Nondiscrimination,P,2008,3470000,-0.324134,21102,0.132184699177742,-1.00964486598969,0,3.97811007499695,13.6
CT,Connecticut,1992,0,Nondiscrimination,P,1997,3281000,1.39216,28287,0.576476037502289,-2.08140254020691,0,-0.453598409891129,5.4000001
CT,Connecticut,1992,0,Nondiscrimination,P,2011,3281000,1.39216,28287,0.576476037502289,-2.08140254020691,0,-0.453598409891129,5.4000001
CT,Connecticut,1992,0,Nondiscrimination,P,2020,3281000,1.39216,28287,0.576476037502289,-2.08140254020691,0,-0.453598409891129,5.4000001
DE,Delaware,1992,0,Nondiscrimination,"",2022,689000,0.278691,22500,-0.213806062936783,0.182886973023415,0,-0.453598409891129,11.5
FL,Florida,1992,0,Nondiscrimination,"",2022,13488000,-0.221148,20474,0.715325117111206,1.76790773868561,1,0.432743310928345,19.6
GA,Georgia,1992,0,Nondiscrimination,"",2022,6751000,-1.38589,19139,-0.649118483066559,0.172027349472046,1,-0.453598409891129,41.5
HI,Hawaii,1992,0,Nondiscrimination,P,2018,1160000,1.97706,24014,0.239990100264549,0.500709712505341,1,-0.453598409891129,9.8000002
ID,Idaho,1992,0,Nondiscrimination,"",2022,1067000,-0.680796,17063,-0.65682065486908,-0.359452605247498,0,-0.0104275494813919,35.799999
IL,Illinois,1992,0,Nondiscrimination,P,2005,11631000,0.272662,22553,1.13786888122559,-0.922102272510529,0,-0.453598409891129,14
IN,Indiana,1992,0,Nondiscrimination,"",2022,5662000,-0.153501,19099,-0.484286248683929,0.246578767895699,0,-0.453598409891129,19.4
IA,Iowa,1992,0,Nondiscrimination,P,2007,2812000,0.79267,18789,-0.070716418325901,-0.643907606601715,0,-0.453598409891129,11.9
KS,Kansas,1992,0,Nondiscrimination,"",2022,2523000,-0.494028,19710,-0.572452127933502,-0.529115557670593,0,-0.453598409891129,18.1
KY,Kentucky,1992,0,Nondiscrimination,"",2022,3755000,-0.389528,17150,-0.848862111568451,0.798879623413086,1,-0.453598409891129,39.799999
LA,Louisiana,1992,0,Nondiscrimination,"",2022,4287000,-0.874385,16857,-0.181424036622047,0.20737598836422,1,-0.453598409891129,31.700001
ME,Maine,1992,0,Nondiscrimination,P,2005,1235000,0.653317,18214,-0.555181086063385,-0.276876896619797,0,-0.0104275494813919,3.3
MD,Maryland,1992,0,Nondiscrimination,P,2022,4908000,0.803422,24112,0.115321412682533,-0.333853393793106,1,-0.453598409891129,13.4
MA,Massachusetts,1992,0,Nondiscrimination,P,1993,5998000,1.4563,24422,1.46675539016724,-3.09290194511414,0,1.3190850019455,3.3
MA,Massachusetts,1992,0,Nondiscrimination,P,2011,5998000,1.4563,24422,1.46675539016724,-3.09290194511414,0,1.3190850019455,3.3
MI,Michigan,1992,0,Nondiscrimination,P,2022,9437000,0.889437,20179,2.18012189865112,-0.975064814090729,0,0.87591415643692,14.5
MN,Minnesota,1992,0,Nondiscrimination,P,1993,4480000,0.756088,21306,0.0563381798565388,0.650906264781952,0,-0.453598409891129,12.1
MS,Mississippi,1992,0,Nondiscrimination,"",2022,2614000,-2.11896,14651,-0.405178815126419,-0.649490594863892,0,-0.453598409891129,55.200001
MO,Missouri,1992,0,Nondiscrimination,N,2006,5193000,-0.373888,19327,0.170049220323563,-0.915501236915588,0,0.432743310928345,29.5
MT,Montana,1992,0,Nondiscrimination,"",2022,824000,0.343841,16859,-0.834895133972168,-0.132040470838547,0,0.432743310928345,14.1
NE,Nebraska,1992,0,Nondiscrimination,"",2022,1606000,-0.06374,19403,0.0251850169152021,-0.438003808259964,0,-0.0104275494813919,16.9
NV,Nevada,1992,0,Nondiscrimination,P,2009,1327000,-0.608232,22099,-0.460835427045822,0.248488053679466,1,-0.453598409891129,14.4
NV,Nevada,1992,0,Nondiscrimination,P,2011,1327000,-0.608232,22099,-0.460835427045822,0.248488053679466,1,-0.453598409891129,14.4
NH,New Hampshire,1992,0,Nondiscrimination,P,2019,1111000,0.209936,21861,-1.15621376037598,0.268539011478424,1,-0.453598409891129,2.5999999
NJ,New Jersey,1992,0,Nondiscrimination,P,2006,7789000,2.16075,26270,0.864484786987305,0.529881775379181,0,-0.453598409891129,5.8000002
NM,New Mexico,1992,0,Nondiscrimination,"",2022,1581000,-0.039787,16260,-0.912145435810089,0.422339528799057,1,-0.453598409891129,20.700001
NY,New York,1992,0,Nondiscrimination,P,2010,18119000,1.65981,24693,2.94567775726318,0.585525810718536,0,-0.453598409891129,6.5
NC,North Carolina,1992,0,Nondiscrimination,"",2022,6843000,-1.18118,18886,-0.244370490312576,-0.416414886713028,0,-0.453598409891129,40
ND,North Dakota,1992,0,Nondiscrimination,"",2022,636000,-1.04953,17639,-1.02043688297272,0.156860262155533,0,1.3190850019455,12.2
OH,Ohio,1992,0,Nondiscrimination,"",2022,11016000,0.123131,20025,1.09973895549774,-1.0506786108017,0,1.3190850019455,13.8
OK,Oklahoma,1992,0,Nondiscrimination,"",2022,3212000,-0.370401,17269,0.265378147363663,-0.200638711452484,1,0.432743310928345,47.200001
OR,Oregon,1992,0,Nondiscrimination,P,2007,2977000,1.14664,19201,-0.273564904928207,0.277717858552933,0,2.64859747886658,14.9
PA,Pennsylvania,1992,0,Nondiscrimination,"",2022,12009000,0.438276,21050,1.32225227355957,1.30566775798798,0,-0.453598409891129,7.5
RI,Rhode Island,1992,0,Nondiscrimination,"",2022,1005000,1.55718,20820,-0.541653990745544,-0.873306453227997,1,-0.453598409891129,2.5999999
SC,South Carolina,1992,0,Nondiscrimination,"",2022,3603000,-1.38474,17010,-0.374400645494461,-0.134134322404861,0,-0.453598409891129,44.400002
SD,South Dakota,1992,0,Nondiscrimination,N,2012,711000,-0.778531,17740,-0.940772473812103,0.182272210717201,1,1.3190850019455,15.7
TN,Tennessee,1992,0,Nondiscrimination,"",2022,5024000,-0.678738,18527,-0.371511161327362,0.197177022695541,1,-0.453598409891129,46.599998
TX,Texas,1992,0,Nondiscrimination,"",2022,17656000,-0.691038,18765,0.00222044321708381,0.655852138996124,1,-0.453598409891129,32.599998
UT,Utah,1992,0,Nondiscrimination,"",2022,1813000,-0.76963,16135,-0.946966826915741,0.473057568073273,1,-0.0104275494813919,74
VT,Vermont,1992,0,Nondiscrimination,P,2001,570000,1.38841,18941,-0.543600976467133,-0.818062603473663,0,-0.453598409891129,2.5
VT,Vermont,1992,0,Nondiscrimination,P,2007,570000,1.38841,18941,-0.543600976467133,-0.818062603473663,0,-0.453598409891129,2.5
VA,Virginia,1992,0,Nondiscrimination,P,2020,6377000,-0.464473,21842,-0.247095867991447,0.346716433763504,1,-0.453598409891129,25.299999
WA,Washington,1992,0,Nondiscrimination,P,2002,5136000,0.655435,21581,0.417961627244949,0.349708497524261,0,2.20542669296265,13
WA,Washington,1992,0,Nondiscrimination,P,2009,5136000,0.655435,21581,0.417961627244949,0.349708497524261,0,2.20542669296265,13
WV,West Virginia,1992,0,Nondiscrimination,"",2022,1812000,-0.014136,16081,-0.644949793815613,-0.0991395860910416,1,-0.453598409891129,13.1
WI,Wisconsin,1992,0,Nondiscrimination,P,2001,5007000,0.66466,19674,0.655178546905518,0.0640970319509506,0,-0.453598409891129,15
WY,Wyoming,1992,0,Nondiscrimination,"",2022,466000,-0.71177,19344,-0.984233200550079,0.329621225595474,0,0.87591415643692,22.6
AL,Alabama,1993,0,Nondiscrimination,"",2022,4187000,-1.9957,17766,-0.716797351837158,-0.207260236144066,1,-0.453598409891129,56.700001
AK,Alaska,1993,0,Nondiscrimination,P,2020,599000,0.896169,24478,0.688752889633179,-0.176147967576981,0,-0.453598409891129,16.799999
AZ,Arizona,1993,0,Nondiscrimination,"",2022,3936000,-0.778148,18371,-0.0694761946797371,-0.370955437421799,1,1.3190850019455,15.5
AR,Arkansas,1993,0,Nondiscrimination,"",2022,2424000,-1.53528,16692,-0.694637179374695,0.570280492305756,1,-0.0104275494813919,46.400002
CA,California,1993,0,Nondiscrimination,P,2012,31211000,2.04432,22744,4.29514789581299,2.25287842750549,0,3.09176850318909,10.9
CO,Colorado,1993,0,Nondiscrimination,P,2008,3566000,-0.367984,22152,-0.0417294092476368,-0.645063161849976,0,3.97811007499695,13.6
CT,Connecticut,1993,0,Nondiscrimination,P,1997,3277000,1.74586,29051,0.261287450790405,-1.3446227312088,0,-0.453598409891129,5.4000001
CT,Connecticut,1993,0,Nondiscrimination,P,2011,3277000,1.74586,29051,0.261287450790405,-1.3446227312088,0,-0.453598409891129,5.4000001
CT,Connecticut,1993,0,Nondiscrimination,P,2020,3277000,1.74586,29051,0.261287450790405,-1.3446227312088,0,-0.453598409891129,5.4000001
