state_name,year,population_total,ID,female_pop,male_pop,black_pop,pct_hispanic,pct_white,white_pop,hispanic_pop,pct_female,pct_male,pct_black,hs_educ,hs_pct,college_educ,college_pct,incomepcap,evangelical_pop,pollib_median,state_num,unified,party_control,state.x,state_no,std_bowen1,std_bowen2,popfemale,popmale,pop_black,pop_white,pctblack.y,init,initiatives,std_init_use
ALASKA,2006,670053,952,323642,346411,31886,,,,,0.48300955297566,0.51699044702434,,,,,,38951,18.700001,-0.233386357508489,,1,"",AK,2,1.016494,-0.19099329,323642,346411,,,0.0335740149021149,2,0,-0.290064643871566
ARIZONA,2006,6166318,953,3100000,3100000,268418,,,,,0.502731127392392,0.502731127392392,,,,,,34326,18.1,0.675736637446743,,0,"",AZ,3,0.53134137,-0.82096553,3100000,3100000,,,0.036492332816124,2,0,-0.290064643871566
ARKANSAS,2006,2810872,954,1400000,1400000,451459,,,,,0.498066080561477,0.498066080561477,,,,,,29385,39.900002,1.47078804025134,,0,"",AR,4,-0.80775845,0.61958283,1400000,1400000,,,0.156256064772606,2,0,-0.290064643871566
CALIFORNIA,2006,36457549,955,1.8e+07,1.8e+07,2589939,,,,,0.493724907288748,0.493724907288748,,,,,,41518,11.5,-2.21349682578106,,0,"",CA,5,7.6968589,2.6700428,1.8e+07,1.8e+07,,,0.0634721145033836,2,0,-0.290064643871566
COLORADO,2006,4753377,956,2400000,2400000,223018,,,,,0.50490419758416,0.50490419758416,,,,,,41181,14.8,0.444026887249073,,0,"",CO,6,0.18674184,-0.40685341,2400000,2400000,,,0.0398015752434731,2,0,-0.290064643871566
CONNECTICUT,2006,3504809,957,1800000,1700000,371498,,,,,0.513580055289746,0.485047829995871,,,,,,52324,4.8000002,-1.67985051912088,,0,"",CT,7,0.27866244,-0.272504,1800000,1700000,,,0.0975185185670853,1,0,-0.290064643871566
DELAWARE,2006,853476,958,439232,414244,181017,,,,,0.514638958799076,0.485361041200924,,,,,,38812,7.6999998,-0.510861511863735,,0,"",DE,8,-0.19563119,0.32751372,439232,414244,,,0.204074621200562,1,0,-0.290064643871566
FLORIDA,2006,18089888,959,9200000,8900000,2916378,,,,,0.508571418463177,0.491987567861117,,,,,,37996,16.9,0.669742531497708,,1,"",FL,9,0.9632107,1.9577192,9200000,8900000,,,0.151895493268967,2,0,-0.290064643871566
GEORGIA,2006,9363941,960,4800000,4600000,2813612,,,,,0.512604682152525,0.491246153729503,,,,,,34061,30.299999,1.54296226842603,,1,"",GA,10,-0.99460608,0.34337997,4800000,4600000,,,0.294573694467545,1,0,-0.290064643871566
HAWAII,2006,1285498,961,642170,643328,44289,,,,,0.499549590897847,0.500450409102153,,,,,,37507,14.7,-1.55206624956264,,0,"",HI,11,0.10403332,0.25834277,642170,643328,,,0.0166581533849239,1,0,-0.290064643871566
IDAHO,2006,1466465,962,728099,738366,15215,,,,,0.496499405031828,0.503500594968172,,,,,,31493,39,0.926108172097194,,1,"",ID,12,-0.69708812,-0.23340985,728099,738366,,,0.00537893315777183,2,0,-0.290064643871566
ILLINOIS,2006,12831970,963,6500000,6300000,1957136,,,,,0.506547318922971,0.490961247571495,,,,,,39900,13.3,-0.887843614271416,,1,"",IL,13,0.87400025,0.48612532,6500000,6300000,,,0.143892154097557,2,0,-0.290064643871566
INDIANA,2006,6313520,964,3200000,3100000,588200,,,,,0.50684879433343,0.491009769510511,,,,,,32667,19.700001,0.664917567156658,,1,"",IN,14,-0.70092666,0.1096679,3200000,3100000,,,0.0887066349387169,1,0,-0.290064643871566
IOWA,2006,2982085,965,1500000,1500000,85188,,,,,0.503003770851602,0.503003770851602,,,,,,33719,14,-0.165558139671049,,0,"",IA,15,-0.14080028,-0.46411091,1500000,1500000,,,0.0260766670107842,1,0,-0.290064643871566
KANSAS,2006,2764075,966,1400000,1400000,179390,,,,,0.506498557383573,0.506498557383573,,,,,,35678,19.299999,0.594417692563847,,0,"",KS,16,-0.93631798,-0.30933693,1400000,1400000,,,0.0579991415143013,1,0,-0.290064643871566
KENTUCKY,2006,4206074,967,2100000,2100000,336449,,,,,0.499277948985206,0.499277948985206,,,,,,30034,34.099998,0.891590867036338,,0,"",KY,17,-0.79650313,0.46451417,2100000,2100000,,,0.0764070451259613,1,0,-0.290064643871566
LOUISIANA,2006,4287768,968,2200000,2100000,1343840,,,,,0.513087461821629,0.4897653044661,,,,,,33287,24.1,1.12445050410898,,1,"",LA,18,-0.54934067,0.55332792,2200000,2100000,,,0.337724417448044,1,0,-0.290064643871566
MAINE,2006,1321574,969,675147,646427,15541,,,,,0.510865831198253,0.489134168801747,,,,,,33474,5.1999998,-1.75206185817232,,1,"",ME,19,-1.1483163,0.26217714,675147,646427,,,0.00932938512414694,2,0,-0.290064643871566
MARYLAND,2006,5615727,970,2900000,2700000,1678284,,,,,0.516406869493478,0.480792602631859,,,,,,44858,12.8,-1.27993731410599,,0,"",MD,20,0.49432388,0.28694361,2900000,2700000,,,0.287704139947891,1,0,-0.290064643871566
MASSACHUSETTS,2006,6437193,971,3300000,3100000,473058,,,,,0.512645806953435,0.481576364107772,,,,,,47559,3.8,-1.73525790429944,,0,"",MA,21,1.6302409,-1.1413789,3300000,3100000,,,0.0621906891465187,2,0,-0.290064643871566
MICHIGAN,2006,10095643,972,5100000,5e+06,1484418,,,,,0.505168417702567,0.49526315461036,,,,,,33365,13.3,-0.251753339758624,,0,"",MI,22,2.568083,0.241446,5100000,5e+06,,,0.140531405806541,2,0,-0.290064643871566
MINNESOTA,2006,5167101,973,2600000,2600000,249534,,,,,0.503183506573609,0.503183506573609,,,,,,39867,14.6,-1.13024689082035,,0,"",MN,23,0.021162568,0.019896466,2600000,2600000,,,0.0448729991912842,1,0,-0.290064643871566
MISSISSIPPI,2006,2910540,974,1500000,1400000,1077969,,,,,0.515368282174442,0.481010396696146,,,,,,27917,40.099998,2.07367342395916,,0,"",MS,24,-0.81463665,-0.24677506,1500000,1400000,,,0.369846433401108,2,0,-0.290064643871566
MISSOURI,2006,5842713,975,3e+06,2900000,694554,,,,,0.513460099785836,0.496344763126308,,,,,,34013,26.5,0.607067345089796,,1,"",MO,25,0.024689103,-0.40413484,3e+06,2900000,,,0.115136377513409,2,0,-0.290064643871566
MONTANA,2006,944632,976,471972,472660,7559,,,,,0.499635837024365,0.500364162975635,,,,,,31959,16.9,-0.319499578235643,,0,"",MT,26,-1.1637794,-0.11449163,471972,472660,,,0.00366645259782672,2,0,-0.290064643871566
NEBRASKA,2006,1768331,977,891577,876754,84696,,,,,0.504191240214643,0.495808759785357,,,,,,35432,17.1,0.321434820271028,,0,"",NE,27,-0.3262164,-0.04639405,891577,876754,,,0.0428596660494804,2,0,-0.290064643871566
NEVADA,2006,2495529,978,1200000,1300000,212849,,,,,0.480859969970295,0.520931634134486,,,,,,38786,14.4,0.365651871025055,,0,"",NV,28,-0.53845924,0.98316318,1200000,1300000,,,0.0741465613245964,2,0,-0.290064643871566
NEW HAMPSHIRE,2006,1314895,979,666327,648568,18314,,,,,0.506753010696672,0.493246989303328,,,,,,41092,4.1999998,-0.653080341742232,,0,"",NH,29,-1.8267525,0.36384341,666327,648568,,,0.00971923116594553,1,0,-0.290064643871566
NEW MEXICO,2006,1954599,981,989791,964808,60695,,,,,0.506390824921122,0.493609175078878,,,,,,30209,16.799999,-0.793358216232435,,1,"",NM,31,-1.4216355,0.49081883,989791,964808,,,0.0196336004883051,1,0,-0.290064643871566
NEW YORK,2006,19306183,982,1e+07,9400000,3446969,,,,,0.517968777152895,0.486890650523721,,,,,,44567,4.9000001,-2.07855889221737,,0,"",NY,32,5.1865449,-1.8915372,1e+07,9400000,,,0.160528108477592,1,0,-0.290064643871566
NORTH CAROLINA,2006,8856505,983,4500000,4300000,1950060,,,,,0.508101107603959,0.485518836154894,,,,,,33373,27.9,1.34942876901203,,1,"",NC,33,0.1042317,-0.6874066,4500000,4300000,,,0.216201692819595,1,0,-0.290064643871566
NORTH DAKOTA,2006,635867,984,316440,319427,7780,,,,,0.497651238387902,0.502348761612098,,,,,,32914,12.7,1.21217119155168,,1,"",ND,34,-1.6156498,0.32380226,316440,319427,,,0.0097662229090929,2,0,-0.290064643871566
OHIO,2006,11478006,985,5900000,5600000,1428430,,,,,0.514026565241384,0.48788962124606,,,,,,34008,13.4,0.129023701013124,,1,"",OH,35,1.619188,-0.85543036,5900000,5600000,,,0.124102853238583,2,0,-0.290064643871566
OKLAHOMA,2006,3579212,986,1800000,1800000,299868,,,,,0.50290399115783,0.50290399115783,,,,,,33040,42,1.06192565065821,,0,"",OK,36,0.22355628,-0.073410697,1800000,1800000,,,0.0752704441547394,2,0,-0.290064643871566
OREGON,2006,3700758,987,1900000,1800000,84884,,,,,0.51340833418451,0.486386842911641,,,,,,34706,15.5,-0.878070236501712,,0,"",OR,37,-0.17526381,0.020161755,1900000,1800000,,,0.0172401070594788,2,0,-0.290064643871566
PENNSYLVANIA,2006,12440621,988,6400000,6e+06,1380452,,,,,0.51444377254158,0.482291036757731,,,,,,36984,8.8999996,-0.175703964168421,,0,"",PA,38,3.4472246,0.93773657,6400000,6e+06,,,0.101265996694565,1,0,-0.290064643871566
RHODE ISLAND,2006,1067610,989,551397,516213,72448,,,,,0.516477927333015,0.483522072666985,,,,,,38251,2.9000001,-1.83879896242601,,0,"",RI,39,-0.46839371,-0.081869222,551397,516213,,,0.0498878210783005,1,0,-0.290064643871566
SOUTH CAROLINA,2006,4321249,990,2200000,2100000,1263806,,,,,0.509112064590585,0.485970607109195,,,,,,30794,31.299999,1.22969502499782,,1,"",SC,40,-0.51369667,0.13708749,2200000,2100000,,,0.283749252557755,1,0,-0.290064643871566
SOUTH DAKOTA,2006,781919,991,391341,390578,9999,,,,,0.500487902199589,0.499512097800412,,,,,,33948,15.7,1.00216692936214,,1,"",SD,41,-1.4272554,0.11043646,391341,390578,,,0.0102143846452236,2,0,-0.290064643871566
TENNESSEE,2006,6038803,992,3100000,3e+06,1043173,,,,,0.513346767563042,0.496787194415847,,,,,,32885,38.299999,1.00688727212349,,0,"",TN,42,-0.62338668,0.25694528,3100000,3e+06,,,0.16516600549221,1,0,-0.290064643871566
TEXAS,2006,23507783,993,1.2e+07,1.2e+07,2866761,,,,,0.510469234806192,0.510469234806192,,,,,,35287,26.9,1.03588706498879,,1,"",TX,43,0.12370806,0.76683187,1.2e+07,1.2e+07,,,0.119547173380852,1,0,-0.290064643871566
UTAH,2006,2550063,994,1300000,1300000,36435,,,,,0.509791326724085,0.509791326724085,,,,,,31035,71.400002,1.14995493597905,,1,"",UT,44,-1.4330583,0.2982994,1300000,1300000,,,0.00985400006175041,2,0,-0.290064643871566
VERMONT,2006,623908,995,316885,307023,6213,,,,,0.507903408835918,0.492096591164082,,,,,,35867,4.3000002,-1.62309522894441,,0,"",VT,45,-0.7046845,-0.69053549,316885,307023,,,0.00801326707005501,1,0,-0.290064643871566
VIRGINIA,2006,7642884,996,3900000,3800000,1559413,,,,,0.510278580703305,0.497194514531426,,,,,,41218,20.299999,0.799843099874636,,0,"",VA,46,-0.60126317,0.41035599,3900000,3800000,,,0.193111255764961,1,0,-0.290064643871566
WEST VIRGINIA,2006,1818470,998,927882,890588,66609,,,,,0.510254224705384,0.489745775294616,,,,,,28372,14.4,0.240702766999645,,1,"",WV,48,-0.73668534,0.15923132,927882,890588,,,0.0337595567107201,1,0,-0.290064643871566
WISCONSIN,2006,5556506,999,2800000,2800000,355587,,,,,0.503913790428733,0.503913790428733,,,,,,35598,14.6,-0.625612758164271,,0,"",WI,49,0.51805973,0.59406286,2800000,2800000,,,0.0602272897958756,1,0,-0.290064643871566
WYOMING,2006,515004,1000,254002,261002,7193,,,,,0.493203936280107,0.506796063719893,,,,,,43836,21.700001,1.00577399880066,,0,"",WY,50,-1.5605581,0.31376442,254002,261002,,,0.00829897448420525,2,0,-0.290064643871566
NEW JERSEY,2006,8724560,980,4500000,4300000,1282481,,,,,0.515785323271317,0.492861531125925,,,,,,47500,4.6999998,-2.08873896628991,,1,"",NJ,30,0.70369375,1.3071772,4500000,4300000,,,0.135588958859444,1,0,-0.290064643871566
WASHINGTON,2006,6395798,997,3200000,3200000,273435,,,,,0.500328496928765,0.500328496928765,,,,,,39570,16.200001,-1.33991071382823,,1,"",WA,47,0.36686009,0.64345896,3200000,3200000,,,0.0343956239521503,2,0,-0.290064643871566
ALABAMA,2007,4627851,1001,2400000,2200000,1232091,,,,,0.518599237529471,0.475382634402015,,,,,,32528,42.799999,1.92214112034549,,0,"",AL,1,-1.2638743,0.56468171,2400000,2200000,,,0.260148257017136,1,0,-0.290064643871566
ALASKA,2007,683478,1002,328638,354840,32787,,,,,0.480831862912925,0.519168137087075,,,,,,41316,18.700001,-0.0898714209605085,,1,"",AK,2,0.94543773,0.034306388,328638,354840,,,0.0335443168878555,2,0,-0.290064643871566
ARIZONA,2007,6338755,1003,3200000,3200000,286026,,,,,0.504830995992115,0.504830995992115,,,,,,35441,18.1,0.500094615539356,,0,"",AZ,3,0.75218379,-0.52787507,3200000,3200000,,,0.0369302406907082,2,0,-0.290064643871566
ARKANSAS,2007,2834797,1004,1400000,1400000,454984,,,,,0.493862523489336,0.493862523489336,,,,,,31353,39.900002,1.46562793499066,,1,"",AR,4,-0.89595085,0.66156906,1400000,1400000,,,0.157361254096031,2,0,-0.290064643871566
CALIFORNIA,2007,36553215,1005,1.8e+07,1.8e+07,2595801,,,,,0.492432744971954,0.492432744971954,,,,,,43211,11.5,-2.22445226408182,,0,"",CA,5,7.9253936,2.3982201,1.8e+07,1.8e+07,,,0.0635698586702347,2,0,-0.290064643871566
COLORADO,2007,4861515,1006,2400000,2500000,229276,,,,,0.493673268518147,0.514242988039737,,,,,,42724,14.8,0.270692746840029,,1,"",CO,6,0.11325353,-0.36468554,2400000,2500000,,,0.0397364161908627,2,0,-0.290064643871566
CONNECTICUT,2007,3502309,1007,1800000,1700000,374779,,,,,0.513946656334435,0.485394064315856,,,,,,55859,4.8000002,-1.5690539000032,,0,"",CT,7,0.38882175,-0.44285521,1800000,1700000,,,0.0990171730518341,1,0,-0.290064643871566
DELAWARE,2007,864764,1008,445470,419294,185353,,,,,0.515134765091979,0.484865234908021,,,,,,39808,7.6999998,-0.434512807712405,,0,"",DE,8,-0.15884911,0.28135049,445470,419294,,,0.205873012542725,1,0,-0.290064643871566
FLORIDA,2007,18251243,1009,9300000,9e+06,2968086,,,,,0.509554335559501,0.49311709892855,,,,,,39256,16.9,0.618383221503461,,1,"",FL,9,1.0925363,1.7621704,9300000,9e+06,,,0.155586391687393,2,0,-0.290064643871566
GEORGIA,2007,9544750,1010,4900000,4700000,2893976,,,,,0.51337122501899,0.492417297467194,,,,,,35369,30.299999,1.5995956977485,,1,"",GA,10,-0.93420166,0.28599715,4900000,4700000,,,0.29786741733551,1,0,-0.290064643871566
HAWAII,2007,1283388,1011,637568,645820,44133,,,,,0.496785072012517,0.503214927987483,,,,,,39946,14.7,-1.60558469966997,,0,"",HI,11,0.26743075,0.23478779,637568,645820,,,0.0166136156767607,1,0,-0.290064643871566
IDAHO,2007,1499402,1012,744903,754499,16665,,,,,0.496800057622972,0.503199942377028,,,,,,32607,39,1.00320467466062,,1,"",ID,12,-0.74290252,-0.13969721,744903,754499,,,0.00566919986158609,2,0,-0.290064643871566
ILLINOIS,2007,12852548,1013,6500000,6300000,1961100,,,,,0.505736294468614,0.490175177715734,,,,,,41950,13.3,-0.859866826025232,,1,"",IL,13,1.1520765,0.018571205,6500000,6300000,,,0.14381168782711,2,0,-0.290064643871566
INDIANA,2007,6345289,1014,3200000,3100000,597844,,,,,0.504311151154817,0.488551427681229,,,,,,33645,19.700001,0.6848157838744,,0,"",IN,14,-0.33482325,-0.37632269,3200000,3100000,,,0.0885918959975243,1,0,-0.290064643871566
IOWA,2007,2988046,1015,1500000,1500000,88803,,,,,0.502000303877517,0.502000303877517,,,,,,35843,14,-0.534792141093155,,1,"",IA,15,-0.18841061,-0.25006869,1500000,1500000,,,0.026986500248313,1,0,-0.290064643871566
KANSAS,2007,2775997,1016,1400000,1400000,182164,,,,,0.504323311588593,0.504323311588593,,,,,,37663,19.299999,0.55480075986099,,0,"",KS,16,-0.76999098,-0.45300323,1400000,1400000,,,0.0584872141480446,1,0,-0.290064643871566
KENTUCKY,2007,4241474,1017,2200000,2100000,342594,,,,,0.518687607185615,0.495110897768087,,,,,,31175,34.099998,0.876791842115931,,0,"",KY,17,-0.42603189,0.008749514,2200000,2100000,,,0.0755958557128906,1,0,-0.290064643871566
LOUISIANA,2007,4293204,1018,2200000,2100000,1404343,,,,,0.512437797039228,0.489145169901081,,,,,,35794,24.1,1.03603538954251,,1,"",LA,18,-0.18351121,0.35865054,2200000,2100000,,,0.330059081315994,1,0,-0.290064643871566
MAINE,2007,1317207,1019,674408,642799,16422,,,,,0.511998493782678,0.488001506217322,,,,,,34930,5.1999998,-1.66618464458396,,1,"",ME,19,-1.0284587,0.08780881,674408,642799,,,0.0100176157429814,2,0,-0.290064643871566
MARYLAND,2007,5618344,1020,2900000,2700000,1694409,,,,,0.516166329437998,0.480568651545722,,,,,,46839,12.8,-1.40277382591926,,1,"",MD,20,0.48861742,0.12551573,2900000,2700000,,,0.286567002534866,1,0,-0.290064643871566
MASSACHUSETTS,2007,6449755,1021,3300000,3100000,481366,,,,,0.51164734164321,0.480638411846652,,,,,,50150,3.8,-1.7684479419616,,1,"",MA,21,1.7249328,-1.3064407,3300000,3100000,,,0.0636116862297058,2,0,-0.290064643871566
MICHIGAN,2007,10071822,1022,5100000,5e+06,1478093,,,,,0.506363198237618,0.496434508076096,,,,,,34419,13.3,-0.148481640753214,,0,"",MI,22,2.5261774,0.005476835,5100000,5e+06,,,0.140407606959343,2,0,-0.290064643871566
MINNESOTA,2007,5197621,1023,2600000,2600000,259776,,,,,0.500228854701026,0.500228854701026,,,,,,41642,14.6,-1.14017394402694,,0,"",MN,23,-0.21698883,0.27183846,2600000,2600000,,,0.0468476340174675,1,0,-0.290064643871566
MISSISSIPPI,2007,2918785,1024,1500000,1400000,1090252,,,,,0.513912467002537,0.479651635869035,,,,,,29568,40.099998,2.1131192399889,,0,"",MS,24,0.058891285,-1.4202245,1500000,1400000,,,0.372073203325272,2,0,-0.290064643871566
MONTANA,2007,957861,1026,478228,479633,8155,,,,,0.49926659504876,0.50073340495124,,,,,,33651,16.9,-0.224689632227812,,0,"",MT,26,-1.2718747,0.014838772,478228,479633,,,0.0037591764703393,2,0,-0.290064643871566
NEBRASKA,2007,1774571,1027,895180,879391,86300,,,,,0.504448680836101,0.495551319163899,,,,,,37887,17.1,0.320193616730153,,0,"",NE,27,-0.27889264,-0.086115949,895180,879391,,,0.0436565540730953,2,0,-0.290064643871566
NEVADA,2007,2565382,1028,1300000,1300000,223227,,,,,0.506747143310431,0.506747143310431,,,,,,39872,14.4,0.379645509479954,,0,"",NV,28,-0.25822529,1.2888765,1300000,1300000,,,0.0744928047060967,2,0,-0.290064643871566
NEW HAMPSHIRE,2007,1315828,1029,666529,649299,19174,,,,,0.506547208297741,0.493452791702259,,,,,,42984,4.1999998,-0.749851848925381,,1,"",NH,29,-1.2472183,-0.39924082,666529,649299,,,0.0101807694882154,1,0,-0.290064643871566
NEW MEXICO,2007,1969915,1031,998142,971773,63738,,,,,0.506692928375082,0.493307071624918,,,,,,31675,16.799999,-0.997336862730212,,1,"",NM,31,-1.3290104,0.42011231,998142,971773,,,0.0200439486652613,1,0,-0.290064643871566
NEW YORK,2007,19297729,1032,9900000,9400000,3447808,,,,,0.513013733377643,0.48710394886362,,,,,,47852,4.9000001,-2.04476504026106,,0,"",NY,32,4.9877224,-1.95812,9900000,9400000,,,0.160840839147568,1,0,-0.290064643871566
NORTH CAROLINA,2007,9061032,1033,4600000,4400000,1991859,,,,,0.507668442181862,0.485595901217433,,,,,,34761,27.9,1.30697574560593,,1,"",NC,33,-0.12161853,-0.44760397,4600000,4400000,,,0.214868456125259,1,0,-0.290064643871566
NORTH DAKOTA,2007,639715,1034,318655,321060,8034,,,,,0.498120256676801,0.501879743323199,,,,,,36208,12.7,1.21159079355355,,1,"",ND,34,-1.625093,0.35877019,318655,321060,,,0.0103348232805729,2,0,-0.290064643871566
OHIO,2007,11466917,1035,5900000,5600000,1440477,,,,,0.51452365095169,0.488361431411774,,,,,,35183,13.4,0.0280905190686434,,0,"",OH,35,2.3814528,-2.07951,5900000,5600000,,,0.114647395908833,2,0,-0.290064643871566
OKLAHOMA,2007,3617316,1036,1800000,1800000,306521,,,,,0.497606512674038,0.497606512674038,,,,,,34329,42,1.15248133611349,,0,"",OK,36,0.064586297,0.035919711,1800000,1800000,,,0.0757336616516113,2,0,-0.290064643871566
OREGON,2007,3747455,1037,1900000,1900000,88186,,,,,0.507010757967741,0.507010757967741,,,,,,35950,15.5,-1.22240006959297,,1,"",OR,37,-0.12378397,0.24875192,1900000,1900000,,,0.0176061615347862,2,0,-0.290064643871566
PENNSYLVANIA,2007,12432792,1038,6400000,6e+06,1398500,,,,,0.514767720717921,0.482594738173051,,,,,,38927,8.8999996,-0.355717096107098,,0,"",PA,38,3.5846155,0.71518588,6400000,6e+06,,,0.102443538606167,1,0,-0.290064643871566
RHODE ISLAND,2007,1057832,1039,545975,511857,72897,,,,,0.516126379236022,0.483873620763978,,,,,,40349,2.9000001,-1.75682759008289,,0,"",RI,39,-0.68073487,0.17089406,545975,511857,,,0.0510951802134514,1,0,-0.290064643871566
SOUTH CAROLINA,2007,4407709,1040,2300000,2100000,1278888,,,,,0.521813032575426,0.47643798626452,,,,,,31990,31.299999,1.24772734618419,,1,"",SC,40,-0.18290837,-0.32506621,2300000,2100000,,,0.286146283149719,1,0,-0.290064643871566
SOUTH DAKOTA,2007,796214,1041,399402,396812,10720,,,,,0.50162644716119,0.49837355283881,,,,,,36993,15.7,1.03523856652113,,1,"",SD,41,-1.4453908,0.11732376,399402,396812,,,0.010801101103425,2,0,-0.290064643871566
TENNESSEE,2007,6156719,1042,3200000,3e+06,1056410,,,,,0.51975735777449,0.487272522913584,,,,,,34221,38.299999,0.907774281108053,,0,"",TN,42,-0.68859798,0.36646155,3200000,3e+06,,,0.164510190486908,1,0,-0.290064643871566
TEXAS,2007,23904380,1043,1.2e+07,1.2e+07,2917855,,,,,0.502000051873339,0.502000051873339,,,,,,37098,26.9,0.968293871981685,,1,"",TX,43,-0.15891054,1.1666105,1.2e+07,1.2e+07,,,0.116962000727654,1,0,-0.290064643871566
UTAH,2007,2645330,1044,1300000,1300000,39756,,,,,0.491432070856944,0.491432070856944,,,,,,32761,71.400002,1.17516906606669,,1,"",UT,44,-1.4396816,0.3243553,1300000,1300000,,,0.00992230791598558,2,0,-0.290064643871566
VERMONT,2007,621254,1045,315469,305785,6532,,,,,0.507793913600556,0.492206086399444,,,,,,37820,4.3000002,-1.76284859177474,,0,"",VT,45,-0.96966749,-0.39955011,315469,305785,,,0.00852118991315365,1,0,-0.290064643871566
VIRGINIA,2007,7712091,1046,3900000,3800000,1576171,,,,,0.505699427042549,0.492732775067099,,,,,,43261,20.299999,0.736552725275887,,0,"",VA,46,-0.65463108,0.51679599,3900000,3800000,,,0.192700922489166,1,0,-0.290064643871566
WEST VIRGINIA,2007,1812035,1048,924817,887218,68090,,,,,0.510374799603761,0.48962520039624,,,,,,29497,14.4,0.26356520819733,,1,"",WV,48,-0.88460088,0.27711281,924817,887218,,,0.034086886793375,1,0,-0.290064643871566
WISCONSIN,2007,5601640,1049,2800000,2800000,360437,,,,,0.49985361429867,0.49985361429867,,,,,,36831,14.6,-0.495443700064981,,0,"",WI,49,0.90560293,0.053268727,2800000,2800000,,,0.0612038560211659,1,0,-0.290064643871566
WYOMING,2007,522830,1050,257785,265045,7833,,,,,0.493057016621081,0.506942983378919,,,,,,45281,21.700001,0.988320275115767,,0,"",WY,50,-1.4744576,0.22856486,257785,265045,,,0.00830136332660914,2,0,-0.290064643871566
MISSOURI,2007,5878415,1025,3e+06,2900000,700420,,,,,0.510341648216398,0.493330259942519,,,,,,35521,26.5,0.61287911292465,,1,"",MO,25,0.02323872,-0.44774881,3e+06,2900000,,,0.114269658923149,2,0,-0.290064643871566
NEW JERSEY,2007,8685920,1030,4400000,4200000,1285688,,,,,0.506566949730138,0.483541179287859,,,,,,50256,4.6999998,-2.35238856488746,,1,"",NJ,30,0.53944999,1.3548698,4400000,4200000,,,0.136313155293465,1,0,-0.290064643871566
WASHINGTON,2007,6468424,1047,3200000,3200000,281239,,,,,0.4947109218567,0.4947109218567,,,,,,42192,16.200001,-1.26103901635569,,1,"",WA,47,0.48368183,0.68955398,3200000,3200000,,,0.0346322320401669,2,0,-0.290064643871566
ALABAMA,2008,4661900,1051,2400000,2300000,1246105,,,,,0.514811557519466,0.493361075956155,,,,,,33952,42.799999,1.9236147413936,,0,"",AL,1,-1.2638743,0.56468171,2400000,2300000,,,0.262177616357803,1,0,-0.290064643871566
ALASKA,2008,686293,1052,328686,357607,33941,,,,,0.478929553412318,0.521070446587682,,,,,,44801,18.700001,-0.0491301598466268,,1,"",AK,2,0.94543773,0.034306388,328686,357607,,,0.0334098972380161,2,0,-0.290064643871566
ARIZONA,2008,6500180,1053,3200000,3300000,302727,,,,,0.49229405954912,0.50767824891003,,,,,,36054,18.1,0.76013412912509,,0,"",AZ,3,0.75218379,-0.52787507,3200000,3300000,,,0.0379334911704063,2,0,-0.290064643871566
ARKANSAS,2008,2855390,1054,1500000,1400000,460994,,,,,0.525322285221984,0.490300799540518,,,,,,32834,39.900002,1.49225346560045,,1,"",AR,4,-0.89595085,0.66156906,1500000,1400000,,,0.153002068400383,2,0,-0.290064643871566
CALIFORNIA,2008,36756666,1055,1.8e+07,1.8e+07,2613181,,,,,0.489707091497363,0.489707091497363,,,,,,43993,11.5,-2.14013436488901,,0,"",CA,5,7.9253936,2.3982201,1.8e+07,1.8e+07,,,0.0619468651711941,2,0,-0.290064643871566
COLORADO,2008,4939456,1056,2400000,2500000,236938,,,,,0.485883465709584,0.50612861011415,,,,,,44164,14.8,0.103674024234906,,1,"",CO,6,0.11325353,-0.36468554,2400000,2500000,,,0.0396739207208157,2,0,-0.290064643871566
CONNECTICUT,2008,3501252,1057,1800000,1700000,379637,,,,,0.514101812722992,0.485540600905048,,,,,,56904,4.8000002,-1.64086847800908,,0,"",CT,7,0.38882175,-0.44285521,1800000,1700000,,,0.100515827536583,1,0,-0.290064643871566
DELAWARE,2008,873092,1058,449756,423336,189420,,,,,0.515130135197665,0.484869864802335,,,,,,40549,7.6999998,-0.413531230112222,,0,"",DE,8,-0.15884911,0.28135049,449756,423336,,,0.207704275846481,1,0,-0.290064643871566
FLORIDA,2008,18328340,1059,9300000,9e+06,3015531,,,,,0.507410927558088,0.49104283312073,,,,,,39958,16.9,0.692144417211307,,1,"",FL,9,1.0925363,1.7621704,9300000,9e+06,,,0.150894269347191,2,0,-0.290064643871566
GEORGIA,2008,9685744,1060,4900000,4800000,2960727,,,,,0.505898152996817,0.495573700894841,,,,,,35863,30.299999,1.64937829954756,,1,"",GA,10,-0.93420166,0.28599715,4900000,4800000,,,0.297921687364578,1,0,-0.290064643871566
HAWAII,2008,1288198,1061,638679,649519,46414,,,,,0.495792572259855,0.504207427740146,,,,,,41507,14.7,-1.62231946874262,,0,"",HI,11,0.26743075,0.23478779,638679,649519,,,0.0165690779685974,1,0,-0.290064643871566
IDAHO,2008,1523816,1062,757236,766580,18098,,,,,0.496934013030445,0.503065986969555,,,,,,33108,39,1.00858045368641,,1,"",ID,12,-0.74290252,-0.13969721,757236,766580,,,0.00595946656540036,2,0,-0.290064643871566
